date,leader_basket_level,available_tickers,target_tickers,available_weight
2020-04-20,151.52559797497864,2,2,1.0
2020-04-21,145.34021495980744,2,2,1.0
2020-04-22,150.0980572797173,2,2,1.0
2020-04-23,149.6078843758808,2,2,1.0
2020-04-24,150.3354495100039,2,2,1.0
2020-04-27,150.84374390240606,2,2,1.0
2020-04-28,144.29003264507003,2,2,1.0
2020-04-29,143.88886911965437,2,2,1.0
2020-04-30,147.44691816016226,2,2,1.0
2020-05-01,138.50153372675183,2,2,1.0
2020-05-04,137.38563966089308,2,2,1.0
2020-05-05,139.90509439775678,2,2,1.0
2020-05-06,141.77189266686796,2,2,1.0
2020-05-07,144.64238472419896,2,2,1.0
2020-05-08,148.05760295474087,2,2,1.0
2020-05-11,152.06141189396047,2,2,1.0
2020-05-12,149.95004552152773,2,2,1.0
2020-05-13,151.46140884547162,2,2,1.0
2020-05-14,152.94012019281,2,2,1.0
2020-05-15,154.1414849338129,2,2,1.0
2020-05-18,157.07340180468205,2,2,1.0
2020-05-19,158.43711362068882,2,2,1.0
2020-05-20,159.18602893639158,2,2,1.0
2020-05-21,153.3056426603464,2,2,1.0
2020-05-22,148.83930003542753,2,2,1.0
2020-05-26,151.94517629410072,2,2,1.0
2020-05-27,147.19143361787172,2,2,1.0
2020-05-28,148.99663684776226,2,2,1.0
2020-05-29,152.29244504498203,2,2,1.0
2020-06-01,150.17299562275005,2,2,1.0
2020-06-02,151.82834076567494,2,2,1.0
2020-06-03,147.28797297156777,2,2,1.0
2020-06-04,141.66281954244192,2,2,1.0
2020-06-05,142.04798401160136,2,2,1.0
2020-06-08,142.1149978705985,2,2,1.0
2020-06-09,139.69361763743316,2,2,1.0
2020-06-10,143.77670582171584,2,2,1.0
2020-06-11,136.62822776448868,2,2,1.0
2020-06-12,139.42449207885275,2,2,1.0
2020-06-15,138.1210457172413,2,2,1.0
2020-06-16,139.9584689861903,2,2,1.0
2020-06-17,141.0908515082175,2,2,1.0
2020-06-18,138.74846791634207,2,2,1.0
2020-06-19,140.00490475708247,2,2,1.0
2020-06-22,141.77121299327032,2,2,1.0
2020-06-23,142.88209789514408,2,2,1.0
2020-06-24,135.9272737108216,2,2,1.0
2020-06-25,138.56241776980215,2,2,1.0
2020-06-26,139.05676452052765,2,2,1.0
2020-06-29,140.83763231159566,2,2,1.0
2020-06-30,142.63767251548322,2,2,1.0
2020-07-01,142.83827412768906,2,2,1.0
2020-07-02,144.21453831062368,2,2,1.0
2020-07-06,145.44057861409405,2,2,1.0
2020-07-07,146.28849961091376,2,2,1.0
2020-07-08,147.4666787611429,2,2,1.0
2020-07-09,149.0734254459481,2,2,1.0
2020-07-10,150.0087961343792,2,2,1.0
2020-07-13,144.0585614677412,2,2,1.0
2020-07-14,143.97486305013732,2,2,1.0
2020-07-15,143.9590052496244,2,2,1.0
2020-07-16,142.53475445873067,2,2,1.0
2020-07-17,144.25761866183908,2,2,1.0
2020-07-20,151.24747040282432,2,2,1.0
2020-07-21,150.72384464204217,2,2,1.0
2020-07-22,150.82556510722335,2,2,1.0
2020-07-23,147.55068482948386,2,2,1.0
2020-07-24,147.8022920328765,2,2,1.0
2020-07-27,155.81909625886703,2,2,1.0
2020-07-28,152.66866562760504,2,2,1.0
2020-07-29,157.55411936216012,2,2,1.0
2020-07-30,160.29533454690704,2,2,1.0
2020-07-31,161.55022503329045,2,2,1.0
2020-08-03,164.1602522197483,2,2,1.0
2020-08-04,165.04876365608303,2,2,1.0
2020-08-05,168.21359762656402,2,2,1.0
2020-08-06,168.69476165746073,2,2,1.0
2020-08-07,168.84069471547554,2,2,1.0
2020-08-10,165.65542000869618,2,2,1.0
2020-08-11,164.37049391650274,2,2,1.0
2020-08-12,165.64218130419846,2,2,1.0
2020-08-13,168.7897684435499,2,2,1.0
2020-08-14,168.07327763494064,2,2,1.0
2020-08-17,171.71089790122448,2,2,1.0
2020-08-18,172.47146039551396,2,2,1.0
2020-08-19,172.6702491440629,2,2,1.0
2020-08-20,173.50156699851163,2,2,1.0
2020-08-21,172.45842314147743,2,2,1.0
2020-08-24,174.4996018693023,2,2,1.0
2020-08-25,175.18799938870248,2,2,1.0
2020-08-26,174.9395704207796,2,2,1.0
2020-08-27,174.6537530000167,2,2,1.0
2020-08-28,174.37291367151803,2,2,1.0
2020-08-31,173.44987937296926,2,2,0.9999999999999999
2020-09-01,175.1316455938668,2,2,0.9999999999999999
2020-09-02,179.54412309313915,2,2,0.9999999999999999
2020-09-03,171.12508157408885,2,2,0.9999999999999999
2020-09-04,166.9292678994691,2,2,0.9999999999999999
2020-09-08,163.72872422982036,2,2,0.9999999999999999
2020-09-09,167.40672015404036,2,2,0.9999999999999999
2020-09-10,164.75466120795198,2,2,0.9999999999999999
2020-09-11,165.2435940842973,2,2,0.9999999999999999
2020-09-14,166.4570341204795,2,2,0.9999999999999999
2020-09-15,169.1330014308173,2,2,0.9999999999999999
2020-09-16,166.83645483338867,2,2,0.9999999999999999
2020-09-17,164.9503077012722,2,2,0.9999999999999999
2020-09-18,161.58512637166623,2,2,0.9999999999999999
2020-09-21,159.1559872697358,2,2,0.9999999999999999
2020-09-22,161.343681331051,2,2,0.9999999999999999
2020-09-23,156.58214095278424,2,2,0.9999999999999999
2020-09-24,157.05608802731717,2,2,0.9999999999999999
2020-09-25,158.81493506738812,2,2,0.9999999999999999
2020-09-28,161.00756697498738,2,2,0.9999999999999999
2020-09-29,161.20693991088257,2,2,0.9999999999999999
2020-09-30,164.12104149003267,2,2,1.0
2020-10-01,166.64433791079182,2,2,1.0
2020-10-02,166.35800316292514,2,2,1.0
2020-10-05,170.45383102787287,2,2,1.0
2020-10-06,170.03836051356507,2,2,1.0
2020-10-07,173.75466164461332,2,2,1.0
2020-10-08,174.70050158718135,2,2,1.0
2020-10-09,175.76832808911163,2,2,1.0
2020-10-12,176.98595503595624,2,2,1.0
2020-10-13,178.36760774791915,2,2,1.0
2020-10-14,175.7901834511248,2,2,1.0
2020-10-15,175.49074652292242,2,2,1.0
2020-10-16,174.8748477356483,2,2,1.0
2020-10-19,173.26138427768296,2,2,1.0
2020-10-20,173.539003250277,2,2,1.0
2020-10-21,172.29991976397525,2,2,1.0
2020-10-22,169.91623396129455,2,2,1.0
2020-10-23,170.16965759203674,2,2,1.0
2020-10-26,166.8608498629925,2,2,1.0
2020-10-27,166.62682811708217,2,2,1.0
2020-10-28,162.3228015602691,2,2,1.0
2020-10-29,163.54484728530758,2,2,1.0
2020-10-30,169.46130471943812,2,2,1.0
2020-11-02,170.15414836798627,2,2,1.0
2020-11-03,172.53701081323663,2,2,1.0
2020-11-04,182.96043206051013,2,2,1.0
2020-11-05,184.57763329187682,2,2,1.0
2020-11-06,184.34778018336576,2,2,1.0
2020-11-09,184.50170838317808,2,2,1.0
2020-11-10,182.0773709778066,2,2,1.0
2020-11-11,183.220067048006,2,2,1.0
2020-11-12,182.8388286802757,2,2,1.0
2020-11-13,185.8031060955868,2,2,1.0
2020-11-16,186.12381287507492,2,2,1.0
2020-11-17,184.88823770669765,2,2,1.0
2020-11-18,182.564735987043,2,2,1.0
2020-11-19,184.40070530039617,2,2,1.0
2020-11-20,182.10147487337002,2,2,1.0
2020-11-23,181.25590260598165,2,2,1.0
2020-11-24,184.93948053323726,2,2,1.0
2020-11-25,185.08484488716994,2,2,1.0
2020-11-27,187.42237229482984,2,2,1.0
2020-11-30,184.01597454870054,2,2,0.9999999999999999
2020-12-01,188.11634609179603,2,2,0.9999999999999999
2020-12-02,191.2290611538596,2,2,0.9999999999999999
2020-12-03,191.0033499246991,2,2,0.9999999999999999
2020-12-04,191.1677690853822,2,2,0.9999999999999999
2020-12-07,190.37008505639176,2,2,0.9999999999999999
2020-12-08,190.02281043725304,2,2,0.9999999999999999
2020-12-09,186.46889590543486,2,2,0.9999999999999999
2020-12-10,185.4735867212407,2,2,0.9999999999999999
2020-12-11,186.18508855066096,2,2,0.9999999999999999
2020-12-14,183.86853437487076,2,2,0.9999999999999999
2020-12-15,184.73400062944873,2,2,0.9999999999999999
2020-12-16,184.28074367487855,2,2,0.9999999999999999
2020-12-17,182.61692644429596,2,2,0.9999999999999999
2020-12-18,180.98494807681823,2,2,0.9999999999999999
2020-12-21,181.85918875675915,2,2,0.9999999999999999
2020-12-22,180.27781995342525,2,2,0.9999999999999999
2020-12-23,181.16195547765716,2,2,0.9999999999999999
2020-12-24,181.81106874784854,2,2,0.9999999999999999
2020-12-28,185.84428786636357,2,2,0.9999999999999999
2020-12-29,184.08693512504286,2,2,0.9999999999999999
2020-12-30,181.95574972203832,2,2,0.9999999999999999
2020-12-31,183.6122188905286,2,2,1.0
2021-01-04,180.58130859589684,2,2,1.0
2021-01-05,182.55450853857744,2,2,1.0
2021-01-06,184.12516392040177,2,2,1.0
2021-01-07,189.79563668369823,2,2,1.0
2021-01-08,190.04469346552062,2,2,1.0
2021-01-11,188.8462162905697,2,2,1.0
2021-01-12,188.24439565067146,2,2,1.0
2021-01-13,187.94088897098726,2,2,1.0
2021-01-14,186.85029809821248,2,2,1.0
2021-01-15,184.99511927627216,2,2,1.0
2021-01-19,187.79746641503306,2,2,1.0
2021-01-20,193.0571683201602,2,2,1.0
2021-01-21,193.89258027504442,2,2,1.0
2021-01-22,194.0508802516002,2,2,1.0
2021-01-25,193.00678916875916,2,2,1.0
2021-01-26,192.37037154529057,2,2,1.0
2021-01-27,188.931852559776,2,2,1.0
2021-01-28,190.67554409112694,2,2,1.0
2021-01-29,187.94565005220593,2,2,1.0
2021-02-01,194.68343634586927,2,2,1.0
2021-02-02,197.36223451490983,2,2,1.0
2021-02-03,211.84720483654627,2,2,1.0
2021-02-04,211.18309843229582,2,2,1.0
2021-02-05,214.81721033153255,2,2,1.0
2021-02-08,214.3349993547149,2,2,1.0
2021-02-09,213.38428939437003,2,2,1.0
2021-02-10,214.56222517444868,2,2,1.0
2021-02-11,214.7050708587984,2,2,1.0
2021-02-12,215.44885856643123,2,2,1.0
2021-02-16,217.16540602438292,2,2,1.0
2021-02-17,217.90085271265818,2,2,1.0
2021-02-18,216.67337959303896,2,2,1.0
2021-02-19,214.97695931165813,2,2,1.0
2021-02-22,211.3441166813869,2,2,1.0
2021-02-23,211.951591982099,2,2,1.0
2021-02-24,214.4142791666541,2,2,1.0
2021-02-25,207.65797889724507,2,2,1.0
