portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.21383170353333703,0.3,8.6168,-0.33188177747542924,-0.15,18.1882,1.0257189061823884,2019-05-01,2026-05-12,7.030800821355236,390572.34149189707,0.05616203791330742,0.2503635783683144,14,2091,37666.56726149797,24,12,12,1525,0.5540983606557377,0.04033973123983115,69.56393442622951,2.077644391890147,0.28309391943751216,-0.1624329483972946,1.682607622313662
concentrated,broker_ledger_next_close,completed,True,False,0.37349351747322723,0.5,12.6506,-0.37891327192071156,-0.18,19.8913,1.277945871622295,2019-05-01,2026-05-12,7.030800821355236,931175.3502357984,0.0004373782527038985,1.2613687400927256e-05,4,525,81871.82369055509,8,4,4,326,0.6226993865030674,0.0639885123401151,54.84969325153374,3.784425411037601,0.48194963399496005,-0.1636049644611518,1.8368841417296249
