rebalance_date,regime_state,main_capacity,concentrated_capacity,cash_capacity,main_return,concentrated_return,net_return,equity,main_names,concentrated_source_proxy
2019-04-30,bull,0.6,0.25,0.15000000000000002,-0.010908145220544063,-0.013337497309305026,-0.009879261459652695,0.9901207385403473,18,False
2019-05-31,bear,0.55,0.05,0.39999999999999997,0.04638807043988011,0.047337063361136016,0.027880291909990862,1.017725593756988,18,False
2019-06-28,neutral,0.55,0.25,0.19999999999999996,0.007745199697243662,-0.00844419049170088,0.002148812210558794,1.0199124949398513,26,False
2019-07-31,neutral,0.55,0.25,0.19999999999999996,0.02280168128293205,-0.013428991378194435,0.00918367686106402,1.0292790417199404,18,False
2019-08-30,neutral,0.55,0.25,0.19999999999999996,0.005747470663585321,0.011209363699111241,0.005963449789749737,1.0354170956048792,18,False
2019-09-30,neutral,0.55,0.25,0.19999999999999996,0.016386308466045985,0.053120420319325706,0.02229257473615672,1.058499208591745,18,False
2019-10-31,neutral,0.55,0.25,0.19999999999999996,0.0052261937569944295,-0.022518498081740397,-0.002755217954088163,1.055582812567845,31,False
2019-11-29,bull,0.6,0.25,0.15000000000000002,0.022018138393207272,0.03276008276236281,0.021400903726515062,1.0781732387149734,38,False
2019-12-31,neutral,0.55,0.25,0.19999999999999996,0.04923431395412213,0.051418190382808225,0.03993342027046923,1.1212283837809514,18,False
2020-01-31,neutral,0.55,0.25,0.19999999999999996,-0.013458198911169795,-0.03286840126457348,-0.015619109717286757,1.1037157946365406,18,False
2020-02-28,bear,0.55,0.05,0.39999999999999997,-0.056138701710907395,-0.08210705887619389,-0.03498163888480876,1.0651060072771052,18,False
2020-03-31,deep_bear,0.4,0.0,0.6,0.11929065503525264,0.15670677571620042,0.04771626201410106,1.1159288845931326,18,False
2020-04-30,bear,0.55,0.05,0.39999999999999997,0.1285475497299012,0.2300232621966347,0.0822023154612774,1.2076608227968086,28,False
2020-05-29,neutral,0.55,0.25,0.19999999999999996,0.044662251183316834,0.03708034363436377,0.03383432405941521,1.2485212104291759,18,False
2020-06-30,bull,0.6,0.25,0.15000000000000002,0.08859449599555588,0.10766226925439745,0.08007226491093289,1.3484931315375794,18,False
2020-07-31,bull,0.6,0.25,0.15000000000000002,0.10233277838844551,0.1535487945976299,0.09978686568247477,1.4830550345280595,18,False
2020-08-31,neutral,0.55,0.25,0.19999999999999996,-0.022526367358659437,-0.03348658022332122,-0.020761147103092997,1.45226511079424,17,False
2020-09-30,neutral,0.55,0.25,0.19999999999999996,-0.004759653537165963,0.04093179508081634,0.007615139324762805,1.4633243119494301,18,False
2020-10-30,neutral,0.55,0.25,0.19999999999999996,0.08137539384123167,0.15010871727418743,0.08228364593122428,1.5837319715164295,17,False
2020-11-30,neutral,0.55,0.25,0.19999999999999996,0.056469874898613125,0.04956326876955008,0.04344924838662474,1.6525439353246856,26,False
2020-12-31,bull,0.6,0.25,0.15000000000000002,-0.007628841546916951,0.008294977859091161,-0.00250356046337738,1.6484066916642126,17,False
2021-01-29,neutral,0.55,0.25,0.19999999999999996,0.04241427459947104,0.09280251155263322,0.04652847891786738,1.7251045476653826,17,False
2021-02-26,neutral,0.55,0.25,0.19999999999999996,-0.008360685841868457,0.026744527843540894,0.0020877547478575717,1.7287061428753214,17,False
2021-03-31,bull,0.6,0.25,0.15000000000000002,0.045801200639081094,0.03596005658450344,0.036470734529574514,1.791753325691772,26,False
2021-04-30,bull,0.6,0.25,0.15000000000000002,0.004171549519339764,0.019190991575577295,0.007300677605498182,1.804834339071227,30,False
2021-05-28,bull,0.6,0.25,0.15000000000000002,0.0524100099464639,0.10661281848324623,0.0580992105886899,1.909693789414625,17,False
2021-06-30,bull,0.6,0.25,0.15000000000000002,0.06159287187731177,0.06490212537115196,0.05318125446917506,2.0112537007876874,25,False
2021-07-30,neutral,0.55,0.25,0.19999999999999996,0.05778095865932625,0.010427724795066158,0.03438645846139598,2.080413592625152,29,False
2021-08-31,bull,0.6,0.25,0.15000000000000002,-0.050932066274870486,-0.02426261054076003,-0.0366248924001123,2.004218668647525,36,False
2021-09-30,neutral,0.55,0.25,0.19999999999999996,0.09128016250395703,0.0704576465844291,0.06781850102328364,2.1401417744780815,17,False
2021-10-29,bull,0.6,0.25,0.15000000000000002,0.006593124246957788,-0.02122554448791614,-0.001350511573804362,2.137251488242067,25,False
2021-11-30,neutral,0.55,0.25,0.19999999999999996,0.034476568848072514,0.05887560161556085,0.0336810132703301,2.2092362839795805,28,False
2021-12-31,bull,0.6,0.25,0.15000000000000002,-0.04661228552616703,-0.030551544797710686,-0.035605257515127886,2.1305758571767233,17,False
2022-01-31,neutral,0.55,0.25,0.19999999999999996,-0.005750614953684381,-0.0010657271630611863,-0.0034292700152917066,2.123269537274403,22,False
2022-02-28,bear,0.55,0.05,0.39999999999999997,0.03917830023703913,0.03929134981424227,0.023512632621083638,2.1731931938598743,30,False
2022-03-31,neutral,0.55,0.25,0.19999999999999996,-0.06560458746069663,-0.0750082518004925,-0.05483458605350627,2.054027044660271,18,False
2022-04-29,bear,0.55,0.05,0.39999999999999997,0.010981055273497194,0.015146805176840816,0.006796920659265498,2.0679881035148124,23,False
2022-05-31,bear,0.55,0.05,0.39999999999999997,-0.0571553011761193,-0.07047942640808569,-0.034959386967269905,1.9956925071603275,30,False
2022-06-30,bear,0.55,0.05,0.39999999999999997,0.05369377876401446,0.048684259487265784,0.03196579129457125,2.0594863973323543,26,False
2022-07-29,bear,0.55,0.05,0.39999999999999997,-0.02193877850866898,0.004176078324371005,-0.011857524263549392,2.035065987405536,18,False
2022-08-31,bear,0.55,0.05,0.39999999999999997,-0.041426079304359785,-0.03501264470266838,-0.024534975852531303,1.9851356925462333,27,False
