variant_id,portfolio_kind,target_n,single_cap,subindustry_cap,theme_cap,risk_mode,status,metric_mode,start_date,end_date,cagr,max_dd,sharpe,trade_count,total_fees_usd,avg_cash_weight,target_book,research_only,production_activation_allowed,cagr_delta_vs_baseline,mdd_improvement_vs_baseline,avg_monthly_turnover,avg_name_overlap,median_holding_months,leader_exit_count,warning_hold_count,shakeout_guard_count,avg_benchmark_risk_score,min_gross_exposure_cap
main_N15_cap12_sub40_theme70,main,15,0.12,0.4,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4464594090481486,-0.44670974669414143,1.2885076825822668,1501,41374.39300677419,0.03543490106980888,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub40_theme70.csv,True,False,,,0.32038250841755095,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap12_sub40_theme70_risk,main,15,0.12,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3728205240908091,-0.3502878550969779,1.2268775632252529,1495,32927.48515390873,0.1325410616463553,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub40_theme70_risk.csv,True,False,,,0.3057183245951992,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap12_sub50_theme60,main,15,0.12,0.5,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.44039901943745297,-0.43240138324860156,1.289142876865731,1491,40313.23815202713,0.05968721524889411,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme60.csv,True,False,,,0.31349362761994826,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap12_sub50_theme60_risk,main,15,0.12,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.36837128667202634,-0.3391552911579794,1.2276454483343218,1491,32188.757420639995,0.15422331851616772,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme60_risk.csv,True,False,,,0.2997652140302193,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap12_sub50_theme70,main,15,0.12,0.5,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4394894332748218,-0.44766615700226686,1.2703444553267496,1502,40682.79630983234,0.032514914473562175,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme70.csv,True,False,,,0.3207096091450064,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap12_sub50_theme70_risk,main,15,0.12,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.36795861111654826,-0.35193795602672084,1.2114910458664827,1501,32643.983805930613,0.12976701951582703,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap12_sub50_theme70_risk.csv,True,False,,,0.3067678227938516,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap15_sub40_theme60,main,15,0.15,0.4,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.44517018320840585,-0.4300960626296736,1.299982053700821,1497,41105.97313326955,0.06013153297580544,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme60.csv,True,False,,,0.31724563101374287,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap15_sub40_theme60_risk,main,15,0.15,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3712092157601974,-0.33658369112585396,1.2345817716366507,1490,32478.43633898139,0.15442042599611347,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme60_risk.csv,True,False,,,0.3015863750175825,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap15_sub40_theme70,main,15,0.15,0.4,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4472804621552513,-0.4474345920902427,1.2862420392323064,1505,41542.21382235646,0.034129975933209857,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme70.csv,True,False,,,0.32437245011065113,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap15_sub40_theme70_risk,main,15,0.15,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.37320518899602817,-0.35128094064237825,1.2235584362290142,1500,33014.6787023747,0.13129867556341335,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub40_theme70_risk.csv,True,False,,,0.30857807245275787,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap15_sub50_theme60,main,15,0.15,0.5,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.441960870630014,-0.4332255779047427,1.2885226424226157,1497,40666.22310833335,0.056917679442428176,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme60.csv,True,False,,,0.3176608663664731,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap15_sub50_theme60_risk,main,15,0.15,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3689934871720306,-0.3396146381911599,1.2255526176135836,1492,32339.98701576829,0.15168541994029452,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme60_risk.csv,True,False,,,0.3026608303755028,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N15_cap15_sub50_theme70,main,15,0.15,0.5,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4427223396414115,-0.4480171536665022,1.2731752768580755,1509,40963.66151937723,0.03132816211332099,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme70.csv,True,False,,,0.32461241907899757,0.7777777777777777,3.0,20,192,263,0.0,1.0
main_N15_cap15_sub50_theme70_risk,main,15,0.15,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3695187294299922,-0.35225964642721674,1.2115645101897154,1507,32741.359995691775,0.1288445800247148,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N15_cap15_sub50_theme70_risk.csv,True,False,,,0.30956072783823185,0.7777777777777777,3.0,20,192,263,1.0119047619047619,0.35
main_N18_cap12_sub40_theme60,main,18,0.12,0.4,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.41552349751854134,-0.4164799794262577,1.2705610998195376,1796,37886.41727778554,0.061659082096717,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme60.csv,True,False,,,0.3183180653658153,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap12_sub40_theme60_risk,main,18,0.12,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.343616801668734,-0.32685910165523513,1.1953206292296203,1793,30078.503445125818,0.15657098185960427,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme60_risk.csv,True,False,,,0.3020904564807008,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap12_sub40_theme70,main,18,0.12,0.4,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4201729691261953,-0.42015036423489416,1.2682273646595537,1790,39180.73204969168,0.033835653524259456,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme70.csv,True,False,,,0.3260654305013512,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap12_sub40_theme70_risk,main,18,0.12,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.34819483037719734,-0.33127093375719463,1.1940789264037146,1784,31298.41705632329,0.13096540905029186,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub40_theme70_risk.csv,True,False,,,0.31070984642943783,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap12_sub50_theme60,main,18,0.12,0.5,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4141855539321191,-0.4196891039751044,1.2627374481481826,1796,37584.489834573265,0.05864826465935957,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme60.csv,True,False,,,0.3187051061677649,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap12_sub50_theme60_risk,main,18,0.12,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.343919743661554,-0.33057950887669085,1.191369950333349,1792,30059.49357666254,0.15367356016855402,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme60_risk.csv,True,False,,,0.303251885966615,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap12_sub50_theme70,main,18,0.12,0.5,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.41897576459043573,-0.4218859346366286,1.2615643471181235,1796,38945.63730850458,0.03139268743022056,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme70.csv,True,False,,,0.3260048757553379,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap12_sub50_theme70_risk,main,18,0.12,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3489205462153291,-0.33224851558572854,1.1919816006432138,1784,31339.62722028494,0.1285606151438089,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap12_sub50_theme70_risk.csv,True,False,,,0.31120748574371726,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap15_sub40_theme60,main,18,0.15,0.4,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4171785555113712,-0.41631464549598707,1.2725466130551701,1798,38285.79614823222,0.06044487832866229,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme60.csv,True,False,,,0.3194986024291368,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap15_sub40_theme60_risk,main,18,0.15,0.4,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3448372275671676,-0.32684834494505877,1.1972142722235117,1792,30345.45284339309,0.15563737563760022,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme60_risk.csv,True,False,,,0.30305039737463374,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap15_sub40_theme70,main,18,0.15,0.4,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4215843074582011,-0.42110223078466247,1.269795337459207,1794,39601.24096483827,0.03336173276034598,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme70.csv,True,False,,,0.327395331585925,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap15_sub40_theme70_risk,main,18,0.15,0.4,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3490572278602284,-0.3323370262320554,1.1948013048374513,1788,31603.14512169719,0.13048003529473934,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub40_theme70_risk.csv,True,False,,,0.3116963018446185,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap15_sub50_theme60,main,18,0.15,0.5,0.6,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.41581487940542106,-0.41955642394044046,1.2653250480840894,1797,37998.58182516575,0.057485610244228665,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme60.csv,True,False,,,0.31990607999758314,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap15_sub50_theme60_risk,main,18,0.15,0.5,0.6,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3448161267753951,-0.3304916124785976,1.1923766489511012,1790,30327.30009516716,0.1525418846366649,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme60_risk.csv,True,False,,,0.3042147535078605,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
main_N18_cap15_sub50_theme70,main,18,0.15,0.5,0.7,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.42049439635609054,-0.4223034091809824,1.2637488208711427,1794,39358.12342621923,0.031090657904563262,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme70.csv,True,False,,,0.32730377224672835,0.7731481481481481,3.0,26,237,319,0.0,1.0
main_N18_cap15_sub50_theme70_risk,main,18,0.15,0.5,0.7,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3502471340061739,-0.33260016302157225,1.1941036123577444,1787,31661.067798557284,0.12839176037152217,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/main_N18_cap15_sub50_theme70_risk.csv,True,False,,,0.3121472266074501,0.7731481481481481,3.0,26,237,319,1.0119047619047619,0.35
concentrated_N3_cap40_sub70,concentrated,3,0.4,0.7,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.47309100582821806,-0.5746083194792755,1.1187540858900733,305,28848.739094327688,0.06361712814893336,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub70.csv,True,False,,,0.2753962502693629,0.7658730158730158,3.0,3,30,56,0.0,1.0
concentrated_N3_cap40_sub70_risk,concentrated,3,0.4,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.36015838882512075,-0.4838033211612016,1.001022275786363,303,22588.666426544187,0.1912112069881484,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub70_risk.csv,True,False,,,0.269971421033542,0.7658730158730158,3.0,3,30,56,1.0119047619047619,0.25
concentrated_N3_cap40_sub80,concentrated,3,0.4,0.8,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4652892481961002,-0.5752763495809693,1.1037797484981928,303,28422.915888042447,0.06072768633010386,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub80.csv,True,False,,,0.27673931433158805,0.7658730158730158,3.0,3,30,56,0.0,1.0
concentrated_N3_cap40_sub80_risk,concentrated,3,0.4,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.35641208884372366,-0.4943802056368123,0.9913228773927943,304,22407.639614943266,0.18918099424843565,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap40_sub80_risk.csv,True,False,,,0.2698277379753432,0.7658730158730158,3.0,3,30,56,1.0119047619047619,0.25
concentrated_N3_cap45_sub70,concentrated,3,0.45,0.7,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.47394138549316467,-0.601621426706634,1.0936121161708459,305,29780.97743670106,0.04646661647151661,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub70.csv,True,False,,,0.3022981744102539,0.7658730158730158,3.0,3,30,56,0.0,1.0
concentrated_N3_cap45_sub70_risk,concentrated,3,0.45,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3607489991061108,-0.4966429159114337,0.9809234819690299,306,23020.966325076817,0.17688385037892682,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub70_risk.csv,True,False,,,0.2914714084754867,0.7658730158730158,3.0,3,30,56,1.0119047619047619,0.25
concentrated_N3_cap45_sub80,concentrated,3,0.45,0.8,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4648154967183369,-0.6034388033447426,1.0769539250830757,305,29262.349651871926,0.04343811246696121,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub80.csv,True,False,,,0.3037010646794627,0.7658730158730158,3.0,3,30,56,0.0,1.0
concentrated_N3_cap45_sub80_risk,concentrated,3,0.45,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3556734880265897,-0.5095858206614168,0.9689731551849072,304,22795.195289447307,0.17464059950465946,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N3_cap45_sub80_risk.csv,True,False,,,0.2914386939644288,0.7658730158730158,3.0,3,30,56,1.0119047619047619,0.25
concentrated_N5_cap30_sub70,concentrated,5,0.3,0.7,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.40664613526068494,-0.499976430645907,1.0423743213457604,513,29615.370559173825,0.0214134398015163,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub70.csv,True,False,,,0.32250062532135915,0.7595238095238094,3.0,6,49,95,0.0,1.0
concentrated_N5_cap30_sub70_risk,concentrated,5,0.3,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.3063356831668602,-0.5152644988832351,0.9186593982757667,512,23443.50376732707,0.15223439208938522,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub70_risk.csv,True,False,,,0.3148088553173918,0.7595238095238094,3.0,6,49,95,1.0119047619047619,0.25
concentrated_N5_cap30_sub80,concentrated,5,0.3,0.8,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4053195779677343,-0.5032471221408487,1.039747433808468,513,29524.12478346467,0.02108415927798628,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub80.csv,True,False,,,0.3227998416282757,0.7595238095238094,3.0,6,49,95,0.0,1.0
concentrated_N5_cap30_sub80_risk,concentrated,5,0.3,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.30592076874090246,-0.5161750530519438,0.9177922035884293,512,23423.122564870122,0.1521880478129766,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap30_sub80_risk.csv,True,False,,,0.31489926331562607,0.7595238095238094,3.0,6,49,95,1.0119047619047619,0.25
concentrated_N5_cap35_sub70,concentrated,5,0.35,0.7,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.40862502624618746,-0.49590863206038127,1.0330614272004934,511,30924.550944411756,0.013543303691082784,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub70.csv,True,False,,,0.34130914774098503,0.7595238095238094,3.0,6,49,95,0.0,1.0
concentrated_N5_cap35_sub70_risk,concentrated,5,0.35,0.7,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.30990339274995105,-0.5094437172472113,0.9149992491775187,511,24270.84767268419,0.14531310010620863,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub70_risk.csv,True,False,,,0.32833872192374297,0.7595238095238094,3.0,6,49,95,1.0119047619047619,0.25
concentrated_N5_cap35_sub80,concentrated,5,0.35,0.8,1.0,none,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.4075929784074679,-0.4977512632601002,1.031115006421487,511,30866.35381940603,0.013346534101307293,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub80.csv,True,False,,,0.3416572860146664,0.7595238095238094,3.0,6,49,95,0.0,1.0
concentrated_N5_cap35_sub80_risk,concentrated,5,0.35,0.8,1.0,benchmark_guard,completed,broker_ledger_next_close,2019-06-03,2026-06-23,0.30950567814145047,-0.5100533338985483,0.9140300917781127,511,24251.651046317817,0.14514818315271397,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/market_leader_challenger/variant_target_books/concentrated_N5_cap35_sub80_risk.csv,True,False,,,0.32849177392704554,0.7595238095238094,3.0,6,49,95,1.0119047619047619,0.25
