rebalance_date,portfolio_kind,variant_id,avg_name_overlap,monthly_turnover_proxy,median_holding_months,leader_exit_count,warning_hold_count,shakeout_guard_count,benchmark_risk_score,gross_exposure_cap,market_regime,residual_cash_reason
2019-05-31,main,main_N18_cap12_sub50_theme70,0.0,0.3945584600209906,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap12_sub50_theme70_risk,0.0,0.1972792300104953,1.0,0,0,0,4.0,0.5,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub40_theme60,0.0,0.35698751787971816,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub40_theme60_risk,0.0,0.17849375893985908,1.0,0,0,0,4.0,0.5,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub40_theme70,0.0,0.3945584600209906,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub40_theme70_risk,0.0,0.1972792300104953,1.0,0,0,0,4.0,0.5,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub50_theme60,0.0,0.35698751787971816,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub50_theme60_risk,0.0,0.17849375893985908,1.0,0,0,0,4.0,0.5,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub50_theme70,0.0,0.3945584600209906,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,main,main_N18_cap15_sub50_theme70_risk,0.0,0.1972792300104953,1.0,0,0,0,4.0,0.5,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap40_sub70,0.0,0.4974491425574134,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap40_sub70_risk,0.0,0.17410719989509468,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap40_sub80,0.0,0.4974491425574134,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap40_sub80_risk,0.0,0.17410719989509468,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap45_sub70,0.0,0.49823381377624776,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap45_sub70_risk,0.0,0.1743818348216867,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap45_sub80,0.0,0.49823381377624776,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N3_cap45_sub80_risk,0.0,0.1743818348216867,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap30_sub70,0.0,0.49561588220626335,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap30_sub70_risk,0.0,0.17346555877219216,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap30_sub80,0.0,0.49561588220626335,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap30_sub80_risk,0.0,0.17346555877219216,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap35_sub70,0.0,0.4981156946819735,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap35_sub70_risk,0.0,0.1743404931386907,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap35_sub80,0.0,0.4981156946819735,1.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-05-31,concentrated,concentrated_N5_cap35_sub80_risk,0.0,0.1743404931386907,1.0,0,0,0,4.0,0.35,risk_off,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap12_sub40_theme60,1.0,0.09504519341437946,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap12_sub40_theme70,1.0,0.12018172401012651,2.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap12_sub50_theme60,1.0,0.09504519341437946,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap12_sub50_theme70,1.0,0.12018172401012651,2.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap15_sub40_theme60,1.0,0.0989655077375374,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap15_sub40_theme70,1.0,0.12924512699848775,2.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap15_sub50_theme60,1.0,0.0989655077375374,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N12_cap15_sub50_theme70,1.0,0.12924512699848775,2.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub40_theme60,1.0,0.11577678750985751,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub40_theme60_risk,1.0,0.20709272681219992,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub40_theme70,1.0,0.13955076118082171,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub40_theme70_risk,1.0,0.2095056910393951,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub50_theme60,1.0,0.11577678750985751,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub50_theme60_risk,1.0,0.20709272681219992,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub50_theme70,1.0,0.13955076118082171,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap12_sub50_theme70_risk,1.0,0.2095056910393951,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub40_theme60,1.0,0.1193044669526945,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub40_theme60_risk,1.0,0.20627333454886143,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub40_theme70,1.0,0.13955076118082171,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub40_theme70_risk,1.0,0.2095056910393951,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub50_theme60,1.0,0.1193044669526945,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub50_theme60_risk,1.0,0.20627333454886143,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub50_theme70,1.0,0.13955076118082171,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N15_cap15_sub50_theme70_risk,1.0,0.2095056910393951,2.0,0,2,5,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub40_theme60,0.9444444444444444,0.1496474549161412,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub40_theme60_risk,0.9444444444444444,0.21001737116323843,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub40_theme70,0.9444444444444444,0.17204865911024375,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub40_theme70_risk,0.9444444444444444,0.213408744537033,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub50_theme60,0.9444444444444444,0.1496474549161412,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub50_theme60_risk,0.9444444444444444,0.21001737116323843,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub50_theme70,0.9444444444444444,0.17204865911024375,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap12_sub50_theme70_risk,0.9444444444444444,0.213408744537033,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub40_theme60,0.9444444444444444,0.1496474549161412,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub40_theme60_risk,0.9444444444444444,0.21001737116323843,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub40_theme70,0.9444444444444444,0.17204865911024375,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub40_theme70_risk,0.9444444444444444,0.213408744537033,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub50_theme60,0.9444444444444444,0.1496474549161412,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub50_theme60_risk,0.9444444444444444,0.21001737116323843,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub50_theme70,0.9444444444444444,0.17204865911024375,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,main,main_N18_cap15_sub50_theme70_risk,0.9444444444444444,0.213408744537033,2.0,0,2,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap40_sub70,1.0,0.04094721735368685,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap40_sub70_risk,1.0,0.322136147286617,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap40_sub80,1.0,0.04094721735368685,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap40_sub80_risk,1.0,0.322136147286617,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap45_sub70,1.0,0.1203567448620241,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap45_sub70_risk,1.0,0.3222950506079208,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap45_sub80,1.0,0.1203567448620241,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N3_cap45_sub80_risk,1.0,0.3222950506079208,2.0,0,0,0,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap30_sub70,1.0,0.05317089285441748,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap30_sub70_risk,1.0,0.32363077302386595,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap30_sub80,1.0,0.05317089285441748,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap30_sub80_risk,1.0,0.32363077302386595,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap35_sub70,1.0,0.1134922369273301,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap35_sub70_risk,1.0,0.32437454193003706,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap35_sub80,1.0,0.1134922369273301,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-06-28,concentrated,concentrated_N5_cap35_sub80_risk,1.0,0.32437454193003706,2.0,0,0,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap12_sub40_theme60,1.0,0.15485421199718277,3.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap12_sub40_theme70,1.0,0.12372636885329774,3.0,0,3,3,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap12_sub50_theme60,1.0,0.15485421199718277,3.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap12_sub50_theme70,1.0,0.12372636885329774,3.0,0,3,3,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub40_theme60,1.0,0.16089361159329035,3.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub40_theme70,1.0,0.12674156289497945,3.0,0,3,3,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub50_theme60,1.0,0.16089361159329035,3.0,0,2,4,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N12_cap15_sub50_theme70,1.0,0.12674156289497945,3.0,0,3,3,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme60,1.0,0.17698902749843332,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme60_risk,1.0,0.17698902749843332,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme70,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub40_theme70_risk,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme60,1.0,0.17698902749843332,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme60_risk,1.0,0.17698902749843332,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme70,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap12_sub50_theme70_risk,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme60,1.0,0.1788779224145933,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme60_risk,1.0,0.1788779224145933,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme70,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub40_theme70_risk,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub50_theme60,1.0,0.1788779224145933,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub50_theme60_risk,1.0,0.1788779224145933,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub50_theme70,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N15_cap15_sub50_theme70_risk,1.0,0.12195333034994786,3.0,0,3,6,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub40_theme60,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub40_theme60_risk,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub40_theme70,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub40_theme70_risk,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub50_theme60,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub50_theme60_risk,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub50_theme70,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap12_sub50_theme70_risk,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub40_theme60,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub40_theme60_risk,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub40_theme70,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub40_theme70_risk,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub50_theme60,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub50_theme60_risk,1.0,0.15529394382557676,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub50_theme70,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,main,main_N18_cap15_sub50_theme70_risk,1.0,0.12431698862923822,3.0,0,3,7,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap40_sub70,1.0,0.18567044822248713,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap40_sub70_risk,1.0,0.18567044822248713,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap40_sub80,1.0,0.17523852435059978,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap40_sub80_risk,1.0,0.17523852435059978,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub70,1.0,0.2400001992623208,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub70_risk,1.0,0.2400001992623208,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub80,1.0,0.24396551350337062,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N3_cap45_sub80_risk,1.0,0.24396551350337062,3.0,0,0,1,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub70,1.0,0.1155741799134762,3.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub70_risk,1.0,0.1155741799134762,3.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
2019-07-31,concentrated,concentrated_N5_cap30_sub80,1.0,0.1155741799134762,3.0,0,1,2,0.0,1.0,risk_on,position_caps_or_liquidity_caps_left_cash
