ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
NET,75180.0,0.2768359960975138,0.0,0.0,-75180.0
DDOG,58553.10186767578,0.2156106182513597,0.0,0.0,-58553.10186767578
DXCM,28191.23368835449,0.1038088355857063,0.0,0.0,-28191.23368835449
BILL,26320.140563964844,0.0969188923976029,0.0,0.0,-26320.140563964844
TSLA,19382.33337402344,0.0713717420363376,0.0,0.0,-19382.33337402344
