horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-12,2026-06-12,0.021841354742732744,0.28990736778322024,-0.04401991475283007,1.357274463672875,0.19679104655690904,392654.00075555337,401230.09607720864,0.27434084917089624,0.2685582102230348,main,portfolio
3M,completed,2026-03-12,2026-06-12,0.12675111252970916,0.6060637350669145,-0.06999047872812292,2.5852015878394115,0.1888576102866678,356094.6970590449,401230.09607720864,0.28471840383074826,0.2685582102230348,main,portfolio
6M,completed,2025-12-12,2026-06-12,0.19492479612811597,0.4295927333272269,-0.10559609029713479,1.8312923067659115,0.20979958240229762,335778.5338268184,401230.09607720864,0.16797046697216597,0.2685582102230348,main,portfolio
YTD,completed,2026-01-02,2026-06-12,0.14672935348921268,0.3642534448509642,-0.10559609029713479,1.5898575206075065,0.20945481583961714,349890.8394176578,401230.09607720864,0.18632877962670927,0.2685582102230348,main,portfolio
1Y,completed,2025-06-12,2026-06-12,0.3783338986518532,0.378636859004186,-0.10743114757339234,1.662757344955237,0.20675699377143464,291097.8946898508,401230.09607720864,0.08469826210942709,0.2685582102230348,main,portfolio
2Y,completed,2024-06-12,2026-06-12,0.49766751026341716,0.2239615587099879,-0.2203485303510172,1.1050091351244302,0.2025459457263465,267903.3185454082,401230.09607720864,0.0854018639230781,0.2685582102230348,main,portfolio
FULL,completed,2019-06-03,2026-06-12,3.019358788763812,0.21898113491141236,-0.2637127035822229,1.042112079106255,0.21212888912474726,99824.4041310406,401230.09607720864,0.05929489952220441,0.2685582102230348,main,portfolio
1M,completed,2026-05-12,2026-06-12,-0.036544232637304774,-0.3550859045214163,-0.05901781098949466,-2.602331204387817,0.15885563765610725,605683.8955944392,583549.642409167,0.00010718464172340871,0.0001098928059156,concentrated,portfolio
3M,completed,2026-03-12,2026-06-12,0.03174831459688243,0.1321118462597144,-0.05901781098949466,0.702083622180918,0.2053301119378224,565593.017360215,583549.642409167,0.0001249338399056246,0.0001098928059156,concentrated,portfolio
6M,completed,2025-12-12,2026-06-12,0.3378267222103606,0.7933615899809805,-0.07779510280950586,2.1148416583750955,0.30123150885543826,436192.2457678412,583549.642409167,0.00021947423615166115,0.0001098928059156,concentrated,portfolio
YTD,completed,2026-01-02,2026-06-12,0.2567169798019393,0.6793200853162027,-0.07779510280950586,1.8735929784615835,0.3011039519568357,464344.51971925725,583549.642409167,0.00019961334316210395,0.0001098928059156,concentrated,portfolio
1Y,completed,2025-06-12,2026-06-12,0.5552605853469677,0.5557311154981022,-0.18039666697636725,1.6515888049243037,0.2949728660659404,375210.2045838069,583549.642409167,0.00031134930611523623,0.0001098928059156,concentrated,portfolio
2Y,completed,2024-06-12,2026-06-12,0.9009613516820614,0.37905689014801625,-0.2767824025833272,1.3509829998819873,0.26532828183510093,306976.06865747925,583549.642409167,0.0004117439023618457,0.0001098928059156,concentrated,portfolio
FULL,completed,2019-06-03,2026-06-12,4.85006595102658,0.2858766945568605,-0.42957117106860143,1.0024620190267035,0.2949585683791318,99750.95106522084,583549.642409167,0.0005256598680827691,0.0001098928059156,concentrated,portfolio
1M,completed,2026-05-12,2026-06-12,0.004836228778401397,0.05849104335036048,-0.044946501730241395,0.4566235122692955,0.14383775340279917,738.1799926757812,741.75,,,SPY,benchmark
3M,completed,2026-03-12,2026-06-12,0.11667981407708616,0.549822679875303,-0.055299084239559315,2.9756895039406923,0.14993142004372537,664.2459106445312,741.75,,,SPY,benchmark
6M,completed,2025-12-12,2026-06-12,0.09418779540125044,0.19798731846504447,-0.08884972579331007,1.422221479212873,0.13508367707249117,677.9000854492188,741.75,,,SPY,benchmark
YTD,completed,2026-01-02,2026-06-12,0.0887125296929776,0.21266982617490515,-0.08884972579331007,1.4540781091163213,0.1394421147260691,681.309326171875,741.75,,,SPY,benchmark
1Y,completed,2025-06-12,2026-06-12,0.24265529239102634,0.24284021534614508,-0.08884972579331007,1.8370360803533188,0.12289870362511138,596.9072875976562,741.75,,,SPY,benchmark
2Y,completed,2024-06-12,2026-06-12,0.40350582192148643,0.18483404600294673,-0.18755233666641313,1.096749221235113,0.16834567635364645,528.4979858398438,741.75,,,SPY,benchmark
FULL,completed,2011-06-13,2026-06-12,6.580690865735379,0.14460405966918977,-0.3371725001650744,0.8732511094834793,0.1719959180160942,97.84728240966797,741.75,,,SPY,benchmark
1M,completed,2026-05-12,2026-06-12,0.01993670722214258,0.26186215763596055,-0.07032000186501774,1.030687330274633,0.2501441492277124,707.239990234375,721.3400268554688,,,QQQ,benchmark
3M,completed,2026-03-12,2026-06-12,0.20927159365140424,1.1263201721405123,-0.07347138925605412,3.5293440439539294,0.2191278995698046,596.5078735351562,721.3400268554688,,,QQQ,benchmark
