as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,9241.0,19.51000022888184,180291.91211509705,0.3089572831726318,8098.248317718506,5145.539974215031,2026-03-02,2026-03-02,102.0,18.6336612701416,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.28542036155453543,-0.42957117106860143,1.002462019026703,0.0005256598680828079,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1558.0,111.11000061035156,173109.38095092773,0.2966489367318449,7881.574340820312,4052.714911031719,2026-03-02,2026-03-02,102.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.28542036155453543,-0.42957117106860143,1.002462019026703,0.0005256598680828079,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,997.0,133.5,133099.5,0.2280859935934546,17696.75,0.0,2026-04-01,2026-04-01,72.0,115.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.28542036155453543,-0.42957117106860143,1.002462019026703,0.0005256598680828079,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,588.0,164.94000244140625,96984.72143554688,0.166197893696153,-1189.3236694335938,24145.275299472803,2026-04-01,2026-04-01,72.0,166.96266174316406,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.28542036155453543,-0.42957117106860143,1.002462019026703,0.0005256598680828079,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,64.12790759542258,0.0001098928059156,0.0,0.0,,,,0.0,,,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.28542036155453543,-0.42957117106860143,1.002462019026703,0.0005256598680828079,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,75.0,567.25,42543.75,0.1060332971428277,16054.173614501951,610.7023816299442,2026-02-02,2026-04-01,130.0,353.1943518066406,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.2186762246006584,-0.2637127035822229,1.0421120791062564,0.059294899522204465,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LRCX,90.0,366.80999755859375,33012.89978027344,0.0822792210829587,17005.61231541125,9000.458373732889,2025-12-01,2026-03-02,193.0,188.2941691080729,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.2186762246006584,-0.2637127035822229,1.0421120791062564,0.059294899522204465,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,1392.0,19.51000022888184,27157.92031860352,0.0676866480957538,-388.6015625,591.2600856542588,2026-03-02,2026-04-01,102.0,19.789168018034136,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.2186762246006584,-0.2637127035822229,1.0421120791062564,0.059294899522204465,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,38.0,562.9299926757812,21391.339721679688,0.0533143947346446,13722.381070320542,11619.585738685191,2025-12-01,2026-03-02,193.0,208.16891961348685,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.2186762246006584,-0.2637127035822229,1.0421120791062564,0.059294899522204465,missing,,,0
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,177.0,111.11000061035156,19666.470108032227,0.0490154410157901,722.5965728759766,452.3162401294717,2026-03-02,2026-04-01,102.0,107.02753409692797,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only,broker_ledger_next_close,0.2186762246006584,-0.2637127035822229,1.0421120791062564,0.059294899522204465,missing,,,0
