variant_id,status,portfolio_kind,source_target_book,caution_multiplier,crisis_multiplier,cagr,max_dd,sharpe,trade_count,avg_cash_weight,total_fees_usd,circuit_event_count,target_distance,valid_for_production,reason
future_heavy_N2_cap0_33_leader_circuit_caution_0p90_crisis_0p70,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.33/target_book.csv,0.9,0.7,0.15833789865816406,-0.18328862969996707,0.8173424876237197,471,0.35328504071526434,42734.99767323017,174,0.174950731041803,True,
future_heavy_N2_cap0_33_leader_circuit_caution_0p85_crisis_0p60,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.33/target_book.csv,0.85,0.6,0.1542279307916563,-0.18673332806922194,0.8063424551698468,471,0.3599813841959573,43532.47885266066,174,0.18250539727756562,True,
future_heavy_N2_cap0_5_leader_circuit_caution_0p90_crisis_0p70,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.5/target_book.csv,0.9,0.7,0.23371018710697644,-0.26880421746546546,0.8651841787766438,466,0.0252118241404352,86097.93230499505,174,0.185094030358489,True,
future_heavy_N2_cap0_33_leader_circuit_caution_0p80_crisis_0p50,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.33/target_book.csv,0.8,0.5,0.15001123327037313,-0.1904026018595788,0.7932480531439409,472,0.36667411770747926,44309.84254377842,174,0.19039136858920566,True,
future_heavy_N2_cap0_33_leader_circuit_caution_0p70_crisis_0p40,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.33/target_book.csv,0.7,0.4,0.1451467935234314,-0.19100846163272178,0.7790743074005572,470,0.3769888961290533,45539.84404755831,174,0.19586166810929037,True,
future_heavy_N2_cap0_5_leader_circuit_caution_0p85_crisis_0p60,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.5/target_book.csv,0.85,0.6,0.22738585104911135,-0.27339350373100524,0.8547325895142416,466,0.03544510470189364,87368.9590121746,174,0.19600765268189388,True,
future_heavy_N2_cap0_5_leader_circuit_caution_0p80_crisis_0p50,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.5/target_book.csv,0.8,0.5,0.2208915473090709,-0.2779979865710879,0.842259527507021,467,0.04554215446725664,88547.78346379042,174,0.20710643926201697,True,
future_heavy_N2_cap0_5_leader_circuit_caution_0p70_crisis_0p40,completed,main,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/alpha_selector_broker_grid/main/future_heavy_N2_cap0.5/target_book.csv,0.7,0.4,0.21337397133964653,-0.2785268313953364,0.828662993610634,465,0.06127561330135619,90550.29387225866,174,0.21515286005568987,True,
