rebalance_date,regime_state,main_capacity,concentrated_capacity,cash_capacity,main_return,concentrated_return,net_return,equity,main_names,concentrated_source_proxy
2019-04-30,bull,0.6,0.25,0.15000000000000002,-0.015698983356912,-0.012850202426072963,-0.01263194062066544,0.9873680593793346,18,False
2019-05-31,bear,0.55,0.05,0.39999999999999997,0.05066401929296726,0.04740497836724143,0.030235459529494066,1.0172215863794134,18,False
2019-06-28,neutral,0.55,0.25,0.19999999999999996,0.012139502675459182,-0.00793481706857686,0.004693022204358336,1.0219954298710447,25,False
2019-07-31,neutral,0.55,0.25,0.19999999999999996,0.01599015191971886,-0.013642658153756742,0.005383919017406189,1.0274977705016295,18,False
2019-08-30,neutral,0.55,0.25,0.19999999999999996,-0.0029940273342796394,0.010274915599932844,0.0009220138661294093,1.0284451376934491,18,False
2019-09-30,neutral,0.55,0.25,0.19999999999999996,0.020772557569768518,0.05346408487932006,0.024790927883202703,1.053941246933838,18,False
2019-10-31,neutral,0.55,0.25,0.19999999999999996,0.00517545174866987,-0.006789659131101319,0.0011490836789930991,1.0551523136193075,32,False
2019-11-29,bull,0.6,0.25,0.15000000000000002,0.031059365690022895,0.03393787135978543,0.027120087253960094,1.0837681364308809,40,False
2019-12-31,neutral,0.55,0.25,0.19999999999999996,0.05393056100172252,0.05282330934877205,0.0428676358881404,1.1302267142905682,18,False
2020-01-31,neutral,0.55,0.25,0.19999999999999996,-0.028838450964106373,-0.03747558390683049,-0.02523004400696613,1.1017110445511684,18,False
2020-02-28,bear,0.55,0.05,0.39999999999999997,-0.054631683494612095,-0.0820296921114906,-0.03414891052761118,1.0640888126635095,18,False
2020-03-31,deep_bear,0.4,0.0,0.6,0.18138924584255067,0.1559718117555083,0.07255569833702027,1.1412945195589212,20,False
2020-04-30,bear,0.55,0.05,0.39999999999999997,0.14649740469062872,0.22736021718309588,0.09194158343900061,1.2462269448574217,29,False
2020-05-29,neutral,0.55,0.25,0.19999999999999996,0.04139381228892067,0.0718526997710047,0.04072977170165754,1.2969854838099186,18,False
2020-06-30,bull,0.6,0.25,0.15000000000000002,0.08573668050004192,0.09744664855238465,0.0758036704381213,1.395301743987673,18,False
2020-07-31,bull,0.6,0.25,0.15000000000000002,0.11292871586656744,0.1430974704739844,0.10353159713843657,1.5397595620327627,18,False
2020-08-31,neutral,0.55,0.25,0.19999999999999996,-0.02057127721857336,-0.03384155359590023,-0.019774590869190405,1.5093114466566409,25,False
2020-09-30,neutral,0.55,0.25,0.19999999999999996,0.001932084705269679,0.04585825424931258,0.012527210150226469,1.528218908331051,29,False
2020-10-30,neutral,0.55,0.25,0.19999999999999996,0.06886662874895812,0.14848631742226112,0.07499822516749224,1.6428326141232823,17,False
2020-11-30,neutral,0.55,0.25,0.19999999999999996,0.046392512866654134,0.049289444034297095,0.03783824308523405,1.7049945139248295,26,False
2020-12-31,bull,0.6,0.25,0.15000000000000002,-0.00035859764801203725,0.008904665201873233,0.002011007711661086,1.7084232710406722,31,False
2021-01-29,neutral,0.55,0.25,0.19999999999999996,0.04528932435448323,0.09318536169511706,0.048205468818745045,1.7907786157620416,17,False
2021-02-26,neutral,0.55,0.25,0.19999999999999996,-0.0023199246221761575,0.025256901779886133,0.005038266902774646,1.799801036392032,17,False
2021-03-31,bull,0.6,0.25,0.15000000000000002,0.044657372005647525,0.03501509340576926,0.03554819655483083,1.863780717393284,27,False
2021-04-30,bull,0.6,0.25,0.15000000000000002,-0.007888148574721848,0.02027202519112349,0.00033511715294776406,1.8644053022810159,30,False
2021-05-28,bull,0.6,0.25,0.15000000000000002,0.0533902135441311,0.10785207356434656,0.058997146517565296,1.9743998950678148,34,False
2021-06-30,bull,0.6,0.25,0.15000000000000002,0.05416956702048492,0.06260091537455689,0.04815196905593017,2.069471137719152,43,False
2021-07-30,neutral,0.55,0.25,0.19999999999999996,0.060314941832861915,0.011329670287342006,0.03600563557990955,2.143983761347009,34,False
2021-08-31,bull,0.6,0.25,0.15000000000000002,-0.049273500776645114,-0.024734051877975016,-0.03574761343548082,2.067341458634428,36,False
2021-09-30,neutral,0.55,0.25,0.19999999999999996,0.08951942086385553,0.06868047988749423,0.0664058014469941,2.2046249250596452,17,False
2021-10-29,bull,0.6,0.25,0.15000000000000002,0.0011685270738689842,-0.02055587245930309,-0.004437851870504383,2.1948411262122085,25,False
2021-11-30,neutral,0.55,0.25,0.19999999999999996,0.031081232006248266,0.05866279966101319,0.03176037751868985,2.264550108974255,29,False
2021-12-31,bull,0.6,0.25,0.15000000000000002,-0.04707707355109265,-0.031157967907987826,-0.036035736107652545,2.182945378844703,17,False
2022-01-31,neutral,0.55,0.25,0.19999999999999996,-0.010012168219380706,-0.0016134465600981356,-0.005910054160683923,2.170044053425916,23,False
2022-02-28,bear,0.55,0.05,0.39999999999999997,0.03989134505305279,0.039187002680421745,0.023899589913200125,2.221907216396374,32,False
2022-03-31,neutral,0.55,0.25,0.19999999999999996,-0.06562146157860058,-0.07482143974549464,-0.05479716380460398,2.1001530027008704,18,False
2022-04-29,bear,0.55,0.05,0.39999999999999997,0.010119644427304278,-0.01366796766836455,0.004882406051599126,2.110406802430541,22,False
2022-05-31,bear,0.55,0.05,0.39999999999999997,-0.05247804118551749,-0.06701961744981855,-0.03221390352452555,2.042422361299541,30,False
2022-06-30,bear,0.55,0.05,0.39999999999999997,0.044327013559450436,0.042177930375953875,0.026488753976495437,2.096523584744098,27,False
2022-07-29,bear,0.55,0.05,0.39999999999999997,-0.015945653759515514,0.0027802355667798126,-0.008631097789394544,2.0784282846663995,18,False
2022-08-31,bear,0.55,0.05,0.39999999999999997,-0.04174290839084037,-0.03974688325056909,-0.02494594377749066,2.026579929531565,28,False
2022-09-30,bear,0.55,0.05,0.39999999999999997,0.09968408334993606,0.14084485207340902,0.06186848844613529,2.1519613664869586,18,False
2022-10-31,bear,0.55,0.05,0.39999999999999997,0.004838975673249413,0.01961423674243207,0.0036421484574087814,2.159799129258312,18,False
2022-11-30,neutral,0.55,0.25,0.19999999999999996,-0.033469326967399404,-0.04776294990443294,-0.03034886730817791,2.0942516720721334,27,False
2022-12-30,bear,0.55,0.05,0.39999999999999997,0.031980076196451206,0.05440016024397195,0.020309049920246763,2.1367839338258063,18,False
2023-01-31,neutral,0.55,0.25,0.19999999999999996,-0.0184023810124123,-0.016506979931186046,-0.014248054539623276,2.1063389197972655,18,False
2023-02-28,neutral,0.55,0.25,0.19999999999999996,0.034743784723871754,0.04583938169584291,0.030568927022090193,2.170727440520336,30,False
2023-03-31,bull,0.6,0.25,0.15000000000000002,0.014290913413269638,0.006945482637331153,0.01031091870729457,2.193109634695235,18,False
2023-04-28,neutral,0.55,0.25,0.19999999999999996,0.05102399590173146,0.07696438409523206,0.04730429376976032,2.29685313712415,18,False
2023-05-31,bull,0.6,0.25,0.15000000000000002,0.08710932896047274,0.0685992615517805,0.06941541276422877,2.4562901456964363,23,False
2023-06-30,bull,0.6,0.25,0.15000000000000002,0.02416554320199062,0.0026855430187229202,0.0151707116758751,2.49355381528909,18,False
2023-07-31,bull,0.6,0.25,0.15000000000000002,0.014195530223258977,0.019842198185134653,0.01347786768023905,2.5271616036651112,18,False
2023-08-31,bull,0.6,0.25,0.15000000000000002,-0.06276902067167041,-0.06399330382206087,-0.05365973835851746,2.39155477322275,18,False
2023-09-29,bear,0.55,0.05,0.39999999999999997,-0.002669736246515508,-0.018595818407543548,-0.002398145855960707,2.385819476054043,17,False
2023-10-31,bear,0.55,0.05,0.39999999999999997,0.05959379026725184,0.010841511093135886,0.03331866020164531,2.465311784479155,27,False
2023-11-30,neutral,0.55,0.25,0.19999999999999996,0.038890407205637335,0.08866201759388162,0.04355522836157094,2.572689002234617,36,False
2023-12-29,bull,0.6,0.25,0.15000000000000002,0.05988215932557174,0.057109024456101304,0.05020655170936837,2.7018548456574325,18,False
2024-01-31,neutral,0.55,0.25,0.19999999999999996,0.06404024506460693,0.17012744540226304,0.07775399613609957,2.9119348568869823,18,False
2024-02-29,neutral,0.55,0.25,0.19999999999999996,0.07802140842200178,0.10794622192105573,0.06989833011236492,3.115474240779371,28,False
2024-03-28,strong_bull,0.55,0.3,0.14999999999999997,-0.03733390469855269,-0.046557792431141644,-0.03450098531354647,3.0079873097535095,18,False
2024-04-30,neutral,0.55,0.25,0.19999999999999996,0.07960691829512061,0.035964962897689745,0.05277504578673877,3.1667339777516803,27,False
2024-05-31,neutral,0.55,0.25,0.19999999999999996,0.03396987230556103,-0.03321529953186005,0.010379604885093556,3.199603425216943,34,False
2024-06-28,neutral,0.55,0.25,0.19999999999999996,-0.01996852803074598,0.018680093544886926,-0.0063126670306885594,3.179405394163298,33,False
