as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,cash,CASH,0.0,1.0,108463.74686682578,0.09170700628759543,0.03052703874857712,36104.951382185915,-0.061179967539018304,-72358.79548463986,DEPLOY_CASH,0.0,0.0,0,,hold_target,nan,0.0811513082910241,existing target holding,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,ON,0.0,123.7699966430664,0.0,0.0,0.23859659994575497,282193.0653656301,0.23859659994575497,282193.0653656301,BUY,2279.0,282071.82234954834,2,ready,review_rotation,nan,1.8521706097786743,challenger HIMX outranks held name,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,WDC,0.0,531.1799926757812,0.0,0.0,0.1599461291146943,189171.5492949357,0.1599461291146943,189171.5492949357,BUY,356.0,189100.07739257807,1,ready,defend_or_hold_monster,monster,1.234213794942325,monster lifecycle stage=monster,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,MU,76.0,923.52001953125,70187.521484375,0.05934413718881965,0.15026314510248592,177719.28660170076,0.09091900791366628,107531.76511732576,MIXED_REVIEW,116.0,107128.322265625,2,ready,hold_target,nan,0.240873615030956,existing target holding,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,SNDK,0.0,1641.6400146484375,0.0,0.0,0.08707310167032975,102983.13335910838,0.08707310167032975,102983.13335910838,BUY,60.0,98498.40087890624,1,cash_scaled,hold_target,nan,0.1395792212187852,existing target holding,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,GOOGL,0.0,390.1300048828125,0.0,0.0,0.07008995061776432,82896.81420711482,0.07008995061776432,82896.81420711482,BUY,212.0,82707.56103515625,1,ready,defend_or_hold_monster,monster,0.776654658568687,monster lifecycle stage=monster,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,TKR,0.0,126.77999877929688,0.0,0.0,0.030762747172585894,36383.7285429613,0.030762747172585894,36383.7285429613,BUY,286.0,36259.079650878906,1,ready,review_rotation,nan,3.934532901886986,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,VRT,78.0,314.17999267578125,24506.039428710938,0.02072006155874583,0.030093946127499303,35592.72390552879,0.009373884568753474,11086.684476817849,BUY,35.0,10996.299743652344,1,ready,review_rotation,nan,3.1190290000000003,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,UMC,0.0,22.68000030517578,0.0,0.0,0.028401912888998914,33591.52168227198,0.028401912888998914,33591.52168227198,BUY,1481.0,33589.08045196533,1,ready,hold_target,nan,0.0755019970293513,existing target holding,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,NVT,0.0,164.8699951171875,0.0,0.0,0.025219923341631523,29828.11774216075,0.025219923341631523,29828.11774216075,BUY,180.0,29676.59912109375,1,ready,review_rotation,nan,3.497120180671041,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,FIX,0.0,1855.1500244140625,0.0,0.0,0.02511795215129971,29707.514335468204,0.02511795215129971,29707.514335468204,BUY,16.0,29682.400390625,1,ready,review_rotation,nan,2.5703481063761653,challenger RKLB outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,NXPI,0.0,330.2799987792969,0.0,0.0,0.023108557567262326,27330.962375685373,0.023108557567262326,27330.962375685373,BUY,82.0,27082.959899902344,1,ready,review_trim_or_replace,nan,0.153576448421375,high_weight_low_relative_strength,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,AMAT,83.0,449.67999267578114,37323.43939208984,0.03155728056497703,0.021546362756698426,25483.322709438944,-0.010010917808278605,-11840.116682650892,SELL,-26.0,-11691.679809570312,1,ready,review_rotation,nan,3.612874600392884,challenger HIMX outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,LRCX,117.0,318.0,37206.0,0.031457984575488325,0.021546362756698426,25483.322709438944,-0.0099116218187899,-11722.677290561056,SELL,-36.0,-11448.0,1,ready,review_rotation,nan,2.885912600392883,challenger HIMX outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,MRVL,0.0,204.8300018310547,0.0,0.0,0.021546362756698426,25483.322709438944,0.021546362756698426,25483.322709438944,BUY,124.0,25398.92022705078,1,ready,review_rotation,confirm,1.1831606003928836,challenger STX outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,ARW,0.0,216.00999450683597,0.0,0.0,0.01205330242700681,14255.686629354068,0.01205330242700681,14255.686629354068,BUY,65.0,14040.649642944336,1,ready,review_rotation,nan,3.3721687997053373,challenger STX outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
2026-05-28,simulated_broker_replay,simulation_ready_preview_only,equity,HPE,0.0,38.209999084472656,0.0,0.0,0.01205330242700681,14255.686629354068,0.01205330242700681,14255.686629354068,BUY,373.0,14252.3296585083,1,ready,review_rotation,nan,2.9603077997053373,challenger HIMX outranks held name,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,
