strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,30,0.2989455410236192,0.25546815129140354,0.8,0.2,-0.3451326451199207,1.179508427626205,0.9432200604835851
hold_6m_return,event_level,30,0.8898089632134787,0.76503772797792,1.0,0.0,0.5047477676826517,2.752749146539351,1.8613743033636727
hold_12m_return,event_level,30,2.692729626640142,1.8686787297037963,1.0,0.0,0.7982026667040656,7.5120303308718785,1.5202642889839022
hold_18m_return,event_level,21,3.23919058576673,2.217964706727626,1.0,0.0,0.9011013405286403,13.037434129028082,1.1597652357788688
trail20_after_50pct_return,event_level,29,1.7463085601745199,1.1943044553109168,1.0,0.0,0.3295917836093556,6.015578054602121,1.2201848862973828
ma50_5d_after_50pct_return,event_level,27,1.3651800192196801,1.2121408568086385,1.0,0.0,0.2751831063412582,5.377114372863227,1.3800293156673331
ma200_after_50pct_return,event_level,21,3.2336869652739453,1.3992455029377746,1.0,0.0,0.15269448291704268,18.142335887099815,0.7502293351816466
