as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status,backtest_metric_mode,official_broker_cagr,official_broker_max_dd,official_broker_sharpe,official_broker_avg_cash_weight,daily_monitoring_backtest_status,daily_monitoring_position_risk_cagr,daily_monitoring_position_risk_max_dd,daily_monitoring_risk_action_count
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,234.0,2184.75,511231.5,0.3831110673974762,248807.33953857425,6041.123627929687,2026-03-02,2026-05-01,108.0,1121.4707712026743,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,BE,959.0,328.9100036621094,315424.6935119629,0.2363756752369326,36816.02404785156,0.0,2026-05-01,2026-05-01,48.0,290.5199890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,WDC,375.0,746.22998046875,279836.24267578125,0.2097060952386888,132071.16418214113,110135.65538630215,2026-02-02,2026-05-01,136.0,404.2961372070312,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,221.0,428.2200012207031,94636.6202697754,0.0709196061010389,17988.270476658596,68729.11153858874,2026-01-02,2026-05-01,167.0,378.7485035339632,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,LITE,66.0,850.0,56100.0,0.0420407014845494,27455.69921447528,256054.71637535325,2026-02-02,2026-05-01,136.0,559.0362202037464,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,77192.06447971333,0.057846854541314,0.0,0.0,,,,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.45064720629468,-0.2604847456716285,1.3987403813231363,0.4121512488700648,missing,0.30174183304963953,-0.29410624720930123,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2184.75,131085.0,0.1650497692398235,84853.47924804688,1582.1990454101565,2026-03-02,2026-05-01,108.0,770.5253458658855,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3465017165605715,-0.25995164385516145,1.2679613284454645,0.26680286657135793,missing,0.30083715785897946,-0.25930328299530647,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,WDC,152.0,746.22998046875,113426.95703125,0.1428164403523148,62290.07203352457,30842.76455579275,2026-02-02,2026-05-01,136.0,368.7676799171849,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3465017165605715,-0.25995164385516145,1.2679613284454645,0.26680286657135793,missing,0.30083715785897946,-0.25930328299530647,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MRVL,308.0,310.5799865722656,95658.6358642578,0.1204442596421563,44854.03680419922,-6065.666757507324,2026-05-01,2026-05-01,48.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3465017165605715,-0.25995164385516145,1.2679613284454645,0.26680286657135793,missing,0.30083715785897946,-0.25930328299530647,0
2026-06-18,current_broker_ledger_mark_to_market,main,equity,STM,1144.0,78.38999938964844,89678.15930175781,0.1129142121417954,25900.15930175781,228.06195462226887,2026-05-01,2026-05-01,48.0,55.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,blocked_by_safety_audit,broker_ledger_next_close,0.3465017165605715,-0.25995164385516145,1.2679613284454645,0.26680286657135793,missing,0.30083715785897946,-0.25930328299530647,0
