ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
DDOG,2021-09-30,2021-11-30,3,-50254.1217956543,Information Technology,Software - Application,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.13623955556775763,0.2008290674908335,0.0274179198594698,0.13623955556775763,0.2008290674908335,0.0274179198594698,1.0,1.0,1.0,0.6146271513021387,0.7201852504746923,0.4793670510929603,0.09735786893506743,0.1434001907785584,0.06131830884256,0.10370383776129406,0.2092804675680037,0.0345458614654332,0.04077198040685857,0.0519514697547432,0.0344646133822897
NVDA,2021-11-30,2021-12-31,2,-33907.08911705017,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.057999999999999996,0.076,0.04,0.057999999999999996,0.076,0.04,0.246716875,0.246716875,0.246716875,0.4771387297782815,0.5228536746332308,0.4314237849233321,0.07169553594063881,0.2720868376683041,-0.1286957657870265,0.08912181665367494,0.2780537130761895,-0.0998100797688396,0.05186012073116545,0.0532181862279094,0.0505020552344215
BLD,2023-03-31,2023-04-28,2,-26355.749618530273,Consumer Discretionary,Construction & Engineering,MARKET_LEADER,DEFENSE_REVIEW,balanced,neutral,neutral,0.138,0.2,0.076,0.138,0.2,0.076,1.0,1.0,1.0,0.4998242473861889,0.5306008757247588,0.469047619047619,0.019317343587944798,0.1019877645953667,-0.0633530774194771,0.0777345707725072,0.1528196735481917,0.0026494679968227,0.029102195179529,0.0303178497576379,0.0278865406014201
ORLY,2022-11-30,2022-12-30,2,-17125.836952209473,Consumer Discretionary,Auto Manufacturers & Parts,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.05802749835536519,0.0986465899326864,0.017408406778044,0.05802749835536519,0.0986465899326864,0.017408406778044,0.4408666666666666,0.4408666666666666,0.4408666666666666,0.6500528742226368,0.7235510712797792,0.5765546771654942,0.01917939001157475,0.0501586728056909,-0.0117998927825414,0.0050220764542169005,0.0337678019393514,-0.0237236490309176,0.01802279202970745,0.019120827713983,0.0169247563454319
STLD,2022-04-29,2022-05-31,2,-15076.066314697266,Materials,Metals & Mining,MARKET_LEADER,DEFENSE_REVIEW,balanced,bear,bear,0.02016088158200135,0.0294631455158276,0.0108586176481751,0.02016088158200135,0.0294631455158276,0.0108586176481751,1.0,1.0,1.0,0.5459452061907432,0.5933767327608507,0.4985136796206356,0.07861935381418655,0.1547491728853253,0.0024895347430478,0.0093551621387625,0.0230250993359037,-0.0043147750583787,0.089836506107956,0.096259003665415,0.083414008550497
MA,2022-01-31,2023-01-31,6,-14435.4150390625,Financials,Consumer Finance,QUALITY_COMPOUNDER,DEFENSE_REVIEW,breakout_growth,neutral,neutral,0.047756519547403876,0.1061166202391084,0.002672497045315,0.047756519547403876,0.1061166202391084,0.002672497045315,1.0,1.0,1.0,0.4181996658046903,0.5127404559242471,0.2435751786047407,0.027242303332120715,0.1468258637647435,-0.0435790916269459,0.02162704543038115,0.0817373529580882,-0.0567042302733784,0.038714874828637134,0.0486738341531695,0.029376283521298
MLI,2023-02-28,2023-03-31,2,-13176.679466247555,Industrials,Other,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.0718974229607405,0.1052062913282882,0.0385885545931928,0.0718974229607405,0.1052062913282882,0.0385885545931928,1.0,1.0,1.0,0.5217321791523035,0.5334787759228192,0.5099855823817877,0.037156740703406,0.1427279566163783,-0.0684144752095663,0.06207453270957415,0.1265609952124147,-0.0024119297932664,0.057151316659547896,0.0589957468406542,0.0553068864784416
XPO,2023-06-30,2023-07-31,2,-12570.140594482422,Industrials,Transportation & Logistics,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.16495226031441684,0.2,0.1299045206288337,0.16495226031441684,0.2,0.1299045206288337,1.0,1.0,1.0,0.6305779517926517,0.7531609985061701,0.5079949050791333,0.14834657989279446,0.1588009870326017,0.1378921727529872,0.19515248223824205,0.216745678649882,0.1735592858266021,0.037869105085100496,0.0422031002877078,0.0335351098824932
NET,2021-10-29,2021-10-29,1,-7376.638137817383,Information Technology,Software - Infrastructure,MARKET_LEADER,GREEN,balanced,bull,bull,0.2693382297111647,0.2693382297111647,0.2693382297111647,0.2693382297111647,0.2693382297111647,0.2693382297111647,1.0,1.0,1.0,0.5607142857142857,0.5607142857142857,0.5607142857142857,0.6674293864495853,0.6674293864495853,0.6674293864495853,0.7333096632390306,0.7333096632390306,0.7333096632390306,0.0497586204310195,0.0497586204310195,0.0497586204310195
TMUS,2022-09-30,2022-10-31,2,-5543.502395629883,Communication,Communication Equipment,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0234500822420988,0.0375,0.0094001644841976,0.0234500822420988,0.0375,0.0094001644841976,1.0,1.0,1.0,0.3929712501655912,0.5750647626438548,0.2108777376873277,0.0479661303438063,0.068974514802695,0.0269577458849176,0.02580771261273635,0.1296116146924717,-0.077996189466999,0.05665248470729685,0.0589316846955405,0.0543732847190532
WCC,2022-07-29,2022-10-31,3,-5502.012756347654,Industrials,Capital Goods - Machinery,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0501487472023498,0.0626840222158691,0.0400595560973911,0.0501487472023498,0.0626840222158691,0.0400595560973911,1.0,1.0,1.0,0.4655485998990267,0.6280843027439049,0.3685354562032764,0.0873317908393148,0.0934087432678976,0.0760993469599214,0.12465227377794597,0.1898735364720949,0.0300374417040687,0.051970907485719135,0.057604853204069,0.0476167567208907
BILL,2021-09-30,2021-10-29,2,-4572.750091552734,Information Technology,Software - Application,MARKET_LEADER,GREEN,balanced,bull,bull,0.0649626400359253,0.0919252800718506,0.038,0.0649626400359253,0.0919252800718506,0.038,1.0,1.0,1.0,0.6814413364474864,0.7655772531260358,0.597305419768937,0.033476938650532403,0.0677818092818616,-0.0008279319807968,0.04001245418592969,0.1336620860713069,-0.0536371776994475,0.0448742249961107,0.0478308080657139,0.0419176419265075
ON,2023-07-31,2023-07-31,1,-4280.219421386722,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.6466150801918039,0.6466150801918039,0.6466150801918039,0.1035800630098712,0.1035800630098712,0.1035800630098712,0.1392471760834861,0.1392471760834861,0.1392471760834861,0.0344050391288557,0.0344050391288557,0.0344050391288557
LOPE,2022-10-31,2022-11-30,2,-3890.860008239748,Consumer Discretionary,Other,MARKET_LEADER,DEFENSE_REVIEW,turnaround_accumulation,neutral,neutral,0.0747422729280651,0.0825,0.0669845458561302,0.0747422729280651,0.0825,0.0669845458561302,0.6225624999999999,1.0,0.2451249999999999,0.583570197290493,0.6736188040406341,0.4935215905403519,0.122120578400571,0.1628279123098337,0.0814132444913083,0.17522297570640585,0.2234650121996104,0.1269809392132013,0.02791085373217215,0.0343053236313735,0.0215163838329708
RKLB,2021-11-30,2021-11-30,1,-3282.4798278808594,Industrials,Aerospace & Defense,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.6317897680926924,0.6317897680926924,0.6317897680926924,0.1228587076078336,0.1228587076078336,0.1228587076078336,0.128825583015719,0.128825583015719,0.128825583015719,0.0684561432428818,0.0684561432428818,0.0684561432428818
FANG,2022-06-30,2022-07-29,2,-3156.8092041015625,Energy,Oil Gas & Consumable Fuels,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.028749999999999998,0.0375,0.02,0.028749999999999998,0.0375,0.02,1.0,1.0,1.0,-0.40218462652699705,-0.2061440164233237,-0.5982252366306704,-0.0837778689742409,-0.050701757710923,-0.1168539802375588,-0.07986081149947019,0.0466844964710464,-0.2064061194699868,0.21523029907388297,0.2348994665293533,0.1955611316184126
DXCM,2021-09-30,2021-10-29,2,-3147.625,Health Care,Medical Devices,MARKET_LEADER,GREEN,balanced,bull,bull,0.13648099082193735,0.1650545589177237,0.107907422726151,0.13648099082193735,0.1650545589177237,0.107907422726151,0.6225624999999999,1.0,0.2451249999999999,0.6199138782473226,0.7009756221681356,0.5388521343265095,0.08888322953824365,0.1013577911628338,0.0764086679136535,0.09541874507364095,0.1422889447030988,0.0485485454441831,0.02895227337034945,0.029725545079538,0.0281790016611609
ONTO,2023-07-31,2023-07-31,1,-2797.599365234375,Information Technology,Semiconductors,MARKET_LEADER,GREEN,quality_compounder,bull,bull,0.12,0.12,0.12,0.12,0.12,0.12,1.0,1.0,1.0,0.5861511452467687,0.5861511452467687,0.5861511452467687,0.031732203418585,0.031732203418585,0.031732203418585,0.0673993164921999,0.0673993164921999,0.0673993164921999,0.036357803279677,0.036357803279677,0.036357803279677
CTAS,2022-07-29,2022-08-31,2,-2252.2096633911133,Industrials,Commercial Services,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.017200798340203702,0.0225674853648587,0.0118341113155487,0.017200798340203702,0.0225674853648587,0.0118341113155487,1.0,1.0,1.0,0.47848049560965633,0.4906353745863282,0.4663256166329845,0.024909142245123153,0.0450219924709389,0.0047962920193074,0.05057131670818156,0.1424082466529084,-0.0412656132365453,0.04602876838035705,0.0502327931652891,0.041824743595425
JBL,2022-10-31,2023-03-31,6,-2128.9620971679688,Information Technology,Tech Hardware & Storage,MARKET_LEADER,DEFENSE_REVIEW,breakout_growth,bull,bull,0.11949400646847431,0.285,0.02,0.11949400646847431,0.285,0.02,1.0,1.0,1.0,0.5841948019384091,0.7325683267969281,0.4569970597412511,0.048084034389240075,0.0927104842384789,-0.0042175928976185,0.07588676270046506,0.1529324687582622,-0.0552707444045886,0.02918246868198777,0.0360551037848564,0.021606574473947
TSLA,2021-10-29,2021-11-30,2,-2050.819580078125,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.078,0.08,0.076,0.078,0.08,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.4451661429603536,0.4927132383016597,0.3976190476190476,0.19078776112679585,0.3599302087876981,0.0216453134658936,0.2267113372254612,0.4258104855771434,0.027612188873779,0.04418124592763025,0.0528482502689689,0.0355142415862916
MSI,2023-04-28,2023-04-28,1,-1000.8114013671875,Information Technology,Communication Equipment,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6146929221758021,0.6146929221758021,0.6146929221758021,0.0170367141898543,0.0170367141898543,0.0170367141898543,0.0678686231426792,0.0678686231426792,0.0678686231426792,0.0431654399038547,0.0431654399038547,0.0431654399038547
TXRH,2023-04-28,2023-04-28,1,-898.6360168456995,Consumer Discretionary,Hotels Restaurants & Leisure,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.6154054074989017,0.6154054074989017,0.6154054074989017,-0.0095065999964528,-0.0095065999964528,-0.0095065999964528,0.0413253089563721,0.0413253089563721,0.0413253089563721,0.0653491177181321,0.0653491177181321,0.0653491177181321
BRKR,2022-07-29,2022-07-29,1,-844.7125854492183,Health Care,Medical Devices,QUALITY_COMPOUNDER,DEFENSE_REVIEW,turnaround_accumulation,bear,bear,0.0218959726107372,0.0218959726107372,0.0218959726107372,0.0218959726107372,0.0218959726107372,0.0218959726107372,1.0,1.0,1.0,0.2222864330038041,0.2222864330038041,0.2222864330038041,-0.0084267313039931,-0.0084267313039931,-0.0084267313039931,0.0889595228779762,0.0889595228779762,0.0889595228779762,0.0398386087421632,0.0398386087421632,0.0398386087421632
DAL,2023-06-30,2023-06-30,1,-679.3223876953125,Industrials,Transportation & Logistics,MARKET_LEADER,WATCH,quality_compounder,bull,bull,0.1002617177832478,0.1002617177832478,0.1002617177832478,0.1002617177832478,0.1002617177832478,0.1002617177832478,1.0,1.0,1.0,0.603190273668292,0.603190273668292,0.603190273668292,0.2524194667030885,0.2524194667030885,0.2524194667030885,0.3103641583203689,0.3103641583203689,0.3103641583203689,0.048492554681668,0.048492554681668,0.048492554681668
RGLD,2022-04-29,2022-04-29,1,-559.2503509521484,Materials,Metals & Mining,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.02,0.02,0.02,0.02,0.02,0.02,1.0,1.0,1.0,0.4326884631883654,0.4326884631883654,0.4326884631883654,0.0593940967907447,0.0593940967907447,0.0593940967907447,-0.0723299767586768,-0.0723299767586768,-0.0723299767586768,0.0605786757528161,0.0605786757528161,0.0605786757528161
PLNT,2022-01-31,2022-01-31,1,-428.7300567626953,Consumer Discretionary,Specialty Retail,QUALITY_COMPOUNDER,DEFENSE_REVIEW,quality_compounder,neutral,neutral,0.0388182382139151,0.0388182382139151,0.0388182382139151,0.0388182382139151,0.0388182382139151,0.0388182382139151,1.0,1.0,1.0,0.6139388193198067,0.6139388193198067,0.6139388193198067,0.0486882269438282,0.0486882269438282,0.0486882269438282,-0.0214175579839868,-0.0214175579839868,-0.0214175579839868,0.0491490497796109,0.0491490497796109,0.0491490497796109
CHE,2023-04-28,2023-04-28,1,-427.31091308594114,Health Care,Diagnostics & Research,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,neutral,neutral,0.063457024556493,0.063457024556493,0.063457024556493,0.063457024556493,0.063457024556493,0.063457024556493,1.0,1.0,1.0,0.6171391580674415,0.6171391580674415,0.6171391580674415,-0.00875152169797,-0.00875152169797,-0.00875152169797,0.0420803872548549,0.0420803872548549,0.0420803872548549,0.0217729238283455,0.0217729238283455,0.0217729238283455
CW,2022-08-31,2022-08-31,1,-116.11129760742142,Industrials,Aerospace & Defense,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0156414253594416,0.0156414253594416,0.0156414253594416,0.0156414253594416,0.0156414253594416,0.0156414253594416,1.0,1.0,1.0,0.3744201981752911,0.3744201981752911,0.3744201981752911,0.0722049219472925,0.0722049219472925,0.0722049219472925,0.0261430166914398,0.0261430166914398,0.0261430166914398,0.025588330370567,0.025588330370567,0.025588330370567
LOW,2022-08-31,2022-08-31,1,-103.35446166992188,Consumer Discretionary,Specialty Retail,QUALITY_COMPOUNDER,DEFENSE_REVIEW,balanced,bear,bear,0.0123218000312203,0.0123218000312203,0.0123218000312203,0.0123218000312203,0.0123218000312203,0.0123218000312203,1.0,1.0,1.0,-0.1573445774529329,-0.1573445774529329,-0.1573445774529329,0.059689079301782,0.059689079301782,0.059689079301782,0.0136271740459292,0.0136271740459292,0.0136271740459292,0.0984195070568253,0.0984195070568253,0.0984195070568253
