as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-15,CNQ,1420.0,47.97999954223633,68131.59934997559,0.2563724319341892,46.560001373291016,2016.3973999023438,15971.221617450718
2026-05-15,LNG,240.0,241.83999633789062,58041.59912109375,0.21840476463186734,275.202392578125,-8006.97509765625,0.0
2026-05-15,PR,3210.0,20.84000015258789,66896.40048980713,0.2517245014771767,18.6336612701416,7082.347812652588,781.2543570327758
2026-05-15,SLB,1312.0,55.380001068115234,72658.56140136719,0.2734069398785483,50.029998779296875,7019.2030029296875,0.0
