portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.2055210700409127,0.3,9.4479,-0.3181713672892821,-0.15,16.8171,0.9831176195637678,2019-05-01,2026-05-22,7.058179329226557,374064.36142510513,0.05746481432197361,0.2612411956384008,27,2810,37912.4864805305,42,16,26,0,,,,,0.291866369773508,-0.17143094196918907,1.6798239389786198
concentrated,broker_ledger_next_close,completed,True,False,0.3274391345883736,0.5,17.2561,-0.3958150596604274,-0.18,21.5815,1.0886098702865774,2019-05-01,2026-05-22,7.058179329226557,738344.8112969185,0.0004961373021758572,2.208378624479906e-05,3,403,68765.7576604104,6,3,3,0,,,,,0.461334668836902,-0.1605720930000749,1.6464224430948593
