rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.399280258726995,0.7750638487165495,early_scout,preferred_final_label,0.015825106635757757,0.015825106635757757,0.015825106635757757,0.007912553317878879,0.007912553317878879,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-07-31,0.5809065148700361,0.13333333333333333,promote_monster_early,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.787969365775295,0.7871703994344139,early_scout,preferred_final_label,0.008875858348212695,0.008875858348212695,0.008875858348212695,0.004437929174106348,0.004437929174106348,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5671964576802561,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.979892395462894,0.763322096597078,early_scout,preferred_final_label,-0.04154654478485065,-0.04154654478485065,-0.04154654478485065,-0.020773272392425324,-0.020773272392425324,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.558324394000376,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,4.52288426148026,0.7215835612153009,early_scout,preferred_final_label,0.023581153840489755,0.023581153840489755,0.023581153840489755,0.011790576920244877,0.011790576920244877,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.4584990824556935,0.0,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.60056917482426,0.7892030771643289,early_scout,preferred_final_label,0.024530329577358456,0.024530329577358456,0.024530329577358456,0.012265164788679228,0.012265164788679228,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.4942387062737661,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.173424897410572,0.7902809412298244,early_scout,preferred_final_label,0.033965253552904695,0.033965253552904695,0.033965253552904695,0.016982626776452348,0.016982626776452348,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5426506744904078,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.6408665543537664,0.7077249030666982,early_scout,monster_extreme_early,0.014267246444179538,0.014267246444179538,0.014267246444179538,0.007133623222089769,0.007133623222089769,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6505133471194005,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.621294801133839,0.7995225604785761,early_scout,preferred_final_label,-0.062453055530361734,-0.062453055530361734,-0.062453055530361734,-0.031226527765180867,-0.031226527765180867,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5336477900593826,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.808718175293393,0.7838751907746762,early_scout,preferred_final_label,-0.08,-0.2273411566958896,-0.08,-0.04,-0.1136705783479448,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.41664622517249145,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.237692637843417,0.758049484816336,early_scout,preferred_final_label,0.16530471700316007,0.16530471700316007,0.16530471700316007,0.08265235850158004,0.08265235850158004,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-04-30,0.30745293459038225,0.29270833333333335,neutral,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.5,5.554706776141627,0.5895642942940301,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,0.04758648889297512,0.02379324444648756,0.02379324444648756,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-05-29,0.6458398935097486,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-05-29,SE,Sea Limited,Internet,0.5,4.1546898037016105,0.5591178993168011,future_winner,monster_extreme_early,0.35214780598701667,0.35214780598701667,0.35214780598701667,0.17607390299350834,0.17607390299350834,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-06-30,0.6200899771164928,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-06-30,NOW,SERVICENOW INC,Information Technology,0.5,6.291893749437573,0.6438554359085057,future_winner,monster_extreme_early,0.09457801615219186,0.09457801615219186,0.09457801615219186,0.04728900807609593,0.04728900807609593,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-07-31,0.6433091068810008,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-07-31,MELI,MercadoLibre,Internet,0.5,3.499139081007641,0.5080494557137785,future_winner,monster_extreme_early,0.06667615749185263,0.06667615749185263,0.06667615749185263,0.033338078745926314,0.033338078745926314,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-08-31,0.621571971672037,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-08-31,META,META PLATFORMS INC CLASS A,Communication,0.5,5.651519828493548,0.6392330771323207,future_winner,monster_extreme_early,-0.08,-0.09962361622198357,-0.08,-0.04,-0.049811808110991784,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-09-30,0.6399608505511402,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-09-30,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,0.5,3.5751474544753257,0.7112522217813558,early_scout,preferred_final_label,0.14601590400837772,0.14601590400837772,0.14601590400837772,0.07300795200418886,0.07300795200418886,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-10-30,0.5365096617620622,0.13333333333333333,neutral,1,concentrated_alpha
2020-10-30,CPRT,COPART INC,Industrials,0.5,2.898191863822645,0.7030519093311904,early_scout,preferred_final_label,0.03663984287947386,0.03663984287947386,0.03663984287947386,0.01831992143973693,0.01831992143973693,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-11-30,0.5112731441946021,0.0,neutral,1,concentrated_alpha
2020-11-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.640361327335607,0.7261106102290759,early_scout,preferred_final_label,0.04198371657210598,0.04198371657210598,0.04198371657210598,0.02099185828605299,0.02099185828605299,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-12-31,0.5996605104820811,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,5.522021983311109,0.7460741527766743,early_scout,preferred_final_label,0.026979125467227805,0.026979125467227805,0.026979125467227805,0.013489562733613902,0.013489562733613902,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-01-29,0.5155505120666178,0.2416666666666667,neutral,1,concentrated_alpha
2021-01-29,AMAT,APPLIED MATERIAL INC,Information Technology,0.5,7.009891315350133,0.6581264994686788,future_winner,preferred_final_label,0.22327437766032254,0.22327437766032254,0.22327437766032254,0.11163718883016127,0.11163718883016127,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-02-26,0.5256434322890465,0.10833333333333334,neutral,1,concentrated_alpha
2021-02-26,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.89829674436743,0.6998469419869029,early_scout,preferred_final_label,0.06270666802645941,0.06270666802645941,0.06270666802645941,0.031353334013229706,0.031353334013229706,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-03-31,0.5698452741859418,0.2416666666666667,neutral,1,concentrated_alpha
2021-03-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.8022014765431145,0.7535544950038299,early_scout,preferred_final_label,0.029514178136654134,0.029514178136654134,0.029514178136654134,0.014757089068327067,0.014757089068327067,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-04-30,0.5586529104908073,0.2416666666666667,neutral,1,concentrated_alpha
