rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-06-28,2019-07-31,balanced,0.25,0.35,0.4,0.0,0.09883886366271312,0.0,0.09883886366271312,1.0,0.9011611363372869,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.016927384935343
2019-07-31,2019-08-30,balanced,0.25,0.35,0.4,0.0,0.14466874639855654,0.0,0.14466874639855654,0.9999999999999999,0.8553312536014435,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0314112825803425
2019-08-30,2019-09-30,balanced,0.25,0.35,0.4,0.0,0.2958031779879772,0.009045253542709075,0.2958031779879772,0.990954746457291,0.7041968220120228,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.022426249764642553,1.0082805955471255
2019-09-30,2019-10-31,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.022426249764642553,-0.004168905074846135,1.0271114268501398
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.004061901947704561,0.0,0.004061901947704561,1.0,0.9959380980522954,rebalance,"core_compounder,early_scout,future_winner",1,20,-0.004168905074846135,0.0,1.0330214550582937
2019-11-29,2019-12-31,balanced,0.25,0.35,0.4,0.0,0.07229899068217646,0.0,0.07229899068217646,1.0,0.9277010093178235,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0652777293828726
2019-12-31,2020-01-31,balanced,0.25,0.35,0.4,0.0,0.029102424465695054,0.0,0.029102424465695054,1.0,0.970897575534305,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.130602450478245
2020-01-31,2020-02-28,balanced,0.25,0.35,0.4,0.0,0.31178235071887606,0.0,0.31178235071887606,1.0,0.6882176492811238,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.021489257137877596,1.1063066436992035
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8465627000591245,0.28,0.8465627000591245,0.72,0.15343729994087554,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.021489257137877596,-0.0733995417695869,1.0476167486895698
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.396969252905278,0.4,0.396969252905278,0.6,0.6030307470947219,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0733995417695869,0.0,1.1665555571339477
2020-04-30,2020-05-29,balanced,0.25,0.35,0.4,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.354600427914826
2020-05-29,2020-06-30,balanced,0.25,0.35,0.4,0.0,0.01903907849188192,0.0,0.01903907849188192,1.0000000000000002,0.9809609215081182,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.4335126970830967
2020-06-30,2020-07-31,balanced,0.25,0.35,0.4,0.0,0.03548820302652695,0.0,0.03548820302652695,1.0,0.9645117969734731,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.5711509592904738
2020-07-31,2020-08-31,balanced,0.25,0.35,0.4,0.0,0.06831127181056686,0.0,0.06831127181056686,1.0,0.9316887281894332,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.735246153138245
2020-08-31,2020-09-30,balanced,0.25,0.35,0.4,0.0,0.13089667983861714,0.0,0.13089667983861714,1.0,0.8691033201613829,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.022802765616204982,1.6956777418218123
2020-09-30,2020-10-30,balanced,0.25,0.35,0.4,0.0,0.11853304570154309,0.0,0.11853304570154309,1.0,0.881466954298457,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.022802765616204982,-0.023641860926244825,1.6942217049129493
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.28235911509802664,0.28,0.28235911509802664,0.72,0.7176408849019732,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.023641860926244825,0.0,1.8216065986559777
2020-11-30,2020-12-31,growth_reentry_alert,0.25,0.35,0.4,0.0,0.08039999437072398,0.0,0.08039999437072398,1.0,0.919600005629276,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.9293365991438087
2020-12-31,2021-01-29,balanced,0.25,0.35,0.4,0.0,0.08490494010411453,0.010099863056979755,0.08490494010411453,0.9899001369430203,0.9150950598958855,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.9461849019517943
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.45045575998346155,0.28,0.45045575998346155,0.72,0.5495442400165383,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.0480596966390148
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5331870567868912,0.28,0.5331870567868912,0.72,0.46681294321310896,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.022529102879848623,2.001918749029363
2021-03-31,2021-04-30,growth_reentry_alert,0.25,0.35,0.4,0.0,0.23651398208248142,0.0,0.23651398208248142,1.0,0.7634860179175185,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.022529102879848623,0.0,2.093555560586544
2021-04-30,2021-05-28,balanced,0.25,0.35,0.4,0.0,0.11854889499228063,0.0,0.11854889499228063,1.0,0.8814511050077194,rebalance,"core_compounder,early_scout,future_winner",1,21,0.0,-0.0012540185161072543,2.0909302031490693
2021-05-28,2021-06-30,balanced,0.25,0.35,0.4,0.0,0.19177913996687573,0.0,0.19177913996687573,1.0,0.8082208600331243,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0012540185161072543,0.0,2.178017424567017
2021-06-30,2021-07-30,balanced,0.25,0.35,0.4,0.0,0.09463525218917351,0.0,0.09463525218917351,1.0,0.9053647478108264,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.332055195721325
2021-07-30,2021-08-31,balanced,0.25,0.35,0.4,0.0,0.1271889957695506,0.0,0.1271889957695506,1.0,0.8728110042304494,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.4643630626214885
2021-08-31,2021-09-30,balanced,0.25,0.35,0.4,0.0,0.3202428772155424,0.0,0.3202428772155424,1.0,0.6797571227844575,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.055345707363263025,2.327971145720805
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.38695419161198796,0.28,0.38695419161198796,0.72,0.6130458083880119,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.055345707363263025,0.0,2.4853682324541952
2021-10-29,2021-11-30,growth_reentry_alert,0.25,0.35,0.4,0.0,0.2402202903689618,0.0,0.2402202903689618,1.0000000000000002,0.7597797096310382,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.005763382791717353,2.4710441039521878
2021-11-30,2021-12-31,balanced,0.25,0.35,0.4,0.0,0.24281447853185611,0.0,0.24281447853185611,1.0,0.7571855214681439,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.005763382791717353,0.0,2.523074894767328
2021-12-31,2022-01-31,balanced,0.25,0.35,0.4,0.0,0.3385164224819929,0.0,0.3385164224819929,1.0,0.6614835775180072,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.047434212883381614,2.403394823088219
2022-01-31,2022-02-28,balanced,0.25,0.35,0.4,0.0,0.19294098848443927,0.0,0.19294098848443927,1.0,0.8070590115155607,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.047434212883381614,-0.060458418149333296,2.3705337777574
2022-02-28,2022-03-31,balanced,0.25,0.35,0.4,0.0,0.1151647419056599,0.0,0.1151647419056599,1.0,0.88483525809434,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.060458418149333296,-0.023119313760045893,2.4647431346351074
2022-03-31,2022-04-29,growth_reentry_alert,0.25,0.35,0.4,0.0,0.6589764289742991,0.0,0.6589764289742991,1.0,0.341023571025701,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.023119313760045893,-0.0850731043935564,2.308429080852026
2022-04-29,2022-05-31,risk_off_alert,0.18,0.36,0.18,0.28,0.400089574722952,0.3077183919575724,0.400089574722952,0.6922816080424277,0.5999104252770479,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0850731043935564,-0.08321617160936473,2.31311426134109
2022-05-31,2022-06-30,balanced,0.25,0.35,0.4,0.0,0.5163495722736708,0.0,0.5163495722736708,1.0,0.48365042772632927,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.08321617160936473,-0.12368782619359862,2.2110012457099146
