rebalance_date,hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,gross_return,original_gross_return,cost,turnover,net_return,return_delta,risk_exit_count,n_positions
2020-05-29,-0.08,3,score_power,1,25.0,0.19903794418855186,0.19903794418855186,0.0021232248957101054,0.8492899582840421,0.19691471929284177,0.0,0,3
2020-06-30,-0.08,3,score_power,1,25.0,0.12019233758329928,0.12019233758329928,0.0011302586952164084,0.4521034780865633,0.11906207888808287,0.0,0,3
2020-07-31,-0.08,3,score_power,1,25.0,0.16085041830338742,0.16085041830338742,0.0020966853236280563,0.8386741294512224,0.15875373297975937,0.0,0,3
2020-08-31,-0.08,3,score_power,1,25.0,-0.028281595298731164,-0.028281595298731164,0.0025,1.0,-0.030781595298731163,0.0,0,3
2020-09-30,-0.08,3,score_power,1,25.0,0.010287503503399551,0.010287503503399551,0.0024999999999999996,0.9999999999999999,0.0077875035033995515,0.0,0,3
2020-10-30,-0.08,3,score_power,1,25.0,0.03125932894543225,0.03125932894543225,0.0015001423415392477,0.600056936615699,0.029759186603893,0.0,0,3
2020-11-30,-0.08,3,score_power,1,25.0,0.05166662864081954,0.05166662864081954,0.0010623081725240297,0.42492326900961186,0.050604320468295515,0.0,0,3
2020-12-31,-0.08,3,score_power,1,25.0,0.01045456880351543,0.01045456880351543,0.001447472526985578,0.5789890107942312,0.009007096276529852,0.0,0,3
2021-01-29,-0.08,3,score_power,1,25.0,0.09687699864150925,0.09687699864150925,0.0025,1.0,0.09437699864150925,0.0,0,3
2021-02-26,-0.08,3,score_power,1,25.0,0.02831699463572538,0.02831699463572538,0.0011353653341582223,0.45414613366328893,0.02718162930156716,0.0,0,3
2021-03-31,-0.08,3,score_power,1,25.0,0.018537597425561457,0.018537597425561457,0.001560740343073606,0.6242961372294423,0.01697685708248785,0.0,0,3
2021-04-30,-0.08,3,score_power,1,25.0,0.02961890282793911,0.02961890282793911,0.0018736470118696801,0.7494588047478721,0.027745255816069427,0.0,0,3
2021-05-28,-0.08,3,score_power,1,25.0,0.08971790793684682,0.08971790793684682,0.0025,1.0,0.08721790793684682,0.0,0,3
2021-06-30,-0.08,3,score_power,1,25.0,0.07937456455029811,0.07937456455029811,0.001743642887464672,0.6974571549858688,0.07763092166283343,0.0,0,3
2021-07-30,-0.08,3,score_power,1,25.0,0.04863554241305337,0.04863554241305337,0.0017086162820018215,0.6834465128007285,0.04692692613105155,0.0,0,3
2021-08-31,-0.08,3,score_power,1,25.0,-0.04654286708381677,-0.04654286708381677,0.0025,1.0,-0.04904286708381677,0.0,0,3
2021-09-30,-0.08,3,score_power,1,25.0,0.0671393766900066,0.0671393766900066,0.0025,1.0,0.06463937669000659,0.0,0,3
2021-10-29,-0.08,3,score_power,1,25.0,0.0065573609298251855,0.0065573609298251855,0.0008808037582517168,0.35232150330068673,0.005676557171573469,0.0,0,3
2021-11-30,-0.08,3,score_power,1,25.0,0.041428851224064894,0.041428851224064894,0.0025,1.0,0.03892885122406489,0.0,0,3
2021-12-31,-0.08,3,score_power,1,25.0,-0.07579477155207746,-0.07579477155207746,0.0017569812428938109,0.7027924971575243,-0.07755175279497127,0.0,0,3
2022-01-31,-0.08,3,score_power,1,25.0,0.005221923612936255,0.005221923612936255,0.0017456707033765646,0.6982682813506258,0.0034762529095596906,0.0,0,3
2022-02-28,-0.08,3,score_power,1,25.0,0.052257978745351326,0.052257978745351326,0.0025,1.0,0.049757978745351324,0.0,0,3
2022-03-31,-0.08,3,score_power,1,25.0,-0.06714432167710738,-0.06714432167710738,0.0015030769073691899,0.601230762947676,-0.06864739858447656,0.0,0,3
2022-04-29,-0.08,3,score_power,1,25.0,-0.05700567631662208,-0.05700567631662208,0.0025,1.0,-0.05950567631662208,0.0,0,3
2022-05-31,-0.08,3,score_power,1,25.0,-0.06300581812435932,-0.06300581812435932,0.0025,1.0,-0.06550581812435932,0.0,0,3
2022-06-30,-0.08,3,score_power,1,25.0,0.04063599153694909,0.04063599153694909,0.0025,1.0,0.03813599153694909,0.0,0,3
2022-07-29,-0.08,3,score_power,1,25.0,-0.03536757288560649,-0.03536757288560649,0.0025,1.0,-0.03786757288560649,0.0,0,3
2022-08-31,-0.08,3,score_power,1,25.0,-0.010085232574375363,-0.010085232574375363,0.0016480917122408353,0.6592366848963341,-0.011733324286616198,0.0,0,3
2022-09-30,-0.08,3,score_power,1,25.0,0.1454792802898507,0.1454792802898507,0.0005901399084967285,0.2360559633986914,0.14488914038135395,0.0,0,3
2022-10-31,-0.08,3,score_power,1,25.0,0.005314859533036578,0.005314859533036578,0.00023353884637789663,0.09341553855115865,0.005081320686658682,0.0,0,3
2022-11-30,-0.08,3,score_power,1,25.0,-0.029658599298532932,-0.029658599298532932,0.0016514893503054246,0.6605957401221698,-0.03131008864883836,0.0,0,3
2022-12-30,-0.08,3,score_power,1,25.0,0.06388558975540151,0.06388558975540151,0.0017081133485464242,0.6832453394185697,0.06217747640685509,0.0,0,3
2023-01-31,-0.08,3,score_power,1,25.0,-0.01983950447783264,-0.01983950447783264,0.0016887719472943236,0.6755087789177294,-0.021528276425126964,0.0,0,3
2023-02-28,-0.08,3,score_power,1,25.0,0.05458410567486042,0.05458410567486042,0.0017182591560463915,0.6873036624185566,0.05286584651881403,0.0,0,3
2023-03-31,-0.08,3,score_power,1,25.0,-0.00555446258410572,-0.00555446258410572,0.0008010156660314618,0.32040626641258474,-0.006355478250137182,0.0,0,3
2023-04-28,-0.08,3,score_power,1,25.0,0.1283311239724609,0.1283311239724609,0.00017862476863317523,0.0714499074532701,0.12815249920382774,0.0,0,3
2023-05-31,-0.08,3,score_power,1,25.0,0.06757089476577811,0.06757089476577811,0.001202838156901067,0.48113526276042673,0.06636805660887704,0.0,0,3
2023-06-30,-0.08,3,score_power,1,25.0,0.0067151068069725706,0.0067151068069725706,0.001306606254418728,0.5226425017674912,0.005408500552553843,0.0,0,3
2023-07-31,-0.08,3,score_power,1,25.0,0.03806182745699417,0.03806182745699417,0.0016059054336369626,0.6423621734547851,0.03645592202335721,0.0,0,3
2023-08-31,-0.08,3,score_power,1,25.0,-0.06540033973308725,-0.06540033973308725,0.0025,1.0,-0.06790033973308725,0.0,0,3
2023-09-29,-0.08,3,score_power,1,25.0,-0.0022660109650954026,-0.0022660109650954026,0.0016924324240819,0.67697296963276,-0.003958443389177302,0.0,0,3
2023-10-31,-0.08,3,score_power,1,25.0,0.052052768379206964,0.052052768379206964,0.0025,1.0,0.04955276837920696,0.0,0,3
2023-11-30,-0.08,3,score_power,1,25.0,0.10171227740759378,0.10171227740759378,0.0025,1.0,0.09921227740759378,0.0,0,3
2023-12-29,-0.08,3,score_power,1,25.0,0.047110555307529875,0.047110555307529875,0.0007693102872838997,0.3077241149135599,0.046341245020245975,0.0,0,3
2024-01-31,-0.08,3,score_power,1,25.0,0.04032730497962616,0.04032730497962616,0.0016981612400590567,0.6792644960236227,0.0386291437395671,0.0,0,3
2024-02-29,-0.08,3,score_power,1,25.0,0.12422031856995634,0.12422031856995634,0.0015832448247094738,0.6332979298837895,0.12263707374524686,0.0,0,3
2024-03-28,-0.08,3,score_power,1,25.0,-0.048409894471270185,-0.048409894471270185,0.0017921239757429255,0.7168495902971702,-0.05020201844701311,0.0,0,3
2024-04-30,-0.08,3,score_power,1,25.0,0.03878415055666417,0.03878415055666417,0.0025,1.0,0.03628415055666417,0.0,0,3
2024-05-31,-0.08,3,score_power,1,25.0,-0.022235655793887067,-0.022235655793887067,0.0013086902089655143,0.5234760835862057,-0.02354434600285258,0.0,0,3
2024-06-28,-0.08,3,score_power,1,25.0,0.03747320646404278,0.03747320646404278,0.0018964719832798372,0.7585887933119349,0.03557673448076294,0.0,0,3
2024-07-31,-0.08,3,score_power,1,25.0,0.04708795690358422,0.04708795690358422,0.001602638496657009,0.6410553986628036,0.04548531840692721,0.0,0,3
2024-08-30,-0.08,3,score_power,1,25.0,0.03624687268080356,0.03624687268080356,0.001822001743912119,0.7288006975648476,0.03442487093689144,0.0,0,3
2024-09-30,-0.08,3,score_power,1,25.0,0.14202373647314176,0.14202373647314176,0.0006708126721626298,0.2683250688650519,0.14135292380097914,0.0,0,3
2024-10-31,-0.08,3,score_power,1,25.0,0.19778577970170547,0.19778577970170547,0.0012087144936326535,0.48348579745306136,0.1965770652080728,0.0,0,3
2024-11-29,-0.08,3,score_power,1,25.0,0.021407029026875808,0.021407029026875808,0.0019743191282784755,0.7897276513113901,0.01943270989859733,0.0,0,3
2024-12-31,-0.08,3,score_power,1,25.0,0.021941532829409374,0.021941532829409374,0.0018938870136461035,0.7575548054584413,0.020047645815763272,0.0,0,3
2025-01-31,-0.08,3,score_power,1,25.0,0.01596615750074631,0.01596615750074631,0.0008771780791613023,0.35087123166452094,0.015088979421585009,0.0,0,3
2025-02-28,-0.08,3,score_power,1,25.0,-0.00995558030435697,-0.00995558030435697,0.0018975416218879502,0.75901664875518,-0.01185312192624492,0.0,0,3
2025-03-31,-0.08,3,score_power,1,25.0,-0.031606116797232284,-0.031606116797232284,0.0006120629144033139,0.24482516576132557,-0.0322181797116356,0.0,0,3
2025-04-30,-0.08,3,score_power,1,25.0,0.11412667093700403,0.11412667093700403,0.001250186544053714,0.5000746176214856,0.11287648439295031,0.0,0,3
2025-05-30,-0.08,3,score_power,1,25.0,0.0036230658061533897,0.0036230658061533897,0.000742546381171575,0.29701855246862996,0.0028805194249818147,0.0,0,3
2025-06-30,-0.08,3,score_power,1,25.0,0.032901836997792346,0.032901836997792346,0.0006370886252500019,0.25483545010000075,0.03226474837254235,0.0,0,3
2025-07-31,-0.08,3,score_power,1,25.0,0.0033261338020310156,0.0033261338020310156,0.000726296288779707,0.2905185155118828,0.0025998375132513084,0.0,0,3
2025-08-29,-0.08,3,score_power,1,25.0,0.017858554784127727,0.017858554784127727,0.0025,1.0,0.015358554784127726,0.0,0,3
2025-09-30,-0.08,3,score_power,1,25.0,0.2049186856852251,0.2049186856852251,0.0025,1.0,0.20241868568522509,0.0,0,3
2025-10-31,-0.08,3,score_power,1,25.0,0.004684109702453015,0.004684109702453015,0.0008986745388976412,0.35946981555905644,0.0037854351635553734,0.0,0,3
2025-11-28,-0.08,3,score_power,1,25.0,0.1517989450937082,0.1517989450937082,0.0018211378384917405,0.7284551353966962,0.14997780725521645,0.0,0,3
2025-12-31,-0.08,3,score_power,1,25.0,0.23254051418801444,0.23254051418801444,0.0014109882667751245,0.5643953067100498,0.2311295259212393,0.0,0,3
2026-01-30,-0.08,3,score_power,1,25.0,0.01397619178450524,0.01397619178450524,0.0018305418680129887,0.7322167472051955,0.01214564991649225,0.0,0,3
2026-02-27,-0.08,3,score_power,1,25.0,0.08714346876404597,0.08714346876404597,0.0025,1.0,0.08464346876404596,0.0,0,3
