window_start,window_end,months,cagr,sharpe,max_dd,calmar,target_cagr,target_max_dd,target_pass
2019-05-31,2022-04-29,36,0.3983449053763488,1.582683685650516,-0.14884509877294805,2.676237972632165,0.5,-0.18,False
2019-06-28,2022-05-31,36,0.35322588920579734,1.4043506172215359,-0.20460069692838434,1.726415865188552,0.5,-0.18,False
2019-07-31,2022-06-30,36,0.3664983164642208,1.4477443725658383,-0.20460069692838412,1.791285767675099,0.5,-0.18,False
2019-08-30,2022-07-29,36,0.3538164234693908,1.3975273180068892,-0.20553584692478089,1.7214341379529554,0.5,-0.18,False
2019-09-30,2022-08-31,36,0.3402737063249368,1.3496006856102536,-0.2148575524669044,1.5837176883849633,0.5,-0.18,False
2019-10-31,2022-09-30,36,0.3977497817829452,1.4827207831537588,-0.2148575524669044,1.851225508324696,0.5,-0.18,False
2019-11-29,2022-10-31,36,0.41765493575870516,1.555181649883698,-0.21485755246690452,1.943869000476669,0.5,-0.18,False
2019-12-31,2022-11-30,36,0.39791040016289814,1.4846822095631402,-0.2148575524669043,1.8519730658487812,0.5,-0.18,False
2020-01-31,2022-12-30,36,0.4051639453792273,1.503574513958239,-0.2148575524669042,1.8857328528939523,0.5,-0.18,False
2020-02-28,2023-01-31,36,0.4029153621465258,1.495364484449196,-0.2148575524669043,1.8752673923742527,0.5,-0.18,False
2020-03-31,2023-02-28,36,0.467829684725521,1.7330935198450268,-0.21485755246690452,2.177394647542506,0.5,-0.18,False
2020-04-30,2023-03-31,36,0.42087917596356705,1.6027352923226952,-0.2148575524669043,1.9588754089917197,0.5,-0.18,False
2020-05-29,2023-04-28,36,0.393910558856136,1.5926636599560013,-0.2148575524669044,1.8333568186615736,0.5,-0.18,False
2020-06-30,2023-05-31,36,0.3412700106028328,1.5420658112149164,-0.2148575524669044,1.588354734029656,0.5,-0.18,False
2020-07-31,2023-06-30,36,0.2942326116497087,1.4058545811709862,-0.2148575524669044,1.3694310871154078,0.5,-0.18,False
2020-08-31,2023-07-31,36,0.2469974609250043,1.3076118749342862,-0.2148575524669043,1.1495870547210607,0.5,-0.18,False
2020-09-30,2023-08-31,36,0.2308707978544935,1.2095703877069601,-0.2148575524669042,1.074529590436696,0.5,-0.18,False
2020-10-30,2023-09-29,36,0.22607009045212578,1.1864645441544934,-0.2148575524669044,1.052185915070165,0.5,-0.18,False
2020-11-30,2023-10-31,36,0.23387594988441318,1.216865635218009,-0.2148575524669043,1.0885163085921237,0.5,-0.18,False
2020-12-31,2023-11-30,36,0.2526189049538923,1.271257969665515,-0.21485755246690463,1.1757506406148053,0.5,-0.18,False
2021-01-29,2023-12-29,36,0.2678815146698619,1.3326954362796954,-0.2148575524669043,1.2467865876445052,0.5,-0.18,False
2021-02-26,2024-01-31,36,0.2459765040156563,1.2657791360947162,-0.2148575524669043,1.144835269654044,0.5,-0.18,False
2021-03-31,2024-02-29,36,0.2834350580453868,1.3701279292025161,-0.21485755246690463,1.3191766116252555,0.5,-0.18,False
2021-04-30,2024-03-28,36,0.25452876111579803,1.230434159953993,-0.2148575524669042,1.184639581869037,0.5,-0.18,False
2021-05-28,2024-04-30,36,0.2579935490155423,1.2435389752912698,-0.2148575524669043,1.2007655586381236,0.5,-0.18,False
2021-06-30,2024-05-31,36,0.21373457365030912,1.0732342214116712,-0.2148575524669044,0.994773379833747,0.5,-0.18,False
2021-07-30,2024-06-28,36,0.19773609203562104,1.0172875020643455,-0.2148575524669044,0.9203125036346084,0.5,-0.18,False
2021-08-31,2024-07-31,36,0.19718608270223492,1.0152226753957867,-0.2148575524669043,0.917752624649341,0.5,-0.18,False
2021-09-30,2024-08-30,36,0.23123512696812898,1.1775613814988672,-0.2148575524669043,1.0762252679190665,0.5,-0.18,False
2021-10-29,2024-09-30,36,0.2601245547077531,1.241306875299548,-0.21485755246690452,1.210683784307844,0.5,-0.18,False
2021-11-30,2024-10-31,36,0.33528588099567047,1.3968011334703596,-0.2148575524669044,1.5605031200721522,0.5,-0.18,False
2021-12-31,2024-11-29,36,0.3268805948805118,1.3687180714315537,-0.2148575524669044,1.5213828470417061,0.5,-0.18,False
2022-01-31,2024-12-31,36,0.37211756955071995,1.5683613262281086,-0.19200222686123347,1.9380898629871723,0.5,-0.18,False
2022-02-28,2025-01-31,36,0.3773902247123677,1.5885416991352097,-0.19200222686123336,1.965551290116654,0.5,-0.18,False
2022-03-31,2025-02-28,36,0.34989846257284785,1.4887728786526282,-0.19200222686123347,1.8223666896620494,0.5,-0.18,False
2022-04-29,2025-03-31,36,0.3672739682713042,1.5754555640910126,-0.1324469680862812,2.772988869266131,0.5,-0.18,False
2022-05-31,2025-04-30,36,0.4461693101581967,1.8516821012942506,-0.07755633386918259,5.752841681644836,0.5,-0.18,False
2022-06-30,2025-05-30,36,0.4806190703304336,2.025062430505824,-0.07159000347132516,6.71349416155486,0.5,-0.18,False
2022-07-29,2025-06-30,36,0.47782254706540783,2.0156396243110337,-0.07159000347132527,6.674431120216321,0.5,-0.18,False
2022-08-31,2025-07-31,36,0.49825780075810977,2.116403395473181,-0.07159000347132527,6.9598795446026545,0.5,-0.18,False
2022-09-30,2025-08-29,36,0.5118254126457484,2.1772001113294333,-0.07159000347132527,7.149397790583366,0.5,-0.18,True
2022-10-31,2025-09-30,36,0.5367353022572972,2.139281940318229,-0.07159000347132516,7.497349856565973,0.5,-0.18,True
2022-11-30,2025-10-31,36,0.5360745631782045,2.1365905764259074,-0.07159000347132516,7.48812036855013,0.5,-0.18,True
2022-12-30,2025-11-28,36,0.626474248607976,2.3612248146186436,-0.07159000347132527,8.750862106870892,0.5,-0.18,True
2023-01-31,2025-12-31,36,0.7085043072144457,2.3546481770119936,-0.07159000347132527,9.89669329319464,0.5,-0.18,True
2023-02-28,2026-01-30,36,0.7278829626972576,2.4249355600227975,-0.07159000347132516,10.16738269874237,0.5,-0.18,True
2023-03-31,2026-02-27,36,0.7450946144259147,2.460087970765219,-0.07159000347132516,10.407802462593214,0.5,-0.18,True
