hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,cagr,sharpe,max_dd,calmar,ending_equity,months,target_cagr,target_max_dd,target_pass,rank_score
-0.08,3,score_power,1,25.0,0.5051731637764985,1.8656103241724777,-0.2148575524669044,2.351200402202817,16.349614660385942,82,0.5,-0.18,False,3.2167291627801156
-0.1,3,score_power,1,25.0,0.5051731637764985,1.8656103241724777,-0.2148575524669044,2.351200402202817,16.349614660385942,82,0.5,-0.18,False,3.2167291627801156
-0.12,3,score_power,1,25.0,0.5051731637764985,1.8656103241724777,-0.2148575524669044,2.351200402202817,16.349614660385942,82,0.5,-0.18,False,3.2167291627801156
-0.08,1,conviction_curve,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.1,1,conviction_curve,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.12,1,conviction_curve,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.08,1,winner_take_all,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.1,1,winner_take_all,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.12,1,winner_take_all,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.08,1,score_power,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.1,1,score_power,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.12,1,score_power,3,25.0,0.4602401777797529,1.1535637785786024,-0.1557775389824041,2.9544707201449594,13.291255503450046,82,0.5,-0.18,False,1.6242057953690174
-0.08,3,conviction_curve,1,25.0,0.5055096358835893,1.8315216771674607,-0.23513294849847022,2.149888559267049,16.37460579074231,82,0.5,-0.18,False,1.1381902376578616
-0.1,3,conviction_curve,1,25.0,0.5055096358835893,1.8315216771674607,-0.23513294849847022,2.149888559267049,16.37460579074231,82,0.5,-0.18,False,1.1381902376578616
-0.12,3,conviction_curve,1,25.0,0.5055096358835893,1.8315216771674607,-0.23513294849847022,2.149888559267049,16.37460579074231,82,0.5,-0.18,False,1.1381902376578616
-0.08,1,conviction_curve,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.1,1,conviction_curve,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.12,1,conviction_curve,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.08,1,winner_take_all,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.1,1,winner_take_all,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.12,1,winner_take_all,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.08,1,score_power,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.1,1,score_power,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.12,1,score_power,3,50.0,0.45032533816373177,1.13457789255092,-0.1573645389824041,2.8616697324299056,12.686655163482593,82,0.5,-0.18,False,0.513000551579011
-0.08,3,winner_take_all,1,25.0,0.4920675220647637,1.8040010092282246,-0.235974486072146,2.08525731003953,15.401201179186755,82,0.5,-0.18,False,0.09800534306548192
-0.1,3,winner_take_all,1,25.0,0.4920675220647637,1.8040010092282246,-0.235974486072146,2.08525731003953,15.401201179186755,82,0.5,-0.18,False,0.09800534306548192
-0.12,3,winner_take_all,1,25.0,0.4920675220647637,1.8040010092282246,-0.235974486072146,2.08525731003953,15.401201179186755,82,0.5,-0.18,False,0.09800534306548192
-0.08,4,score_power,1,25.0,0.447281590192822,1.8599956615462758,-0.18783558598853223,2.381239890401436,12.505827242575652,82,0.5,-0.18,False,0.08957639791493899
-0.1,4,score_power,1,25.0,0.447281590192822,1.8599956615462758,-0.18783558598853223,2.381239890401436,12.505827242575652,82,0.5,-0.18,False,0.08957639791493899
-0.12,4,score_power,1,25.0,0.447281590192822,1.8599956615462758,-0.18783558598853223,2.381239890401436,12.505827242575652,82,0.5,-0.18,False,0.08957639791493899
-0.08,3,winner_take_all,3,25.0,0.438833630848104,1.5776969219412027,-0.1357007442043302,3.2338336345991894,12.015420259373563,82,0.5,-0.18,False,-0.2863044289716864
-0.1,3,winner_take_all,3,25.0,0.438833630848104,1.5776969219412027,-0.1357007442043302,3.2338336345991894,12.015420259373563,82,0.5,-0.18,False,-0.2863044289716864
-0.12,3,winner_take_all,3,25.0,0.438833630848104,1.5776969219412027,-0.1357007442043302,3.2338336345991894,12.015420259373563,82,0.5,-0.18,False,-0.2863044289716864
-0.08,2,winner_take_all,1,25.0,0.5357476016212586,1.6892455179209245,-0.25197535089376666,2.1261905171316973,18.75796031224605,82,0.5,-0.18,False,-0.4027889061369233
-0.1,2,winner_take_all,1,25.0,0.5357476016212586,1.6892455179209245,-0.25197535089376666,2.1261905171316973,18.75796031224605,82,0.5,-0.18,False,-0.4027889061369233
-0.12,2,winner_take_all,1,25.0,0.5357476016212586,1.6892455179209245,-0.25197535089376666,2.1261905171316973,18.75796031224605,82,0.5,-0.18,False,-0.4027889061369233
-0.08,2,conviction_curve,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.1,2,conviction_curve,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.12,2,conviction_curve,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.08,2,score_power,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.1,2,score_power,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.12,2,score_power,1,25.0,0.5357476016212583,1.6892455179209245,-0.25197535089376666,2.1261905171316964,18.757960312246045,82,0.5,-0.18,False,-0.4027889061369251
-0.08,1,conviction_curve,3,75.0,0.44046035152000695,1.1155516085266615,-0.15895153898240422,2.77103546363754,12.108553845211231,82,0.5,-0.18,False,-0.5927612632549782
-0.1,1,conviction_curve,3,75.0,0.44046035152000695,1.1155516085266615,-0.15895153898240422,2.77103546363754,12.108553845211231,82,0.5,-0.18,False,-0.5927612632549782
-0.12,1,conviction_curve,3,75.0,0.44046035152000695,1.1155516085266615,-0.15895153898240422,2.77103546363754,12.108553845211231,82,0.5,-0.18,False,-0.5927612632549782
