ticker,Name,sector,portfolio_sleeve_label,portfolio_candidate_gate_label,governance_catalyst_score,governance_catalyst_label,event_regime_label,live_event_alert_label,portfolio_monster_early_score,rs_acceleration_score,market_cap_live,ownership_flow_pillar_score,insider_cluster_boost_score,event_revision_pillar_score,selection_flow_confirmation_score,event_reaction_score,live_event_growth_reentry_score,live_event_defensive_score,live_event_risk_score,focus_live_event_growth_score,focus_event_stress_penalty
RKLB,ROCKET LAB CORP,Industrials,future_winner,future_relaxed,1.5192034617403853,revision_event+growth_reentry,balanced,balanced,0.0,-1.564520600275798,68037964971.43372,0.0666666666666666,0.0,2.827696482052972,0.2,5.913983267018812,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.4023248578536819,0.0
QCOM,QUALCOMM INC,Information Technology,unassigned,rejected,1.439240649095168,revision_event+growth_reentry,balanced,balanced,0.0,2.673212258626426,221666737426.7578,0.0666666666666666,0.0,2.427882418826885,0.2,5.913983267018812,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.2214866114094261,0.0
DVA,DAVITA INC,Health Care,early_scout,early_relaxed,1.402690224769154,revision_event+growth_reentry,balanced,balanced,0.0,2.446202691395001,12874667568.969728,0.0666666666666666,0.0,3.031859418825337,0.2,4.86501110484745,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.2338253519726831,0.0
NXPI,NXP Semiconductors,Semiconductors,future_winner,adr_global_alpha_fallback,1.3813177200541298,revision_event+growth_reentry,balanced,balanced,0.0,0.6717686486122503,74284564480.0,0.0666666666666666,0.0,2.518120859784632,0.2,5.407512485468228,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.2287288444615794,0.0
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,unassigned,rejected,1.240794734520169,revision_event+growth_reentry,balanced,balanced,0.0,3.0,8171509256.489914,0.0666666666666666,0.0,3.02719630826481,0.2,3.7928030317365016,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.0847303097733515,0.0005266286809496
URI,UNITED RENTALS INC,Industrials,unassigned,rejected,1.2326299240979695,revision_event+growth_reentry,balanced,balanced,0.0,-0.0192756591525662,59875073930.10278,0.0666666666666666,0.0,2.613832533640986,0.2,4.288644947285354,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.1744853111267532,0.0
HRB,H&R BLOCK INC,Consumer Discretionary,early_scout,early_relaxed,1.2195843730593068,revision_event+growth_reentry,balanced,balanced,0.0,2.5416018387500734,4648296558.585129,0.0666666666666666,0.0,2.772617833729709,0.2,3.994108699367274,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.0763792188883909,0.0024886954747807
ARM,Arm Holdings,Information Technology,future_winner,future_relaxed,1.1825120546559136,revision_event+growth_reentry,balanced,balanced,0.0,2.7120535130266865,220811038055.41992,0.0666666666666666,0.0,2.3419492275685734,0.2,4.317036892434865,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.2427745202263331,0.0
AAON,AAON INC,Industrials,early_scout,early_relaxed,1.1378994399559699,revision_event+growth_reentry,balanced,balanced,0.0,2.007426051353665,10948319458.56964,0.0666666666666666,0.0,2.164494369939209,0.2,4.25622593794106,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.1726627446102024,0.0
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,future_winner,future_relaxed,1.042789807950045,revision_event+growth_reentry,balanced,balanced,0.0,0.4997909805940931,15665687658.254196,0.0666666666666666,0.0,2.437721452364173,0.2,3.257858948001608,0.5375902926810525,0.0989634670653127,0.0287694159645444,0.1645732229777219,0.0
