date,equity_usd,cash_usd,cash_weight,stock_value_usd,position_count,fill_mode
2019-07-01,99279.09478133678,3158.39895957469,0.031813333577739564,96120.69582176208,5,next_close
2019-07-02,101100.05054801464,3158.39895957469,0.031240330172482917,97941.65158843994,5,next_close
2019-07-03,101628.15711921215,3158.39895957469,0.03107799107160642,98469.75815963745,5,next_close
2019-07-05,101599.5164846754,3158.39895957469,0.03108675187495682,98441.11752510071,5,next_close
2019-07-08,102088.49026435375,3158.39895957469,0.030937855495718977,98930.09130477905,5,next_close
2019-07-09,102826.90093940258,3158.39895957469,0.030715687536240942,99668.50197982788,5,next_close
2019-07-10,102819.19023269176,3158.39895957469,0.030717990993965875,99660.79127311707,5,next_close
2019-07-11,102242.75073188305,3158.39895957469,0.03089117748657935,99084.35177230835,5,next_close
2019-07-12,101859.27300780773,3158.39895957469,0.031007475964732162,98700.87404823303,5,next_close
2019-07-15,103083.00355857372,3158.39895957469,0.030639376527091856,99924.60459899902,5,next_close
2019-07-16,102764.59834807873,3158.39895957469,0.030734309386163613,99606.19938850403,5,next_close
2019-07-17,103445.34674781322,3158.39895957469,0.030532054450689506,100286.94778823853,5,next_close
2019-07-18,104378.48816627025,3158.39895957469,0.03025909854666128,101220.08920669556,5,next_close
2019-07-19,103399.87360709667,3158.39895957469,0.030545481821149138,100241.47464752197,5,next_close
2019-07-22,104251.66511863231,3158.39895957469,0.030295909000404127,101093.26615905762,5,next_close
2019-07-23,103919.51834815502,3158.39895957469,0.03039274055325492,100761.11938858032,5,next_close
2019-07-24,104668.61019462108,3158.39895957469,0.03017522592209789,101510.21123504639,5,next_close
2019-07-25,105158.96185248852,3158.39895957469,0.030034520158207026,102000.56289291382,5,next_close
2019-07-26,105387.05207389354,3158.39895957469,0.029969516154224867,102228.65311431885,5,next_close
2019-07-29,103401.1443476057,3158.39895957469,0.030545106434770552,100242.745388031,5,next_close
2019-07-30,103016.96226829052,3158.39895957469,0.030659018573554575,99858.56330871582,5,next_close
2019-07-31,103997.12079757213,3158.39895957469,0.030370061549323434,100838.72183799744,5,next_close
2019-08-01,105577.99480350493,2884.3482981490997,0.027319597265673266,102693.64650535583,5,next_close
2019-08-02,103716.04098613738,2884.3482981490997,0.027810050120738988,100831.69268798828,5,next_close
2019-08-05,99346.32236392974,2884.3482981490997,0.029033266954593753,96461.97406578064,5,next_close
2019-08-06,102678.74102504729,2884.3482981490997,0.02809099789649248,99794.3927268982,5,next_close
2019-08-07,104198.64629848479,2884.3482981490997,0.02768124539628537,101314.2980003357,5,next_close
2019-08-08,108029.57650478362,2884.3482981490997,0.02669961682226329,105145.22820663452,5,next_close
2019-08-09,108673.0885248947,2884.3482981490997,0.02654151397830528,105788.7402267456,5,next_close
