portfolio,candidate_id,source,valid_for_production,metrics_valid,invalid_reason,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,avg_turnover_monthly,governance_action,distance_to_target_pp,rank_score,notes,params
concentrated,concentrated_position_risk_proxy,sidecar:outputs/concentrated_position_risk_replay/metrics.json,False,True,,False,0.5051731637764985,0.5,0.0,-0.2148575524669044,-0.18,3.4858,1.8656103241724777,,needs_drawdown_reduction,3.4858,-3.0077271421705647,Monthly proxy for concentrated position-level hard stops. Target pass here requires weekly/intramonth confirmation before promotion.,"{""data_mode"": ""concentrated_monthly_position_proxy"", ""defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_holdings.csv"", ""hard_stop"": -0.08, ""latest_defensive_holdings_path"": ""/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/concentrated_position_risk_replay/defensive_latest.csv"", ""list_defense_mode"": ""hard_stop_to_cash_proxy"", ""metric_mode"": ""hard_stop_proxy"", ""proxy_warning"": ""Monthly position-loss capping is not execution evidence; validate with weekly/intramonth prices before promotion.""}"
concentrated,concentrated_grid_N1_conviction_curve_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.45032533816373177,0.5,4.9675,-0.1573645389824041,-0.18,0.0,1.1345778925479435,0.23170731707317074,needs_alpha_boost,4.9675,-4.541658649306854,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N1_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.45032533816373177,0.5,4.9675,-0.1573645389824041,-0.18,0.0,1.1345778925479435,0.23170731707317074,needs_alpha_boost,4.9675,-4.541658649306854,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_grid_N1_score_power_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.45032533816373177,0.5,4.9675,-0.1573645389824041,-0.18,0.0,1.1345778925479435,0.23170731707317074,needs_alpha_boost,4.9675,-4.541658649306854,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""1"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N3_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4264628653292062,0.5,7.3537,-0.13805369451261917,-0.18,0.0,1.5415901909767045,0.2945917308126895,needs_alpha_boost,7.3537,-6.937834906284427,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""3"", ""weighting_mode"": ""winner_take_all""}"
concentrated,concentrated_latest_champion,latest_run:outputs/concentrated_backtest_metrics.json,False,True,,False,0.47597488953319833,0.5,2.4025,-0.23015009568571,-0.18,5.015,1.7801446965137586,,blocked_both,7.4175,-6.974987860493406,"Legacy target-weight concentrated artifact. Useful for research comparison, but not production-compatible after broker-ledger replay is available.",{}
concentrated,concentrated_grid_N3_score_power_I1,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.47597488953319833,0.5,2.4025,-0.23015009568571,-0.18,5.015,1.7801446965137586,0.6732389129543324,blocked_both,7.4175,-6.974987860493406,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""1"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""3"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N3_score_power_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4180335212979367,0.5,8.1966,-0.15066686704595622,-0.18,0.0,1.5689891113517611,0.29597450726269364,needs_alpha_boost,8.1966,-7.792434626795146,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""3"", ""weighting_mode"": ""score_power""}"
concentrated,concentrated_grid_N2_conviction_curve_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4156554362949041,0.5,8.4345,-0.1585990005641067,-0.18,0.0,1.427638200001508,0.2879499765597723,needs_alpha_boost,8.4345,-8.037827870383888,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""conviction_curve""}"
concentrated,concentrated_grid_N2_winner_take_all_I3,latest_run_report:outputs/reports/concentrated_strategy_comparison.csv,False,True,,False,0.4156554362949041,0.5,8.4345,-0.1585990005641067,-0.18,0.0,1.427638200001508,0.2879499765597723,needs_alpha_boost,8.4345,-8.037827870383888,Historical concentrated grid; needs cap/timing/risk review before production.,"{""policy_mode"": ""fixed_interval"", ""rebalance_interval_months"": ""3"", ""sleeve_role"": ""concentrated_alpha"", ""sleeve_test"": ""future_early_concentrated"", ""target_stock_names"": ""2"", ""weighting_mode"": ""winner_take_all""}"
