horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-01,2026-06-01,0.0682118628047188,1.1759496532746145,-0.05239253987325321,3.7294319448990136,0.23040923392227733,506010.52399768354,540526.4444383574,0.5218512495963252,0.5076726851163997,main,portfolio
3M,completed,2026-03-02,2026-06-01,0.12449264539449434,0.601498111542411,-0.13713009497074857,1.3848404973795725,0.3966109383927198,480684.73071136,540526.4444383574,0.38608475895482114,0.5076726851163997,main,portfolio
6M,completed,2025-12-01,2026-06-01,0.6201958592266441,1.6337489358932622,-0.13815891359860288,2.762647067077568,0.38218852442208284,333617.9643715191,540526.4444383574,0.2212305045427445,0.5076726851163997,main,portfolio
YTD,completed,2026-01-02,2026-06-01,0.5001034824818325,1.6844490705001913,-0.13815891359860288,2.751878470613396,0.3929779019184175,360326.1046658517,540526.4444383574,0.2590614096605963,0.5076726851163997,main,portfolio
1Y,completed,2025-06-02,2026-06-01,1.4225358117234728,1.4299079115695252,-0.13815891359860288,2.6934222428632313,0.3551566795418461,223124.23280703076,540526.4444383574,0.12812561087904673,0.5076726851163997,main,portfolio
2Y,completed,2024-06-03,2026-06-01,1.8200802594368972,0.6823015615169161,-0.2669074624800448,1.8012540261367913,0.3193915195125212,191670.5890300752,540526.4444383574,0.1368432853322745,0.5076726851163997,main,portfolio
FULL,completed,2019-06-03,2026-06-01,4.411644704524736,0.2730137056913402,-0.3894503332484083,1.0305953117596363,0.27062180989707096,99882.10127439024,540526.4444383574,0.19267681772831394,0.5076726851163997,main,portfolio
1M,completed,2026-05-01,2026-06-01,0.015262376675076794,0.1953831781645703,-0.024569673634721845,1.9092076229518689,0.10276455032959297,520581.1721116353,528526.478050356,0.8204474445904169,0.8149250513738965,concentrated,portfolio
3M,completed,2026-03-02,2026-06-01,0.022606456268521313,0.09387445450582388,-0.15188302712273283,0.4262197602883689,0.39410766278762166,516842.50066144,528526.478050356,0.6097682443150805,0.8149250513738965,concentrated,portfolio
6M,completed,2025-12-01,2026-06-01,0.846289465067114,2.423170771578036,-0.15343394019417866,2.84605700317729,0.4792225301362149,286264.14657635696,528526.478050356,0.3253604615734608,0.8149250513738965,concentrated,portfolio
YTD,completed,2026-01-02,2026-06-01,0.5477282909005521,1.8967208542450313,-0.15343394019417866,2.5443732331076534,0.46795185745544704,341485.3118326284,528526.478050356,0.38876994364399203,0.8149250513738965,concentrated,portfolio
1Y,completed,2025-06-02,2026-06-01,2.2815893806390517,2.2950082395187468,-0.15343394019417866,2.8687620511110548,0.45441524684107,161058.0778840257,528526.478050356,0.18520696743112086,0.8149250513738965,concentrated,portfolio
2Y,completed,2024-06-03,2026-06-01,2.9386658438528306,0.9892840593150902,-0.3205730612788127,1.9728209690919805,0.38990275998599894,134189.21508033993,528526.478050356,0.20530559831426987,0.8149250513738965,concentrated,portfolio
FULL,completed,2019-06-03,2026-06-01,4.287483638163341,0.2687967540793219,-0.4801676860799001,0.8981629778189847,0.32922343451269975,99958.0356590843,528526.478050356,0.2979000031233111,0.8149250513738965,concentrated,portfolio
1M,completed,2026-05-01,2026-06-01,0.052577468021441254,0.828955693062799,-0.019300430077719755,6.842810429755857,0.0951360131002567,720.6500244140625,758.5399780273438,,,SPY,benchmark
3M,completed,2026-03-02,2026-06-01,0.10814931972491904,0.5101001494226134,-0.07675651461049293,2.9595942638232424,0.14231752085689253,684.5106201171875,758.5399780273438,,,SPY,benchmark
6M,completed,2025-12-01,2026-06-01,0.12140638704112083,0.25854233697614415,-0.08884972579331007,1.9109703800971962,0.1260656207174471,676.41845703125,758.5399780273438,,,SPY,benchmark
YTD,completed,2026-01-02,2026-06-01,0.1133562229206675,0.2988354483140252,-0.08884972579331007,2.0562293132086973,0.1334071174398537,681.309326171875,758.5399780273438,,,SPY,benchmark
1Y,completed,2025-06-02,2026-06-01,0.2944534059876256,0.29560117955526133,-0.08884972579331007,2.2604044405139474,0.11824428557715069,585.9924926757812,758.5399780273438,,,SPY,benchmark
2Y,completed,2024-06-03,2026-06-01,0.4721495632207544,0.21412764043623866,-0.18755246925491087,1.2532278443607132,0.1669370855542887,515.2601318359375,758.5399780273438,,,SPY,benchmark
FULL,completed,2011-06-02,2026-06-01,6.5151186966251435,0.1439412427715805,-0.3371725495146518,0.8707512702801709,0.17188212359606206,100.93519592285156,758.5399780273438,,,SPY,benchmark
1M,completed,2026-05-01,2026-06-01,0.10174288116347308,2.13184601384596,-0.025368439805888876,7.919471029404513,0.1560623932685823,674.1500244140625,742.739990234375,,,QQQ,benchmark
3M,completed,2026-03-02,2026-06-01,0.22297113683871994,1.243187632281749,-0.08475817363885085,4.374435690360826,0.18839154624117632,607.32421875,742.739990234375,,,QQQ,benchmark
