comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.0846666666666667,0.9153333333333327,2019-08-01,0.0909995529283106,0.006332886261643911
rebalance_day_next_close,2019-09-30,0.0871195674576535,0.9128804325423453,2019-10-01,0.0879350572068626,0.0008154897492091001
rebalance_day_next_close,2019-10-31,0.1814285714285713,0.8185714285714285,2019-11-01,0.1839474412205282,0.002518869791956896
rebalance_day_next_close,2019-12-31,0.0299999999999998,0.9699999999999992,2020-01-02,0.0306264523380168,0.0006264523380169994
rebalance_day_next_close,2020-03-31,0.79,0.2099999999999994,2020-04-01,0.7865927307797574,-0.0034072692202425925
rebalance_day_next_close,2020-04-30,0.3199999999999998,0.679999999999999,2020-05-01,0.3224383515595393,0.002438351559539531
rebalance_day_next_close,2020-06-30,0.1199999999999998,0.879999999999999,2020-07-01,0.1291798791528029,0.009179879152803105
rebalance_day_next_close,2020-08-31,0.0299999999999998,0.9699999999999992,2020-09-01,0.0240103789654413,-0.005989621034558502
rebalance_day_next_close,2020-09-30,0.2,0.7999999999999995,2020-10-01,0.1987928663411666,-0.0012071336588334036
rebalance_day_next_close,2020-11-30,0.4519565716036474,0.5480434283963524,2020-12-01,0.453254621831289,0.0012980502276416228
rebalance_day_next_close,2021-03-31,0.0621428571428569,0.937857142857143,2021-04-01,0.0634820108661563,0.0013391537232994022
rebalance_day_next_close,2021-06-30,0.0447991532994966,0.9552008467005031,2021-07-01,0.0449229363363862,0.00012378303688959785
rebalance_day_next_close,2021-08-31,0.03,0.969999999999999,2021-09-01,0.0304040395847695,0.00040403958476950205
rebalance_day_next_close,2021-09-30,0.0799999999999998,0.9199999999999998,2021-10-01,0.0816902401639357,0.0016902401639359022
rebalance_day_next_close,2021-11-30,0.3500727031048377,0.6499272968951619,2021-12-01,0.3501070941197943,3.439101495661401e-05
rebalance_day_next_close,2022-01-31,0.6000000000000001,0.39999999999999936,2022-02-01,0.6050726324754414,0.005072632475441319
rebalance_day_next_close,2022-02-28,0.5999999999999999,0.3999999999999998,2022-03-01,0.6021683622237615,0.0021683622237615996
