ticker,Name,sector,portfolio_sleeve_label,score,style_row_breakout_fit,market_style_regime_label
LRCX,LAM RESEARCH CORP,Information Technology,core_compounder,6.653061142666032,0.1485073265400582,quality_compounder
AMAT,APPLIED MATERIAL INC,Information Technology,core_compounder,6.336065387746859,0.1485073265400582,quality_compounder
TXN,TEXAS INSTRUMENT INC,Information Technology,core_compounder,6.035689893055467,0.1485073265400582,quality_compounder
GOOGL,ALPHABET INC CLASS A,Communication,core_compounder,5.939345602255921,0.1485073265400582,quality_compounder
GOOG,ALPHABET INC CLASS C,Communication,core_compounder,5.927646498540851,0.1485073265400582,quality_compounder
WDC,WESTERN DIGITAL CORP,Information Technology,future_winner,5.285453991600842,0.1485073265400582,quality_compounder
ADI,ANALOG DEVICES INC,Information Technology,future_winner,5.055375347396229,0.1485073265400582,quality_compounder
MU,MICRON TECHNOLOGY INC,Information Technology,core_compounder,4.763611607041029,0.1485073265400582,quality_compounder
