ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
SNDK,528850.0760498047,5.227418019924054,0.363326834700287
WDC,159898.8108215332,1.580519627218873,0.10985254883967623
FTAI,81553.19313049315,0.8061124516365546,0.05602809730335144
CIEN,81129.46132659912,0.8019240750670825,0.05573698807969282
LITE,62183.098571777344,0.6146487723643821,0.04272059209047389
LRCX,53294.22404479981,0.5267867014609635,0.036613820451037435
PLTR,52777.56733703615,0.5216798087770262,0.036258870617881384
ACLS,51159.058464050286,0.5056816595260153,0.03514693411188965
ELF,32078.899536132812,0.3170838486912154,0.02203861842318051
TPL,23536.842498779297,0.2326498948988449,0.016170114879808257
SQM,22943.503761291504,0.22678503877283276,0.0157624835015418
AVGO,22734.72482299805,0.22472136357708025,0.015619049673624368
ROKU,21571.939895629883,0.2132278171867267,0.014820201405976407
UTHR,20719.220123291016,0.20479910949481375,0.014234371905705987
TSCO,19506.05690383911,0.19280759892939836,0.013400913100536486
PCTY,18927.579803466797,0.18708964263980737,0.013003491858972592
AMD,18663.921951293945,0.18448351687759224,0.01282235550821443
LPX,17563.56015777588,0.17360699188805892,0.012066392739994275
HEI,14643.274497985836,0.1447414313584342,0.010060118763223146
TLN,12201.660675048832,0.12060730209622235,0.008382698522548688
P,10460.993957519531,0.10340168375943345,0.007186837999142996
SHOP,8655.400352478027,0.0855542956713873,0.005946371865196504
TEAM,8629.122131347656,0.08529454862229069,0.005928318387779677
FRHC,7847.430290222168,0.07756791644167592,0.0053912859938949195
TSLA,7842.3170337677,0.07751737446363514,0.00538777312065022
CHRW,7633.11003112793,0.07544946806630214,0.005244045206996513
KKR,7235.139678955078,0.07151573053924548,0.004970634433494226
BKR,6887.4049644470215,0.0680785471197968,0.004731736192084647
UAL,6373.079177856445,0.06299469442374085,0.0043783877318887355
NVDA,5842.281538009642,0.05774802571151582,0.00401372289569845
SE,5750.299362182617,0.05683882799139536,0.003950529952545822
RH,5606.449844360352,0.055416947583930544,0.0038517034753447407
CPRT,5556.730297088623,0.05492549477126947,0.0038175455040196744
ENPH,5128.34944152832,0.050691164655496695,0.003523242321803118
INTU,3789.171386718748,0.03745406058266088,0.002603209696700068
MRNA,3601.8301391601562,0.035602286218406824,0.0024745038392807416
PAYC,3216.324844360351,0.03179175953783043,0.0022096567212354684
SSD,3015.7693099975586,0.029809368569572676,0.00207187247806029
NTNX,2857.6198501586914,0.028246140400300195,0.0019632217559463643
MOS,1957.1933403015137,0.01934587551161469,0.0013446171106558796
RVMD,1955.7992248535083,0.019332095378936653,0.00134365933533189
EXEL,1778.4001159667932,0.01757859407391736,0.0012217838556271433
ARES,1646.3993911743164,0.0162738330486807,0.0011310976523174596
WING,1569.4305419921866,0.015513034539975198,0.0010782190585338532
ANET,1553.0549583435059,0.01535117010064055,0.0010669688210036147
DAR,1136.6396484375,0.011235113408289966,0.0007808861232398728
