rebalance_date,net_return,equity,drawdown
2022-03-31,-0.08294279879645426,2.7333301297587416,-0.12310762295753508
2020-02-28,-0.08147091206760583,0.9468303166797326,-0.1328173759480017
2022-05-31,-0.07798233747577747,2.49777169285449,-0.198678222871717
2024-03-28,-0.06495156840699315,5.717055253408053,-0.06495156840699312
2021-10-29,-0.059032144715330484,2.8718957981649167,-0.0786537251197742
2023-08-31,-0.05867294812292438,3.641673054271832,-0.05867294812292434
2020-01-31,-0.055900748876637624,1.0308114670718207,-0.05590074887663776
2020-08-31,-0.048491972396930906,1.665280024480769,-0.04849197239693093
2025-02-28,-0.038945866485212234,7.313182653712844,-0.05710948382364078
2024-05-31,-0.036635672703415556,5.715736115604249,-0.06516731894285965
