horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-26,2026-06-26,0.05294819067435741,0.8365598586375063,-0.12824844416685688,1.1683905992535357,0.7477208614515961,802580.4020741093,845075.5822346318,0.15773820106944744,0.1577824102398701,main,portfolio
3M,completed,2026-03-26,2026-06-26,0.4061311419206928,2.869711802296288,-0.12824844416685688,2.800996383335003,0.5405947996321835,600993.4330024922,845075.5822346318,0.29969776404930837,0.1577824102398701,main,portfolio
6M,completed,2025-12-26,2026-06-26,0.7378339843035826,2.031551708048669,-0.1321479757368973,2.544862237191086,0.48970224012606156,486280.96231717226,845075.5822346318,0.22906423434474957,0.1577824102398701,main,portfolio
YTD,completed,2026-01-02,2026-06-26,0.732197132322568,2.147651789655109,-0.1321479757368973,2.5769387205048546,0.4969425025638276,487863.3998784745,845075.5822346318,0.21778291065041677,0.1577824102398701,main,portfolio
1Y,completed,2025-06-26,2026-06-26,1.5104505737572667,1.512033795367639,-0.1321479757368973,2.484626505700087,0.40588977001903054,336623.0712002623,845075.5822346318,0.18634350017580695,0.1577824102398701,main,portfolio
2Y,completed,2024-06-26,2026-06-26,1.853361910866516,0.6897963742937643,-0.2425252462433768,1.7285212721979066,0.33875618650440037,296168.38264235365,845075.5822346318,0.2267195489973286,0.1577824102398701,main,portfolio
FULL,completed,2019-06-03,2026-06-26,7.471063291623519,0.35321859354899465,-0.2425252462433768,1.2681447350160138,0.26748692477489033,99760.27248790264,845075.5822346318,0.26544048062295417,0.1577824102398701,main,portfolio
1M,completed,2026-05-26,2026-06-26,0.052371948405358415,0.824752553390107,-0.15013555366916853,1.1179535068526885,0.8569824469706525,1420748.4050707077,1495155.767238066,0.06472927294655782,0.0637856680628763,concentrated,portfolio
3M,completed,2026-03-26,2026-06-26,0.30793369119942904,1.9030733458988731,-0.15013555366916853,2.0666642019126167,0.6120546872402866,1143143.4003867174,1495155.767238066,0.3676285446617189,0.0637856680628763,concentrated,portfolio
6M,completed,2025-12-26,2026-06-26,0.9618104324274641,2.86655405886766,-0.15013555366916853,2.7753066592422493,0.549221697044638,762130.6026943803,1495155.767238066,0.29468575811180814,0.0637856680628763,concentrated,portfolio
YTD,completed,2026-01-02,2026-06-26,0.9223250639167739,2.9118945351841816,-0.15013555366916853,2.77421099255798,0.5508821182800677,777785.0870818163,1495155.767238066,0.3022645438554491,0.0637856680628763,concentrated,portfolio
