as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-05-13,current_broker_ledger_mark_to_market,concentrated,equity,PR,13198.0,20.239999771118164,267127.5169792176,0.4355822204543855,18.6336612701416,21200.455535888672,0.0,2026-03-02,2026-03-02,72,1,13198.0,18.6336612701416,target_rebalance,early_scout,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,0.5267540000000001,challenger CHRD outranks held name,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,concentrated,equity,ETR,2319.0,112.3499984741211,260539.6464614868,0.4248399378897541,106.0512237548828,14606.858573913574,2153.8655697250365,2026-03-02,2026-03-02,72,1,2319.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,85598.26484183333,0.1395778416558601,1.0,0.0,0.0,,,,0,0.0,0.0,,,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,MU,54.0,803.6300048828125,43396.02026367188,0.1189355707148852,237.91875719342912,30548.407375226703,11921.226714510238,2025-12-01,2025-12-01,163,1,54.0,240.2619781494141,target_rebalance,core_compounder,HOLD_OR_TRIM_REVIEW,Target changed but monster bridge still marks the name as a hold target.,hold_target,nan,0.1429166564560001,existing target holding,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,LRCX,103.0,295.44000244140625,30430.320251464844,0.0834004474178588,169.3741644935822,12984.781308625876,7587.282248927418,2025-11-03,2026-03-02,191,3,103.0,173.3873142872042,target_rebalance,"core_compounder,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,GOOG,70.0,399.0400085449219,27932.80059814453,0.0765554896651784,308.7764282556482,6318.450620249154,8840.575781327841,2026-01-02,2026-03-02,131,2,70.0,309.7257995605469,target_rebalance,core_compounder,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,hold_target,nan,0.14,existing target holding,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,AMAT,55.0,436.6099853515625,24013.549194335938,0.0658139884939913,350.48718317205254,4736.754119873047,4694.77085510254,2026-02-02,2026-03-02,100,2,55.0,350.48718317205254,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,BE,61.0,289.760009765625,17675.360595703125,0.0484429006915453,156.1300048828125,8151.430297851562,94.549951171875,2026-02-02,2026-02-02,100,1,61.0,156.1300048828125,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.","consider_concentrated_challenger,consider_main_scout",nan,5.352227644700468,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,KO,205.0,80.26000213623047,16453.300437927246,0.045093597657998,79.67218017578125,120.50350189208984,-270.43479369163515,2026-03-02,2026-03-02,72,1,205.0,79.67218017578125,target_rebalance,core_compounder,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,ETR,117.0,112.3499984741211,13144.949821472168,0.0360263936539842,106.0512237548828,736.9566421508789,799.2441388607019,2026-03-02,2026-03-02,72,1,117.0,106.0512237548828,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,VRT,34.0,369.989990234375,12579.65966796875,0.0344771016539822,257.68865966796875,3818.245239257813,146.13019037246698,2026-03-02,2026-03-02,72,1,34.0,257.68865966796875,target_rebalance,future_winner,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,1.1583630277696402,challenger RKLB outranks held name,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,FTI,146.0,72.68000030517578,10611.280044555664,0.0290823591759451,67.44703674316406,764.0126800537109,0.0,2026-03-02,2026-03-02,72,1,146.0,67.44703674316406,target_rebalance,future_winner,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,0.3858141691928266,challenger XOM outranks held name,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,SCCO,52.0,191.88999938964844,9978.27996826172,0.0273474944376776,215.55323791503903,-1230.4884033203125,0.0,2026-03-02,2026-03-02,72,1,52.0,215.55323791503903,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,APH,80.0,124.63999938964844,9971.199951171877,0.0273280902188544,134.53794404946123,-791.835572785023,4381.301009176853,2025-09-02,2026-03-02,253,2,80.0,134.56564531326293,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,PR,491.0,20.239999771118164,9937.83988761902,0.0272366602173558,18.6336612701416,788.7122039794922,244.8572199320793,2026-03-02,2026-03-02,72,1,491.0,18.6336612701416,target_rebalance,early_scout,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,review_rotation,nan,0.5267540000000001,challenger CHRD outranks held name,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,ADI,22.0,432.3900146484375,9512.580322265623,0.0260711503664534,351.3099975585937,1783.7603759765625,0.0,2026-03-02,2026-03-02,72,1,22.0,351.3099975585937,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,ATI,55.0,164.8300018310547,9065.650100708008,0.0248462476991647,166.4199981689453,-87.44979858398438,-607.5965762710571,2026-03-02,2026-03-02,72,1,55.0,166.4199981689453,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,BKNG,54.0,155.02999877929688,8371.619934082031,0.0229441176545323,167.6897471871167,-683.6264140222702,3521.614828119099,2025-07-01,2026-03-02,316,2,54.0,167.9415379276982,target_rebalance,"early_scout,future_winner",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,RGLD,32.0,244.9900054931641,7839.68017578125,0.0214862291579596,303.7432556152344,-1880.10400390625,0.0,2026-03-02,2026-03-02,72,1,32.0,303.7432556152344,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,THC,38.0,195.8600006103516,7442.680023193359,0.0203981699434269,235.1199951171875,-1491.8797912597656,3255.4881134414663,2026-03-02,2026-03-02,72,1,38.0,235.1199951171875,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,equity,VZ,140.0,47.209999084472656,6609.399871826172,0.0181143971512198,49.239402770996094,-284.11651611328125,-133.66217027664186,2026-03-02,2026-03-02,72,1,140.0,49.239402770996094,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-13,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,89903.81692481147,0.2463995940279862,1.0,0.0,0.0,,,,0,0.0,0.0,,,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
