as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-05-13,current_broker_ledger_mark_to_market,concentrated,equity,PR,19583.0,20.239999771118164,396359.915517807,0.5333991800550091,18.6336612701416,31456.926864624023,0.0,2026-03-02,2026-03-02,72,1,19583.0,18.6336612701416,target_rebalance,early_scout,0.0,0.026,-0.5333991800550091,SELL,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,-19583.0,-396359.915517807,1,ready,review_rotation,nan,0.527917,challenger CHRD outranks held name,0.5653934308749076,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1728.0,112.3499984741211,194140.79736328125,0.2612639121025031,106.0512237548828,10884.28271484375,8955.173506317145,2026-03-02,2026-03-02,72,1,1728.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.2612639121025031,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1728.0,-194140.79736328125,1,ready,,,0.0,,0.5701622303021492,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,concentrated,equity,THC,779.0,195.8600006103516,152574.94047546387,0.2053268884171461,235.1199951171875,-30583.535720825195,0.0,2026-03-02,2026-03-02,72,1,779.0,235.1199951171875,target_rebalance,early_scout,0.0,0.0,-0.2053268884171461,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-779.0,-152574.94047546387,1,ready,,,0.0,,0.5308297438539693,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,7.445265629386995,1.0019425341784714e-05,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.2499999999999999,,CASH_POLICY_REVIEW,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,target_cash_above_macro_floor_without_confirmation
2026-05-13,current_broker_ledger_mark_to_market,main,equity,MU,56.0,803.6300048828125,45003.2802734375,0.1043597648055169,238.4982575447329,31647.377850932466,18897.03867540421,2025-12-01,2025-12-01,163,1,56.0,240.261962890625,target_rebalance,core_compounder,0.0,0.05,-0.1043597648055169,SELL,HOLD_OR_TRIM_REVIEW,Target changed but monster bridge still marks the name as a hold target.,-56.0,-45003.2802734375,1,ready,hold_target,nan,0.5,existing target holding,0.5602195263868945,0.0,0.2,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,AMAT,62.0,436.6099853515625,27069.819091796875,0.0627732008996514,351.5109179096837,5276.142181396484,2127.8894391632084,2026-02-02,2026-03-02,100,2,62.0,351.5109179096837,target_rebalance,"core_compounder,future_winner",0.0,0.0,-0.0627732008996514,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-62.0,-27069.819091796875,1,ready,,,0.0,,0.6095164279943474,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,LRCX,82.0,295.44000244140625,24226.080200195312,0.0561787500042351,153.423291015625,11645.370336914062,6265.249097561843,2025-11-03,2025-11-03,191,1,82.0,160.7823486328125,target_rebalance,future_winner,0.0,0.0,-0.0561787500042351,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-82.0,-24226.080200195312,1,ready,,,0.0,,0.6450271334074312,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,BE,79.0,289.760009765625,22891.04077148437,0.0530828778824734,156.1300048828125,10556.770385742188,56.729970703125,2026-02-02,2026-02-02,100,1,79.0,156.1300048828125,target_rebalance,early_scout,0.0,0.0,-0.0530828778824734,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-79.0,-22891.04077148437,1,ready,"consider_concentrated_challenger,consider_main_scout",nan,5.343554327750712,"strong_3m_momentum,strong_6m_momentum,strong_12m_momentum,high_relative_strength,entry_quality_chase_penalty,engine_likes_nonheld_name,ranking_mismatch",0.3759147589240511,0.0,0.3333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,WDC,46.0,494.0899963378906,22728.13983154297,0.0527051208906366,226.7987395609652,12295.39781173857,8944.858645552076,2025-12-01,2026-03-02,163,2,46.0,228.2297701628312,target_rebalance,future_winner,0.0,0.025,-0.0527051208906366,SELL,HOLD_MONSTER_REVIEW,Monster bridge says defend/hold; do not sell only because a target book rotated.,-46.0,-22728.13983154297,1,ready,defend_or_hold_monster,monster,1.225264136483826,monster lifecycle stage=monster,0.5744877388988778,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,VRT,57.0,369.989990234375,21089.42944335937,0.0489050549919706,257.68865966796875,6401.175842285156,107.63554143905678,2026-03-02,2026-03-02,72,1,57.0,257.68865966796875,target_rebalance,future_winner,0.0567942243103047,0.0369162458016981,0.007889169318334104,BUY,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,9.0,3329.909912109375,1,ready,review_rotation,nan,0.7780322243103047,challenger BE outranks held name,0.5171009538725946,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,GOOG,52.0,399.0400085449219,20750.080444335938,0.048118126094568,308.1018367772482,4728.784931919032,13154.373037326885,2026-01-02,2026-03-02,131,2,52.0,311.8264764639047,target_rebalance,core_compounder,0.0,0.0,-0.048118126094568,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-52.0,-20750.080444335938,1,ready,,,0.0,,0.511612260232569,0.6168090542123369,0.1739583333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,PR,1010.0,20.239999771118164,20442.399768829346,0.0474046340394117,18.6336612701416,1622.401885986328,487.7187533426285,2026-03-02,2026-03-02,72,1,1010.0,18.6336612701416,target_rebalance,early_scout,0.04,0.026,-0.007404634039411696,SELL,ROTATION_REVIEW,Candidate should be reviewed for trim or replacement before acting.,-157.0,-3177.679964065552,1,ready,review_rotation,nan,0.527917,challenger CHRD outranks held name,0.5653934308749076,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,ETR,168.0,112.3499984741211,18874.799743652344,0.0437694685816361,106.0512237548828,1058.1941528320312,766.4177784633624,2026-03-02,2026-03-02,72,1,168.0,106.05122375488278,target_rebalance,early_scout,0.0,0.0,-0.0437694685816361,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-168.0,-18874.799743652344,1,ready,,,0.0,,0.5701622303021492,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,SCCO,74.0,191.88999938964844,14199.859954833984,0.0329285784537003,215.54183959960935,-1750.2361755371094,0.0,2026-03-02,2026-03-02,72,1,74.0,215.54183959960932,target_rebalance,future_winner,0.0,0.0,-0.0329285784537003,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-74.0,-14199.859954833984,1,ready,,,0.0,,0.6067608312066839,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,KO,170.0,80.26000213623047,13644.20036315918,0.0316400389528733,79.67218017578125,99.9297332763672,-116.52838536262556,2026-03-02,2026-03-02,72,1,170.0,79.67218017578125,target_rebalance,core_compounder,0.0,0.0,-0.0316400389528733,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-170.0,-13644.20036315918,1,ready,,,0.0,,0.4703946122806179,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,RGLD,50.0,244.9900054931641,12249.500274658203,0.0284058175288829,303.7432556152344,-2937.662506103516,0.0,2026-03-02,2026-03-02,72,1,50.0,303.7432556152344,target_rebalance,future_winner,0.0,0.0,-0.0284058175288829,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-50.0,-12249.500274658203,1,ready,,,0.0,,0.574201985693679,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,APH,97.0,124.63999938964844,12090.079940795898,0.0280361318427285,134.5917742167688,-965.322158230676,4377.753260010612,2025-09-02,2026-03-02,253,2,97.0,134.62308455005135,target_rebalance,future_winner,0.0,0.0,-0.0280361318427285,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-97.0,-12090.079940795898,1,ready,,,0.0,,0.5996822121617811,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,VZ,251.0,47.209999084472656,11849.709770202637,0.0274787285975215,49.239402770996094,-509.3803253173828,-263.04652179718016,2026-03-02,2026-03-02,72,1,251.0,49.239402770996094,target_rebalance,future_winner,0.0,0.0,-0.0274787285975215,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-251.0,-11849.709770202637,1,ready,,,0.0,,0.5897181629939195,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
2026-05-13,current_broker_ledger_mark_to_market,main,equity,ATI,64.0,164.8300018310547,10549.1201171875,0.0244627433299484,166.4199981689453,-101.759765625,-535.1034642219544,2026-03-02,2026-03-02,72,1,64.0,166.4199981689453,target_rebalance,early_scout,0.0,0.0,-0.0244627433299484,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-64.0,-10549.1201171875,1,ready,,,0.0,,0.5372776245322689,0.0,0.4583333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.08969806647110555,0.2499999999999999,0.16030193352889432,0.03,none,0.0,
