label,horizon,action,n,avg_return,median_return,hit_rate,worst_return,best_return
SHAKEOUT,6m,exit_to_cash,422,0.0,0.0,0.0,0.0,0.0
SHAKEOUT,6m,hold,422,0.4862491200856555,0.3643429684014178,1.0,0.2009059634148993,4.7000867224669935
SHAKEOUT,6m,label_oracle,422,0.6078114001070694,0.45542871050177225,1.0,0.25113245426862413,5.8751084030837415
SHAKEOUT,6m,trim50,422,0.24312456004282776,0.1821714842007089,1.0,0.10045298170744965,2.3500433612334968
TRUE_BREAKDOWN,1m,add25,126,-0.13515481707084137,-0.10722258994059895,0.1111111111111111,-0.4963632396417249,0.08366669929828513
TRUE_BREAKDOWN,1m,exit_to_cash,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,hold,126,-0.10812385365667307,-0.08577807195247916,0.1111111111111111,-0.3970905917133799,0.0669333594386281
TRUE_BREAKDOWN,1m,label_oracle,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,1m,trim50,126,-0.054061926828336535,-0.04288903597623958,0.1111111111111111,-0.19854529585668995,0.03346667971931405
TRUE_BREAKDOWN,3m,add25,126,-0.22285919656356407,-0.20200339218454405,0.015873015873015872,-0.6374700720933655,0.032898643539654715
TRUE_BREAKDOWN,3m,exit_to_cash,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,hold,126,-0.17828735725085126,-0.16160271374763524,0.015873015873015872,-0.5099760576746923,0.026318914831723772
TRUE_BREAKDOWN,3m,label_oracle,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,3m,trim50,126,-0.08914367862542563,-0.08080135687381762,0.015873015873015872,-0.25498802883734617,0.013159457415861886
TRUE_BREAKDOWN,6m,add25,126,-0.2260115538885518,-0.2259552694584717,0.15079365079365079,-0.7038108518245054,0.23509892170574892
TRUE_BREAKDOWN,6m,exit_to_cash,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,hold,126,-0.1808092431108414,-0.18076421556677735,0.15079365079365079,-0.5630486814596043,0.18807913736459914
TRUE_BREAKDOWN,6m,label_oracle,126,0.0,0.0,0.0,0.0,0.0
TRUE_BREAKDOWN,6m,trim50,126,-0.0904046215554207,-0.09038210778338868,0.15079365079365079,-0.28152434072980215,0.09403956868229957
