rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0636466689539009,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.3938149659169128,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0437252886732324,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.354866266295471,Information Technology,promote_monster_early
2019-04-30,EL,0.33,0.0431382817741752,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.0221735818885263,Consumer Staples,neutral
2019-05-31,NOW,0.10493969685468515,0.0863999999999999,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.008006652877573827,0.9169903304529881,Information Technology,promote_monster_early
2019-05-31,CDNS,0.2541615452007472,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.04030613049448659,0.31655587839880067,Information Technology,neutral
2019-05-31,EL,0.2541615452007472,,scout,2,0.04026506301126731,0.04026506301126731,0.1307228945774643,0.033224732878922705,0.009748627970983581,Consumer Staples,neutral
2019-05-31,PYPL,0.024266933262034763,0.0308777089419386,scout,1,0.05067973659302649,0.05067973659302649,0.0506797365930264,0.0012298417856404728,0.8628766756967778,Financials,neutral
2019-05-31,AMT,0.03960275625683257,0.0503913027572434,scout,1,-0.014245332066172178,0.0,-0.0142453320661722,-0.0005641544136142588,0.8207778724987171,Real Estate,neutral
2019-05-31,V,0.04286752322495314,0.06358525344666,scout,1,0.08536558142601769,0.08536558142601769,0.0853655814260176,0.003659411044391438,0.7472021478832511,Financials,neutral
2019-06-28,NOW,0.11399787034801691,0.0707602794806609,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.0018636424110928683,0.8014890655447691,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.8191184219445842,Information Technology,neutral
2019-06-28,EL,0.2596491350540474,,scout,3,0.06074654811505242,0.06074654811505242,0.0196887176471129,0.0051121585073962235,0.5872636530682118,Consumer Staples,neutral
2019-06-28,PYPL,0.002876454063920077,0.0017854604902258,confirm,2,-0.005761062271518402,0.05067973659302649,-0.0537183662145822,-0.00015451841280508195,0.7848569383598633,Financials,neutral
2019-06-28,AMT,0.05063220099062742,0.0485708657155884,scout,2,0.010326518785689576,0.010326518785689576,0.0249269434385384,0.0012621060102620777,0.2434863091590955,Real Estate,neutral
2019-06-28,V,0.18132954955881608,0.1125541167191408,confirm,2,0.10926061080905614,0.10926061080905614,0.0220156505715278,0.003992088001379427,0.8292331973089595,Financials,neutral
2019-06-28,ADBE,0.0019787246924865692,0.0018981669658144,scout,1,-0.0013353160166402755,0.0,-0.0013353160166403,-2.6422227743989683e-06,1.144960690751733,Information Technology,neutral
2019-06-28,HEI,0.029461157181303776,0.0282617362327155,scout,1,0.019299713510694927,0.019299713510694927,0.0192997135106949,0.0005685918932927146,1.082736976201681,Industrials,neutral
2019-06-28,MKTX,0.030074908110781715,0.0288505001694049,scout,1,0.05251747193076883,0.05251747193076883,0.0525174719307688,0.0015794581425284295,0.9049638137541992,Financials,neutral
2019-07-31,NOW,0.10703510823405747,0.0626478410063808,confirm,4,-0.03320396794989544,0.03232535585954244,-0.0479126264096332,-0.0051283331535330505,0.053087929116408084,Information Technology,neutral
2019-07-31,CDNS,0.33,,confirm,4,0.04623780348644213,0.11246493325620377,-0.0595318807721099,-0.01964552065479627,0.5875113160166014,Information Technology,neutral
