rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.369063826885138,0.7668997013815549,early_scout,preferred_final_label,0.07223993666526707,0.07223993666526707,0.07223993666526707,0.036119968332633534,0.036119968332633534,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-06-28,0.5603458997419744,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.047294544188189,0.7650837560067543,early_scout,preferred_final_label,0.015825103235079796,0.015825103235079796,0.015825103235079796,0.007912551617539898,0.007912551617539898,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5760764689444361,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.9615355803379835,0.7704491352040694,early_scout,preferred_final_label,0.008876128790913596,0.008876128790913596,0.008876128790913596,0.004438064395456798,0.004438064395456798,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5677203523545545,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.917828563714427,0.7605921655042774,early_scout,preferred_final_label,-0.04154671365635121,-0.04154671365635121,-0.04154671365635121,-0.020773356828175604,-0.020773356828175604,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.5545911869888378,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.0785426719319915,0.724312830353447,early_scout,preferred_final_label,0.17519316245247452,0.17519316245247452,0.17519316245247452,0.08759658122623726,0.08759658122623726,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.5596706072119216,0.2416666666666667,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.703398529858882,0.779716612776595,early_scout,preferred_final_label,0.024529879701400414,0.024529879701400414,0.024529879701400414,0.012264939850700207,0.012264939850700207,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.4940053806569165,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.2276570246605765,0.7851508404416825,early_scout,preferred_final_label,0.033965037721594094,0.033965037721594094,0.033965037721594094,0.016982518860797047,0.016982518860797047,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5399454168908507,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.597938626899327,0.7178735176919722,early_scout,monster_extreme_early,0.014267313904323453,0.014267313904323453,0.014267313904323453,0.007133656952161727,0.007133656952161727,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6558413172204559,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.834027117115262,0.8080805600398318,early_scout,preferred_final_label,-0.062452980057939866,-0.062452980057939866,-0.062452980057939866,-0.031226490028969933,-0.031226490028969933,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.535194176580428,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.817921363897011,0.8036858744122771,early_scout,preferred_final_label,-0.08,-0.22734113148652546,-0.08,-0.04,-0.11367056574326273,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.41700251778996705,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.300631007901544,0.7547232105002237,early_scout,preferred_final_label,0.16530517629900254,0.16530517629900254,0.16530517629900254,0.08265258814950127,0.08265258814950127,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-04-30,0.3090622109161486,0.29270833333333335,neutral,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.5,5.576829670117325,0.5859744396400133,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,0.04758648889297512,0.02379324444648756,0.02379324444648756,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-05-29,0.6493268864484054,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-05-29,SE,Sea Limited,Internet,0.5,4.061220195807541,0.5710607099390754,future_winner,monster_extreme_early,0.35214780598701667,0.35214780598701667,0.35214780598701667,0.17607390299350834,0.17607390299350834,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-06-30,0.6225765029020157,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-06-30,NOW,SERVICENOW INC,Information Technology,0.5,5.929079214004011,0.6513876693652684,future_winner,monster_extreme_early,0.09457801615219186,0.09457801615219186,0.09457801615219186,0.04728900807609593,0.04728900807609593,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-07-31,0.6438187704097343,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-07-31,MELI,MercadoLibre,Internet,0.5,3.5970744449332903,0.5065590194938381,future_winner,monster_extreme_early,0.06667615749185263,0.06667615749185263,0.06667615749185263,0.033338078745926314,0.033338078745926314,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-08-31,0.6218704987283239,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-08-31,META,META PLATFORMS INC CLASS A,Communication,0.5,5.648624253648753,0.6389961845776809,future_winner,monster_extreme_early,-0.08,-0.09962301274277052,-0.08,-0.04,-0.04981150637138526,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-09-30,0.6419794252025465,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-09-30,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,0.5,3.329532985083733,0.7078408778601158,early_scout,preferred_final_label,0.14601590400837772,0.14601590400837772,0.14601590400837772,0.07300795200418886,0.07300795200418886,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-10-30,0.5389492540210226,0.13333333333333333,neutral,1,concentrated_alpha
