ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,100241.77563476562,0.9897365457313694,0.09423018990893815
SNDK,78301.23736572267,0.7731067781481401,0.07360544463976905
STM,78238.28763580322,0.7724852443828943,0.07354627005943601
MRVL,74236.62771606445,0.7329748801552647,0.06978459313581623
RVMD,49161.238082885735,0.4853931772050313,0.04621299624207995
CIEN,39080.460945129395,0.38586068708870086,0.03673677200218316
ON,30540.759090423584,0.3015439941557299,0.02870920343170428
RKLB,28294.13008785247,0.2793619167287867,0.02659730670774219
AXON,27048.979652404785,0.2670679316802168,0.025426829017632917
LITE,20822.839721679688,0.20559417795573837,0.019574076067510847
ONTO,20430.110321044922,0.20171656667112145,0.019204898987692613
TPL,17671.40887451172,0.17447854516655267,0.01661163924580582
SQM,17246.21120452881,0.17028035862728752,0.016211941046750458
MRNA,14323.229358673096,0.14142031562592036,0.013464252942751656
MU,13588.633262634277,0.13416728565915015,0.012773711208053021
UI,12840.493469238281,0.1267805320811027,0.01207043800320679
GOOG,12442.758430480957,0.12285349765974236,0.011696555477700694
SN,12414.629997253418,0.12257577174992912,0.011670113930869667
DVA,12397.280113220215,0.12240446777827535,0.011653804534343178
CRS,11980.358428955078,0.11828799413231202,0.011261886003005503
ROKU,10904.669952392578,0.10766719067652439,0.01025070749197575
XOM,10840.131340026855,0.10702996909036772,0.010190039315846873
MTSI,10698.959228515625,0.10563610712896536,0.010057333417599242
PWR,10416.18495178223,0.10284413707353139,0.009791517358084938
CPRT,9673.569881439207,0.09551193181404621,0.009093437553886084
GOOGL,9340.060592651367,0.09221902993392705,0.00877992910474032
ACLS,8928.330291748045,0.08815381337916701,0.00839289062502759
SFM,8852.680046081543,0.08740688115100598,0.008321777189828822
TLN,8738.360069274906,0.08627814357392091,0.008214313080612278
HUBS,8694.749938964844,0.0858475592246448,0.008173318287423025
NTRA,8391.049499511719,0.08284897483227908,0.00788783102521245
ALB,8225.697883605957,0.08121637668523558,0.007732395688299424
JBL,8052.793884277344,0.07950921012763033,0.007569860890910026
EXP,7823.071197509766,0.0772410446144227,0.007353914871763565
DKS,7602.951034545895,0.07506768956002431,0.007146995504787803
CRUS,7536.6501998901385,0.07441306868309187,0.007084670788359234
NEM,7365.195465087891,0.0727202114297372,0.006923498341852818
HIMX,6987.773222923279,0.06899373527868388,0.006568710437011533
CW,6945.103515625,0.0685724361901418,0.006528599668855097
SE,6752.110387802124,0.06666691974780277,0.0063471805053305986
KBR,6383.006826400757,0.06302257803931614,0.006000212402793779
CEG,6363.532012939453,0.06283029359022395,0.005981905510689373
KGC,5943.436460495002,0.058682482776612616,0.005587003450784002
EBAY,5754.47737121582,0.056816796388642635,0.00540937640103308
JD,5592.218032836912,0.0552147298244496,0.005256847895097073
RH,5567.349868774414,0.054969194161877385,0.0052334710962778485
MOS,5560.886432647705,0.054905377465643744,0.005227395277989242
GE,5547.832794189451,0.05477649244784467,0.005215124477485811
EHC,5508.092193603516,0.05438411387613496,0.005177767154986336
BKR,5323.0333042144775,0.05255693608742401,0.005003806406774905
BLD,5250.380187988281,0.05183959599807511,0.004935510360579407
HLI,4798.459991455078,0.047377564759794766,0.004510692207934481
MSTR,4768.819091796875,0.04708490552212354,0.004482828898588875
HII,4489.604431152344,0.04432808131391357,0.004220358981917038
NVDA,4365.946102142334,0.043107141574665435,0.004104116549531454
CHRW,4341.086158752441,0.04286168707885285,0.004080747478384009
ATI,4291.910926818846,0.04237615573345023,0.004034521327514513
SHOP,4266.649810791016,0.04212674026210224,0.004010775142398169
VKTX,4199.059070587158,0.04145938351079594,0.003947237877169537
WING,4141.095062255859,0.0408870762365155,0.003892750020401692
HEI,3876.669952392578,0.03827627656558513,0.003644182712397351
KMI,3822.888095855713,0.03774526174092997,0.0035936262001744525
CHRD,3363.142837524414,0.03320596980385275,0.0031614522614352093
MDB,3341.860137939453,0.032995835202408674,0.003141445903696967
COO,3262.876953125,0.03221599522038418,0.0030671994085850287
AN,3233.0900535583496,0.03192189445352866,0.0030391988550713847
VEEV,3170.7896270751953,0.03130677158170631,0.0029806346388876535
SWKS,3122.3254547119122,0.030828260878530682,0.0029350769047328746
LULU,3076.0894775390625,0.03037175024665297,0.0028916137389815295
KLAC,3010.686507225037,0.02972599442769155,0.0028301330411958665
KNSL,2752.449188232422,0.027176289871280655,0.0025873824369077895
RGLD,2684.154960632324,0.026501987241560776,0.002523183873028704
NFG,2668.4864807128906,0.026347284602924122,0.0025084550453613646
TSCO,2590.8818683624268,0.025581055947513795,0.002435504448533972
P,2544.7792968750036,0.02512586249583804,0.002392166688014059
WDAY,2379.5398712158208,0.02349437205849352,0.0022368368132017805
OC,2342.794864654541,0.02313157046567911,0.002202295436370126
WAL,2286.045181274414,0.022571252821220748,0.0021489490804389886
DLTR,2140.3098754882812,0.021132336189641776,0.0020119536466120785
CRM,2133.2343444824255,0.021062475978441346,0.002005302441302053
MA,2088.2370605468755,0.020618195576506612,0.00196300368328641
BWA,2081.783643722534,0.020554477805792334,0.0019569372834339687
RUN,2075.2207641601562,0.02048967925541763,0.0019507679854182832
BAC,2065.5440711975098,0.020394136487880788,0.001941671612077063
CNC,2058.180084228515,0.020321428208529682,0.0019347492497567506
DPZ,1950.7663879394531,0.019260879749005946,0.001833777245459682
MELI,1870.77001953125,0.018471036105095776,0.0017585783282478044
LI,1774.7500171661377,0.017522983211377834,0.001668316728224997
VRSN,1749.5328674316424,0.017274001840952527,0.0016446118727054635
FTNT,1688.8538093566895,0.016674887539983297,0.001587571790068347
ITT,1679.199234008789,0.016579563150577528,0.001578496207929444
ZS,1643.3198852539062,0.016225308624708643,0.0015447685746590586
COF,1608.4565277099628,0.015881085481716222,0.0015119960027305775
TER,1546.9577827453613,0.015273878007360898,0.0014541853905334218
UTHR,1416.2398681640625,0.013983235494060954,0.0013313067420109169
DXCM,1404.2928581237793,0.013865276765035937,0.0013200762044649577
TEAM,1378.8803405761719,0.013614366431727917,0.0012961876975085347
LSCC,1308.6203918457031,0.012920655266703024,0.0012301412984903576
TPG,1281.196823120119,0.012649888832148036,0.0012043623448292815
CHWY,1265.8502655029297,0.012498364691352225,0.0011899361335061184
DASH,1236.2405548095703,0.012206013397730617,0.00116210214269624
BRBR,1126.3999595642085,0.011121502966517564,0.0010588487826660572
TREX,1102.7501831054688,0.01088799704634236,0.0010366173036953467
ALLY,1096.4534759521503,0.01082582654758629,0.001030698215499822
PDD,1065.0701904296884,0.010515963873965313,0.0010011970126727406
CCJ,1044.4279861450195,0.010312153198868853,0.0009817927391793165
VICI,1016.2144508361812,0.010033587034187356,0.0009552711939121921
VRT,979.7327995300293,0.009673385677839829,0.0009209773786939179
EQT,963.1269073486328,0.00950942750508872,0.0009053673561863193
CG,941.8325958251953,0.009299178253242613,0.000885350082887564
ARES,903.905548095705,0.00892470578433559,0.0008496975529158607
BR,821.3202819824219,0.008109300675101684,0.0007720649964267486
XYZ,675.1401596069336,0.006665992149705541,0.0006346514220449235
FANG,658.9000015258787,0.006505645050310186,0.0006193852002482872
EFX,653.0715942382812,0.0064480983073538336,0.0006139063275717096
VVV,600.0350399017316,0.00592444221931916,0.0005640504211334808
BBY,596.2339477539062,0.005886912159734995,0.0005604772837595382
LRCX,583.5617866516113,0.005761793656227691,0.000548565083086072
ZM,580.9100341796884,0.005735611594756053,0.0005460723584965633
SAN,529.6613245010376,0.005229607779786258,0.0004978970781303957
AM,521.6549224853516,0.005150556619483452,0.0004903708269477126
CXT,520.584228515625,0.005139985129259719,0.000489364343418637
PYPL,505.0269470214844,0.004986380407580775,0.00047474004551113606
FIX,501.375,0.004950322931470143,0.00047130710890169606
CROX,435.5900650024414,0.004300795786591186,0.0004094673531839492
FICO,432.03997802734375,0.004265744025012449,0.0004061301679860777
ROIV,410.00054359436035,0.0040481378067721485,0.0003854124574412003
PEN,389.51971435546875,0.003845920467182402,0.00036615988119290046
AVY,379.7132720947284,0.0037490966207610987,0.0003569415397308791
URI,378.2121276855464,0.0037342750808115168,0.00035553042024639043
VTR,349.2310638427716,0.003448130727943328,0.00032828737579336894
BPOP,343.95806884765625,0.00339606784478831,0.00032333060685514717
GWRE,295.119384765625,0.0029138594024964025,0.000277420820772344
NBIX,280.4497833251953,0.002769019184284313,0.0002636309679802641
MKTX,278.2471618652344,0.002747271615054509,0.000261560439628633
XRAY,275.4443054199219,0.0027195976294452358,0.0002589256729013197
CACC,230.5804443359375,0.0022766345772022266,0.00021675233625378045
BEAM,227.35004425048828,0.002244739242132025,0.00021371566604711106
MUSA,203.44863891601562,0.002008748865823667,0.00019124764860133117
REGN,188.44360351562545,0.0018605967425026544,0.00017714247811312277
IP,171.25778198242188,0.0016909126409180698,0.00016098730511703263
BABA,157.93663024902344,0.001559386332467438,0.0001484650343402511
FDS,135.8192138671875,0.001341010159942131,0.00012767401849123967
DG,135.53489685058594,0.001338202957654243,0.00012740675221129745
AGCO,123.31497192382812,0.0012175496052019411,0.00011591966671994667
CB,109.45980834960938,0.0010807507341758131,0.0001028954092529307
CHDN,95.20429992675781,0.0009399990607868172,8.949481596308189e-05
JBHT,95.09424591064499,0.000938912443146002,8.93913619812177e-05
RVTY,53.15368652343568,0.0005248125919504146,4.996601410686116e-05
KVUE,50.42686462402253,0.0004978893329552515,4.740272206816309e-05
DINO,43.57542419433594,0.0004302416786592073,4.096216842921464e-05
VRTX,30.79974365234375,0.00030410107661051956,2.8952656466117174e-05
JLL,6.09063720703125,6.0135868428286333e-05,5.725376441615556e-06
GGG,-7.5592803955078125,-7.463650777819999e-05,0.0
C,-7.57623291015625,-7.480388832571481e-05,0.0
EWBC,-9.217117309570312,-9.100515019619309e-05,0.0
HPQ,-12.843521118164062,-0.0001268104255538641,0.0
BURL,-15.399780273437955,-0.00015204963435991314,0.0
SMG,-19.48727416992199,-0.00019240747982091373,0.0
FCX,-22.83545684814453,-0.00022546574058532394,0.0
EXPE,-24.209518432617188,-0.00023903252905875638,0.0
DTM,-33.448963165282294,-0.0003302581289274437,0.0
ASTS,-34.019439697265625,-0.00033589072540342004,0.0
RRX,-40.211029052734375,-0.0003970233442388693,0.0
AFG,-48.302764892578125,-0.0004769170475215965,0.0
A,-50.65251159667969,-0.0005001172569306424,0.0
SITE,-51.350059509277344,-0.000507004491889568,0.0
AMZN,-59.279998779296875,-0.0005853006977505368,0.0
INSP,-60.180145263671875,-0.000594188288442701,0.0
JHG,-91.75232315063295,-0.0009059159896449507,0.0
MLM,-93.673095703125,-0.0009248807254469748,0.0
OLED,-110.41336059570403,-0.0010901656263228034,0.0
DECK,-113.63836669921875,-0.0011220077039460596,0.0
NXT,-154.56033325195312,-0.0015260504851514552,0.0
LOW,-169.79661560058594,-0.0016764858237718306,0.0
PLNT,-170.5700225830078,-0.0016841220527829344,0.0
FITB,-172.4131965637207,-0.0017023206195710913,0.0
REXR,-176.89730072021507,-0.0017465943939575178,0.0
ANET,-181.9823341369629,-0.0017968014396423221,0.0
BHF,-188.2694854736328,-0.0018588775891023874,0.0
DAR,-188.35001373291016,-0.0018596726843674723,0.0
MTCH,-209.27851104736328,-0.00206631007190564,0.0
CTAS,-214.5562896728511,-0.0021184201862052662,0.0
ORLY,-216.05266189575195,-0.0021331946080034034,0.0
TWLO,-232.88987731933594,-0.0022994367493416644,0.0
GEN,-244.0822219848651,-0.002409944294501847,0.0
DAL,-272.9697265624991,-0.0026951648905499353,0.0
PCTY,-285.119873046875,-0.002815129285987138,0.0
ULTA,-298.679443359375,-0.002949009618789632,0.0
ACM,-305.1046829223633,-0.0030124491814899064,0.0
SRPT,-310.0,-0.003060783064085254,0.0
MP,-323.82012176513695,-0.003197235950028245,0.0
HIG,-333.9465332031268,-0.0032972190101229503,0.0
NEE,-342.7415771484366,-0.0033840568215929173,0.0
CHH,-366.8419876098633,-0.0036220120737794907,0.0
DHI,-387.1313781738281,-0.003822339244807861,0.0
DDS,-393.3152160644531,-0.0038833953296035827,0.0
SAIA,-424.14031982421875,-0.0041877467990763615,0.0
DBX,-449.8000659942636,-0.004441098142644102,0.0
USB,-455.2293701171875,-0.004494704342996404,0.0
QCOM,-468.7422637939453,-0.004628123814327388,0.0
DIS,-483.14312744140625,-0.004770310651618839,0.0
NTAP,-543.7573471069318,-0.005368784770957496,0.0
ALGM,-608.1301460266113,-0.0060043691990901435,0.0
HLNE,-608.9727020263672,-0.006012688170492067,0.0
AGO,-612.630043029787,-0.006048798904049653,0.0
LPX,-635.8574371337891,-0.006278134434683083,0.0
GTM,-640.9000778198242,-0.006327922916005934,0.0
LNG,-749.5264282226562,-0.007400444508349091,0.0
INTC,-854.0034942626953,-0.00843199816744802,0.0
PAGS,-870.9659385681152,-0.008599476755369049,0.0
PODD,-907.4399032592773,-0.008959602217971476,0.0
ORCL,-998.0742645263672,-0.009854480017940809,0.0
BX,-1049.621597290039,-0.010363432286075691,0.0
SSD,-1072.6113739013672,-0.0105904217018791,0.0
DUOL,-1114.4989013671875,-0.011003997942730031,0.0
OKE,-1116.1838150024414,-0.011020633926985617,0.0
Z,-1184.6801300048828,-0.011696931865410523,0.0
AES,-1201.7735195159912,-0.01186570334000218,0.0
XPO,-1276.4902915954626,-0.012603418922531097,0.0
NIO,-1306.2002563476562,-0.012896760073976528,0.0
CAVA,-1359.1494369506836,-0.013419553477998907,0.0
ZG,-1392.1797370910645,-0.01374567794016449,0.0
ETSY,-1400.9699935913086,-0.013832468482825499,0.0
IBKR,-1420.4900512695312,-0.014025199650410889,0.0
EXE,-1471.4811248779297,-0.014528659697249955,0.0
AMAT,-1589.7556838989258,-0.01569644281713259,0.0
SMCI,-1613.5504226684607,-0.015931380021778154,0.0
PAYC,-1699.4735565185547,-0.016779741547266858,0.0
IRDM,-1864.8289184570312,-0.018412376680740975,0.0
FUTU,-1866.1626281738281,-0.018425545055300904,0.0
BRKR,-1881.93408203125,-0.018581264406471225,0.0
TXRH,-1948.9460906982422,-0.0192429070555624,0.0
AMKR,-1979.3985671997052,-0.01954357939212734,0.0
TGT,-2033.1301956176758,-0.020074098289764263,0.0
RGEN,-2037.8500213623047,-0.02012069945977908,0.0
APP,-2143.8006591796875,-0.02116680242061933,0.0
LBTYK,-2172.8889570236206,-0.021454005547728288,0.0
RL,-2290.7431640625,-0.022617638324940546,0.0
FRHC,-2314.430145263672,-0.022851511585907813,0.0
TTD,-2334.660995483402,-0.02305126075921296,0.0
AAON,-2366.974868774414,-0.0233703115853553,0.0
RNG,-2380.514877319336,-0.023503998775167775,0.0
ENPH,-2422.620086669922,-0.023919724296748542,0.0
AMD,-2510.4700012207013,-0.024787109879452936,0.0
DRS,-2521.866577148441,-0.024899633900705154,0.0
SAM,-2706.179931640625,-0.026719450655267794,0.0
RBRK,-2720.200408935547,-0.02685788175028292,0.0
MEDP,-2843.4503555297856,-0.028074789328299234,0.0
FLNC,-2859.299783706665,-0.028231278558425776,0.0
VST,-2905.455924987793,-0.02868700093112514,0.0
BEN,-3050.4112186431885,-0.030118216117802365,0.0
GEV,-3115.8318786621094,-0.030764146595954597,0.0
ADM,-3152.944435119629,-0.031130577190374223,0.0
AVGO,-3163.377944946289,-0.03123359238449167,0.0
UNH,-3221.994567871094,-0.03181234324488559,0.0
VALE,-3259.9951457977295,-0.03218754171373493,0.0
NET,-3520.909957885742,-0.0347636824815026,0.0
QRVO,-3616.530113220215,-0.03570778748806052,0.0
LOPE,-3907.780029296875,-0.038583441715620816,0.0
TSLA,-4016.787940979004,-0.039659730650872305,0.0
ENTG,-4019.7869148254404,-0.03968934100041684,0.0
SMR,-4036.5091857910156,-0.03985444823836677,0.0
BLDR,-4085.3600692749023,-0.04033677713137672,0.0
STLD,-4231.504634857178,-0.04177973458699712,0.0
TMUS,-4384.779983520508,-0.043293097784837385,0.0
COHR,-4536.379943847656,-0.044789919046402976,0.0
PENN,-4601.010023117065,-0.04542804373046199,0.0
DOCU,-4684.820281982422,-0.04625554379798356,0.0
NTLA,-4694.849945068361,-0.04635457161382847,0.0
SNOW,-4835.7802734375,-0.04774604633088729,0.0
CARR,-4863.965591430664,-0.04802433389207869,0.0
BILL,-5090.150039672852,-0.05025756462930177,0.0
QSR,-5209.257942199707,-0.05143357576108537,0.0
AAPL,-5461.038398742676,-0.05391952852642205,0.0
U,-5718.87956237793,-0.056465321645385994,0.0
SRE,-5746.681045532227,-0.05673981941569284,0.0
WCC,-5876.679801940918,-0.05802336132526661,0.0
FOX,-5921.445037841797,-0.058465350602380124,0.0
FOXA,-5931.275604248047,-0.058562412638401465,0.0
WMS,-5961.075035095215,-0.058856637132776925,0.0
SLM,-6055.101980209351,-0.059785011588173766,0.0
HALO,-6153.5701332092285,-0.06075723628189564,0.0
ALGN,-6197.059997558594,-0.06118663318595984,0.0
WSM,-6273.888092041016,-0.06194519489704932,0.0
CAR,-6340.255859375,-0.06260047663336225,0.0
NTNX,-6344.459930419918,-0.06264198550257032,0.0
CNM,-6708.040126800537,-0.06623179230101738,0.0
GTLS,-6801.3993835449255,-0.06715357433946514,0.0
KKR,-7156.172592163084,-0.07065642539923819,0.0
WFRD,-7193.096641540527,-0.0710209947701799,0.0
PANW,-7499.97986602783,-0.07405100437070444,0.0
FTAI,-7554.064556121824,-0.07458500922059476,0.0
FSLR,-7570.899765014648,-0.07475123155046409,0.0
HWM,-7773.8470458984375,-0.0767550302608875,0.0
LAD,-8148.4066162109375,-0.08045324183928604,0.0
CELH,-8666.389755249023,-0.08556754512783278,0.0
BROS,-8912.299118041992,-0.08799552968569316,0.0
WBD,-9000.300144195557,-0.08886440726786397,0.0
V,-9203.318771362305,-0.09086891041536661,0.0
ELF,-9246.450103759766,-0.09129476735644268,0.0
MLI,-9247.78054046631,-0.09130790341495633,0.0
NRG,-9539.684997558594,-0.09419002024914686,0.0
