date,equity_usd,portfolio_return,spy_return,qqq_minus_spy,semis_minus_qqq,cash_weight
2019-07-02,100240.2407988882,0.004724140207748695,0.0026040967051701447,0.0013586116636046253,-0.01570238239023336,0.0731871182928551
2019-07-03,100796.81047814846,0.005552357763953353,0.00799507420055523,-0.0004689532254948947,-0.011188052102128143,0.0727830010319913
2019-07-05,100812.04681390284,0.0001511589075300357,-0.0011377483126077115,-0.000899361672146326,-0.005314030554070204,0.0727720008958371
2019-07-08,100568.9744910574,-0.0024111436135618725,-0.005494886305082214,-0.0015192270577100153,0.0005118670768321509,0.0729478887318758
2019-07-09,100867.18958467006,0.0029652792535852512,0.0012466850055836698,0.0037612027549736027,0.0019914643122800335,0.0727322173965625
2019-07-10,100928.26720422268,0.0006055251445400422,0.004777975026149628,0.0051873921955476465,-3.579341493642474e-05,0.0726882028620181
2019-07-11,100658.60483926296,-0.002671822002195623,0.0023442926079229043,-0.003071480964321971,0.00349804889992833,0.0728829330862224
2019-07-12,101090.80794709682,0.004293752218442082,0.0044766112813721115,0.0012921635957723332,0.012592960939111109,0.0725713297779929
2019-07-15,101539.17817109585,0.004435321401661696,0.00033288360507199855,0.002870770540601919,0.004848771880505254,0.0722508739305599
2019-07-16,102576.32589143276,0.010214261519718937,-0.0032254576946946223,-0.0019250484090886921,-0.0051819974732497665,0.071520346408364
2019-07-17,102010.34802239896,-0.005517626646452833,-0.006804737530585969,0.0018860421582902465,0.00851579890541787,0.0719171584380992
2019-07-18,101803.83396142484,-0.002024442274510929,0.003660612227916138,-0.002516042650519301,0.016863955385157503,0.0720630459146789
2019-07-19,101284.0956363058,-0.005105292255652927,-0.00555459100083644,-0.0017731536622721533,0.00741366848463576,0.0724328367150151
2019-07-22,101963.2262801504,0.006705205191180674,0.002456424818523484,0.005501511979627782,0.012049000005442512,0.0719503945559311
2019-07-23,100911.51986306669,-0.010314565902358575,0.007149824425609186,-0.0006055963612636717,0.004567731748765347,0.0727002662432158
2019-07-24,102164.69087594507,0.012418512916849256,0.004699853852671465,0.002318054748703169,0.019624408312447494,0.071808511317875
2019-07-25,102231.32384484768,0.0006522113298763621,-0.004777213973213512,-0.004702474921766009,-0.008604859958831645,0.0717617075191798
2019-07-26,102922.02601045131,0.006756267449415931,0.006700036154597466,0.00359478173380845,-0.01235964350960761,0.0712801199648707
2019-07-29,101484.20040124416,-0.013970047665609941,-0.0018212155665414675,-0.0016096169688559758,0.006824078674578904,0.0722900149190373
2019-07-30,101721.19264405729,0.0023352624534274113,-0.0024545440683272357,-0.0018615866942918169,-0.00013778939308983773,0.0721215920729878
2019-07-31,100777.24852746486,-0.009279719319606028,-0.010940673093047693,-0.002889266630909826,-0.016078977985435783,0.0727971289973564
2019-08-01,100751.63156698702,-0.0002541938865383564,-0.008708329431701078,0.003737035573247005,-0.015184153110438525,0.0909995388094745
2019-08-02,100184.774057374,-0.005626286153352589,-0.007529199751693971,-0.007196221659684809,0.0011282703636162905,0.0915144251525423
2019-08-05,97209.39213369843,-0.029698943294233726,-0.030072907343024702,-0.005262132466550606,-0.007785924164536162,0.094315495711444
2019-08-06,100735.0145511484,0.036268331074439164,0.014022981579414617,-2.3925893476439697e-05,0.0018842761593718116,0.0910145498836719
2019-08-07,101168.244596467,0.0043006897576673975,0.0005907343955982025,0.004811262531725369,5.2017083361555194e-05,0.0906248007313759
2019-08-08,103421.82594870088,0.02227558025962395,0.019619700100529824,0.0021443578706847877,0.0038213500122492583,0.0886500690042505
2019-08-09,102694.7944125986,-0.007029768904514455,-0.006811317861653676,-0.0025905848488718686,-0.00787589284575041,0.089277670395464
2019-08-12,101181.05146978854,-0.014740211044468987,-0.012173264183558352,0.0006979432382777651,-0.0003653477910976477,0.0906133300031526
2019-08-13,102417.9308528757,0.012224417172186364,0.015551555572086428,0.006363272295671019,0.00677073065110001,0.0895190122525355
2019-08-14,99349.88023947238,-0.029956186264010753,-0.029567125835147645,-0.0003174460135764168,-0.0023251471728759077,0.0922834731637177
2019-08-15,100026.80652807713,0.006813559180676387,0.00264112782730086,-0.0037901830277978776,5.4885364760948185e-05,0.0916589494869497
2019-08-16,102623.64355658051,0.02596141093212312,0.014755226603508698,0.0012952680507829495,0.008413172107232025,0.0893395682432873
2019-08-19,103047.27625845432,0.004128022424386479,0.012047781102703325,0.00385657332465561,0.0005796633273813523,0.0889722886406298
2019-08-20,102337.09703634738,-0.006891780626260724,-0.007662754623505963,-8.535882794469263e-05,0.0020504182504222923,0.0895897213465178
2019-08-21,103893.11845587252,0.015204861820269144,0.00813555467159377,0.0007426689387510788,0.0013481433309701085,0.0882479238583263
2019-08-22,103805.68762777804,-0.0008415459021149374,-0.0003075447985633195,-0.0029263126760338265,0.0019249913761157922,0.088322251086794
2019-08-23,101412.2727870798,-0.023056683071937645,-0.02568771744158238,-0.005957414377123715,-0.009774004173680129,0.0904067304176028
2019-08-26,102611.05219076632,0.011820851369768848,0.011058617901180012,0.004045302932020434,-0.004803103833200373,0.0893505310700142
2019-08-27,102493.4590282297,-0.0011460087390781082,-0.003923719319279928,0.0018136429821412614,-0.00023584848231950062,0.0894530450413688
2019-08-28,102512.84874914643,0.0001891800813493827,0.0070415723051910906,-0.003463116456003279,0.0028428515174787616,0.0894361255078696
2019-08-29,103713.15241049288,0.011708811880583259,0.012773144677715953,0.002516681418465616,0.0063672387204587455,0.0884010541942637
2019-08-30,103665.91111563204,-0.000455499555869876,-0.0004445345014455482,-0.0019502136358433564,0.008815783951955258,0.088441339184983
2019-09-03,102871.90034529207,-0.007659323704340082,-0.005847280719171732,-0.0038610594379309138,-0.006110660386059785,0.2489979240943849
2019-09-04,104001.3263077402,0.010978954978543065,0.01135052468638853,0.003085488808497683,0.015046254922441049,0.246293874732209
2019-09-05,105205.57364698888,0.011579153670457254,0.012855425176792945,0.00546338386507661,0.01204436147251342,0.2434746444097289
2019-09-06,104970.259003129,-0.0022367127111483365,0.0007719654647029284,-0.0017625996645890263,0.001827821546441455,0.2440204480476572
2019-09-09,103493.19719168186,-0.01407124099220447,0.0005036245430833919,-0.0025915047218814102,0.005935599603710706,0.2475031241539509
2019-09-10,101568.05755754947,-0.01860160557767676,-0.00023508027980223556,-0.002641626330219582,0.00487656718298124,0.2521943438674951
2019-09-11,102729.90099188327,0.011439063247571601,0.007111093273762581,0.002278353335863459,0.0033340435461002293,0.2493421037721627
2019-09-12,103740.11584135532,0.009833698268159274,0.003464079871514203,0.0006932873341658485,-0.0025971912432261046,0.2469140257448118
2019-09-13,103481.7999701166,-0.0024900287525584375,-0.0006641283948656262,-0.002906627806315787,0.0030788746842043135,0.2475303835169006
2019-09-16,103279.6353287363,-0.0019536250958012147,-0.0030885654824041042,-0.0013779100218415108,-0.0022597628375675693,0.2480149116724769
2019-09-17,103942.4397558832,0.006417571334728311,0.0025318377128511482,0.00226780700245488,-0.0007530987846302573,0.2464334076993064
2019-09-18,102733.16209074495,-0.011634108916226404,0.0005982259892463038,-0.0010135461262796852,0.0014845371125897788,0.2493341888084428
2019-09-19,103016.14501043796,0.0027545430699684736,-6.63425051379285e-05,0.0017282307167074684,-0.005687821005849081,0.2486492736747892
2019-09-20,101613.29235216616,-0.013617794163523267,-0.0047249999298362155,-0.005853680827336949,-0.008147709621886157,0.2520820754911413
2019-09-23,101785.07006308078,0.001690504332044318,-0.00023450094274113376,0.0006755719995967802,0.008134094609888454,0.2516566488360962
2019-09-24,100978.8037762308,-0.00792126277803129,-0.007846962568187954,-0.005433893150551317,-0.0015562593767234345,0.2536660039109277
2019-09-25,102127.6330675745,0.011376935043610814,0.005914711215197155,0.005310340029161642,0.005866175562942555,0.2508125260934387
2019-09-26,101485.29846998693,-0.0062895279004709925,-0.002083083927357565,-0.0015992289167192641,0.007176162187694013,0.2524000029540975
2019-09-27,100164.72823187352,-0.0130124289726945,-0.005387199589650282,-0.00702163506493203,-0.01130012076867204,0.2557276407152595
2019-09-30,101053.3137278223,0.008871241520186368,0.004637680301083025,0.0048793743725410454,0.002030921578033862,0.2534789675736264
2019-10-01,99889.18800508024,-0.011519916366894423,-0.011894560046163849,0.0037382439751125762,0.0013570383248122653,0.0879147387596153
2019-10-02,98504.95568906308,-0.013857679130866107,-0.017664857392911015,0.00047041462190200445,0.0008826797460547153,0.0891501529739966
2019-10-03,99433.1057144308,0.00942236884302039,0.008193184854900837,0.0027823711755941005,0.0044038986112413525,0.0883179883126413
2019-10-04,100718.93303262234,0.012931581578919937,0.013531477738527364,0.0011938704189620175,0.002874843344084166,0.0871904775394351
2019-10-07,100215.19297276974,-0.005001443568603325,-0.004314407934779774,0.0012953616555668734,-0.001970044616269262,0.0876287477764263
2019-10-08,98309.79533254149,-0.01901306162974692,-0.015524598043480053,0.0005437303213026157,-0.011260262218578121,0.0893271300044086
2019-10-09,99698.63245927334,0.014127148999079742,0.00949644250716819,0.000265247152569259,0.007831903625649561,0.0880827715662403
2019-10-10,100148.38012849331,0.004511071597734118,0.006763438367441532,0.00098109623206466,0.0017856295677760592,0.0876872082914323
2019-10-11,101502.49887429716,0.013521124795692785,0.010366762293370302,0.002512046418716052,0.009928343821073327,0.0865173957860113
2019-10-14,101180.32236920834,-0.003174074615520661,-0.0011137618977375974,0.001009063070846028,0.0015749301705538787,0.0867928828723442
2019-10-15,102857.2504249716,0.016573657965272437,0.00990031925622148,0.002816149135828949,0.007184024880980688,0.0853778594323061
2019-10-16,101951.2877784872,-0.008807960962803008,-0.0016059039992255553,-0.0008744273828864557,-0.012073909755722867,0.08613654677376
2019-10-17,103026.7395931387,0.010548682984644397,0.0029489681373886523,-0.00030686802330559537,-0.0019928552533565735,0.0852374044161402
2019-10-18,102393.75813733578,-0.006143856034876105,-0.004377226371639398,-0.0052326686229186015,-0.00020282081424605192,0.0857643281009202
2019-10-21,103316.8564611578,0.00901518159518977,0.006779487246655558,0.002089011599099466,0.00988662494975201,0.0849980551980716
2019-10-22,102142.15679894925,-0.011369874214573916,-0.0032671022952596163,-0.004696214346738836,0.00040636344777511546,0.0859755868055752
2019-10-23,101979.59298001768,-0.001591544804086631,0.002909646797301324,-0.0009810580118325696,-0.01934441271545162,0.0861126389286282
2019-10-24,104143.73433934688,0.021221317874383416,0.0016338703351168604,0.008094771444030924,0.016734590910538527,0.0843231897154938
2019-10-25,104741.74638902188,0.0057421798197327956,0.00409520646567918,0.0038905670995716957,0.012253549228119942,0.0838417552802724
2019-10-28,106396.1247936392,0.0157948331171871,0.005636682151767047,0.004228391681374344,0.005328312586287964,0.0825380800796021
2019-10-29,104828.39336740016,-0.014734854575575329,-0.00029662184984879936,-0.007447296602925646,0.0009199843411493713,0.083772455021787
2019-10-30,104220.86390077116,-0.005795466734854426,0.003066963554064772,0.001778857521181454,-0.003752744610280523,0.084260785601795
