rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-04-30,core_compounder,0.9999999999999999,-0.005411005698689824,-0.005411005698689825,14
2019-05-31,cash,0.2798623796626938,0.0,0.0,1
2019-05-31,core_compounder,0.7201376203373063,0.04799467604364051,0.06664653350724853,20
2019-06-28,core_compounder,1.0,0.009675074725669947,0.009675074725669947,24
2019-07-31,core_compounder,1.0,0.01154145334428929,0.01154145334428929,14
2019-08-30,core_compounder,1.0,0.005515535397415172,0.005515535397415172,14
2019-09-30,core_compounder,1.0,0.021728549814151014,0.021728549814151014,14
2019-10-31,core_compounder,1.0,-0.0013688620208444314,-0.0013688620208444314,24
2019-11-29,core_compounder,1.0,0.020126702355192747,0.020126702355192747,31
2019-12-31,core_compounder,1.0,0.05113670197239031,0.05113670197239031,14
2020-01-31,core_compounder,1.0,-0.03927093917649245,-0.03927093917649245,14
2020-02-28,cash,0.2799999999999999,0.0,0.0,1
2020-02-28,core_compounder,0.7200000000000001,-0.05499056339116236,-0.07637578248772549,14
2020-03-31,cash,0.3999999999999999,0.0,0.0,1
2020-03-31,core_compounder,0.6000000000000001,0.12463750024851379,0.2077291670808563,14
2020-04-30,core_compounder,0.9999999999999999,0.12549726650696322,0.12549726650696325,19
2020-05-29,cash,0.0014095575674086952,0.0,0.0,1
2020-05-29,core_compounder,0.9985904424325913,0.045864779968700295,0.045929520271566535,14
2020-06-30,cash,0.006239171796799239,0.0,0.0,1
2020-06-30,core_compounder,0.9937608282032008,0.07371872231713392,0.07418155377529147,14
2020-07-31,core_compounder,1.0,0.12022871567270442,0.12022871567270442,14
2020-08-31,core_compounder,1.0,-0.02826714069294739,-0.02826714069294739,13
2020-09-30,core_compounder,1.0000000000000002,0.003455907733938679,0.0034559077339386783,14
2020-10-30,cash,0.27620297812674116,0.0,0.0,1
2020-10-30,core_compounder,0.7237970218732589,0.06857182856934844,0.09473903110554077,20
2020-11-30,core_compounder,1.0,0.049813777521262065,0.049813777521262065,25
2020-12-31,core_compounder,1.0,-0.01807340750546926,-0.01807340750546926,13
2021-01-29,cash,0.2771040607849508,0.0,0.0,1
2021-01-29,core_compounder,0.7228959392150492,0.0424061328114228,0.05866146219809889,21
2021-02-26,cash,0.28,0.0,0.0,1
2021-02-26,core_compounder,0.72,-0.0012574461917693796,-0.0017464530441241384,13
2021-03-31,core_compounder,1.0,0.053796714213801215,0.053796714213801215,21
2021-04-30,core_compounder,1.0,-0.0037647846440709357,-0.0037647846440709357,24
