book,ticker,name,sector,first_sleeve,last_sleeve,entry_date,exit_date,status,months_held,total_return,recent_3m_return,weighted_contribution,avg_weight,max_weight,entry_score,exit_score,entry_regime,exit_regime,journey_tag
concentrated_grid_presence,CBOE,CBOE GLOBAL MARKETS INC,Financials,early_scout,early_scout,2019-05-31,2019-08-30,closed,4,0.06814755913464743,0.10457568380545057,0.0236809694997883,0.2147720753447101,0.2282123995712076,2.090971369553579,1.52187729724232,,,normal
concentrated_grid_presence,CMS,CMS ENERGY CORP,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.13007576677826527,0.13007576677826527,0.023651598796963796,0.18643293222422122,0.187349546106273,2.2724582946158742,2.2724582946158742,,,normal
concentrated_grid_presence,CP,Canadian Pacific Kansas City,Industrials,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.09160691556224232,0.09160691556224232,0.010523124706711285,0.14567935352343073,0.2104468698491324,1.5031082427312463,1.5031082427312463,,,normal
concentrated_grid_presence,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,early_scout,early_scout,2019-05-31,2019-10-31,closed,6,0.22635315047409366,0.10275826195754534,0.0670214003107523,0.3068105531979259,0.5123887565888515,2.93590091458278,2.7974836453718552,,,normal
concentrated_grid_presence,HSIC,HENRY SCHEIN INC,Health Care,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,-0.045305986455241753,-0.045305986455241753,0.0051023649966690995,0.08764337955964004,0.112638473668765,1.7483405107743684,1.7483405107743684,,,normal
concentrated_grid_presence,LDOS,LEIDOS HOLDINGS INC,Industrials,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.15706764172456777,0.15706764172456777,0.0118036076447658,0.07894200730432327,0.0806915537358783,0.4262707907505452,0.4262707907505452,,,normal
concentrated_grid_presence,NOW,SERVICENOW INC,Information Technology,future_winner,future_winner,2019-05-31,2019-07-31,closed,3,0.007977085026833475,0.007977085026833475,0.0040551563983382,0.07952839657584422,0.0808148511448112,4.638285671840882,4.638285671840882,,,normal
concentrated_grid_presence,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,early_scout,early_scout,2019-05-31,2019-07-31,closed,3,0.03656459940344137,0.03656459940344137,0.0601193813485712,0.8333333333333334,1.0,2.901129535271082,2.901129535271082,,,normal
concentrated_grid_presence,TSCO,TRACTOR SUPPLY,Consumer Discretionary,early_scout,early_scout,2019-05-31,2019-08-30,closed,4,-0.07690648846052917,-0.15432790147812925,0.0226524000170804,0.25438259168017,0.3165864688186421,1.6907305054056008,1.4413738091171528,,,normal
concentrated_grid_presence,WRB,WR BERKLEY CORP,Financials,early_scout,early_scout,2019-05-31,2019-10-31,closed,6,0.12148803151480503,-0.025787331171257977,0.06661391996740301,0.3756442052246643,1.0,2.0629657441408527,1.77543621114306,,,normal
concentrated_grid_presence,AVGO,BROADCOM INC,Information Technology,early_scout,early_scout,2019-06-28,2019-06-28,closed,1,-0.041600476556428956,-0.041600476556428956,-0.0012138236048859,0.0847326000702805,0.0847326000702805,2.9512928498776723,2.9512928498776723,,,normal
concentrated_grid_presence,CASY,CASEYS GENERAL STORES INC,Consumer Staples,early_scout,early_scout,2019-06-28,2019-06-28,closed,1,0.031107949882700492,0.031107949882700492,0.0025283377037674,0.081276256175707,0.081276256175707,1.891393946887788,1.891393946887788,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-06-28,2019-06-28,closed,1,-0.04623725966179326,-0.04623725966179326,-0.0006993818424754,0.0786332915592046,0.0786332915592046,1.0529230740221431,1.0529230740221431,,,normal
concentrated_grid_presence,LPX,LOUISIANA PACIFIC CORP,Materials,early_scout,early_scout,2019-06-28,2019-06-28,closed,1,-0.011005979723458736,-0.011005979723458736,-0.0006114433179699,0.1148050439938912,0.1148050439938912,1.0744826210584058,1.0744826210584058,,,normal
concentrated_grid_presence,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,early_scout,early_scout,2019-06-28,2019-06-28,closed,1,-0.0006037365515908499,-0.0006037365515908499,-9.313884235790193e-05,0.5000000000000001,0.5000000000000001,2.747765454112423,2.747765454112423,,,normal
concentrated_grid_presence,CBRE,CBRE GROUP INC CLASS A,Real Estate,early_scout,early_scout,2019-07-31,2019-10-31,closed,4,0.06710280659042778,0.10468265896798568,0.0117595947658121,0.16347313724755946,0.2299584374369439,1.4405494596597812,1.7469980106099257,,,normal
concentrated_grid_presence,CDW,CDW CORP,Information Technology,early_scout,early_scout,2019-07-31,2019-08-30,closed,2,0.04424707816451989,0.04424707816451989,0.0052328016294648,0.0821893981738834,0.0829486736110869,1.0810995116859,1.0810995116859,,,normal
concentrated_grid_presence,CSL,CARLISLE COMPANIES INC,Industrials,early_scout,early_scout,2019-07-31,2019-08-30,closed,2,0.019878887105485354,0.019878887105485354,0.0024408124412231,0.12308467382292665,0.123266430118344,0.7463142169144237,0.7463142169144237,,,normal
concentrated_grid_presence,CTAS,CINTAS CORP,Industrials,early_scout,early_scout,2019-07-31,2019-08-30,closed,2,0.028574374426499682,0.028574374426499682,0.0090238198577649,0.3159025540682633,0.3182293653878133,2.103513711362913,2.103513711362913,,,normal
concentrated_grid_presence,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,early_scout,early_scout,2019-07-31,2020-01-31,closed,7,-0.014827520567499253,-0.1537444169141191,0.021807884999339406,0.15868266621117003,0.25,3.301152383726785,1.924897050813572,,,normal
concentrated_grid_presence,TER,TERADYNE INC,Information Technology,early_scout,early_scout,2019-07-31,2019-08-30,closed,2,0.04326202593849726,0.04326202593849726,0.0509120539997735,0.4884159483912073,0.5,1.6149929522059256,1.6149929522059256,,,normal
concentrated_grid_presence,XPO,XPO INC,Industrials,early_scout,early_scout,2019-07-31,2019-08-30,closed,2,0.07070855873340176,0.07070855873340176,0.005972041992649699,0.0860872503472271,0.0878882113318453,-0.6286680972837451,-0.6286680972837451,,,normal
concentrated_grid_presence,AEP,AMERICAN ELECTRIC POWER INC,Utilities,early_scout,early_scout,2019-08-30,2019-10-31,closed,3,0.0055700062654495675,0.0055700062654495675,0.017321061065657103,0.6677151140162373,1.0,3.711206748696353,4.097007749409062,,,normal
concentrated_grid_presence,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,early_scout,early_scout,2019-08-30,2019-10-31,closed,3,-0.029822655629967665,-0.029822655629967665,0.0253749531868361,0.8333333333333334,1.0,4.3842495074506775,5.342670331582324,,,normal
concentrated_grid_presence,DUK,DUKE ENERGY CORP,Utilities,early_scout,early_scout,2019-08-30,2019-10-31,closed,3,-0.039804758826484044,-0.039804758826484044,0.005194188389395001,0.2798190324596661,0.2868776786147806,3.347701296541449,3.974500229399684,,,normal
concentrated_grid_presence,JD,JD.com,Internet,early_scout,early_scout,2019-08-30,2019-10-31,closed,3,0.08604644272020234,0.08604644272020234,0.0094190465198486,0.0696592179369647,0.0717508646549643,1.197927389252004,1.197927389252004,,,normal
concentrated_grid_presence,JKHY,JACK HENRY AND ASSOCIATES INC,Financials,early_scout,early_scout,2019-08-30,2020-04-30,closed,9,0.2732348040024053,0.19508797475812112,0.027521099801514702,0.13050672422114484,0.25,2.0897407306422293,1.987795341803534,,,normal
concentrated_grid_presence,LRCX,LAM RESEARCH CORP,Information Technology,early_scout,early_scout,2019-08-30,2020-04-30,closed,9,0.5429992253655134,0.08736382470331461,0.0793991472852652,0.2955869979024647,0.5180217708907616,1.6903412162696827,3.1391814622298444,,,long_winner
concentrated_grid_presence,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,early_scout,early_scout,2019-08-30,2019-10-31,closed,3,-0.071548640009228,-0.071548640009228,-0.0027476470770477998,0.09170580226332951,0.0983059680386819,1.67091407223592,1.67091407223592,,,normal
concentrated_grid_presence,MLM,MARTIN MARIETTA MATERIALS INC,Materials,early_scout,early_scout,2019-09-30,2019-10-31,closed,2,-0.02112379606939252,-0.02112379606939252,8.30316593561e-05,0.06762638691940545,0.0702225222339419,1.2226117582151974,1.2226117582151974,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-09-30,2019-10-31,closed,2,0.09014590657373245,0.09014590657373245,0.0080070722582704,0.0907806464855985,0.091082120524179,2.7062869306059705,2.7062869306059705,,,normal
concentrated_grid_presence,WU,WESTERN UNION,Financials,early_scout,early_scout,2019-09-30,2019-10-31,closed,2,0.15503876195871014,0.15503876195871014,0.0114636573593765,0.07853182814129805,0.0901798165609694,2.173988970410366,2.4766092238475688,,,normal
concentrated_grid_presence,CPRT,COPART INC,Industrials,early_scout,early_scout,2019-10-31,2020-04-30,closed,7,0.42996173629237067,0.2662577722028179,0.16558762346157924,0.4207083634685474,1.0,1.3840765468533205,1.878779575285843,,,normal
