book,holding_run_count,unique_tickers,avg_run_months,median_run_months,runs_ge_6m,runs_ge_12m,long_winner_count,open_winner_hold_count,open_stale_watch_count,quick_loss_count,short_big_win_review_count,avg_total_return,total_weighted_contribution
concentrated_grid_presence,479,231,2.4822546972860127,2.0,32,0,9,2,0,11,27,0.07311875586401863,13.889621753718398
production_main,579,268,2.846286701208981,2.0,70,4,10,2,0,7,16,0.06999472086231566,2.0259789566306567
main_v2_research,473,203,1.8202959830866807,1.0,17,0,10,1,0,62,28,0.055998096113119795,1.704693549287371
lifecycle_review_overlay_main,170,119,5.229411764705882,4.0,54,10,14,0,1,8,0,0.15297417772645344,1.4428183473015
monster_lifecycle_concentrated,126,94,4.436507936507937,4.0,36,5,7,1,0,20,3,0.07271934530080425,1.4180743224173904
monster_lifecycle_main,179,127,5.0,4.0,64,13,10,2,0,28,2,0.08298804239816109,1.3530938267012447
