book,rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,period_forward_return,weighted_forward_return,regime_state
production_main,2019-10-31,AAPL,APPLE INC,Information Technology,0.0703387859434598,4.561964231505794,core_compounder,0.0742660211953809,0.0052237817677343,neutral
production_main,2019-11-29,AAPL,APPLE INC,Information Technology,0.0823436316899174,5.508484862775903,core_compounder,0.1083927353549689,0.0089254514779322,bull
production_main,2019-12-31,AAPL,APPLE INC,Information Technology,0.1577852613939333,5.354693932278392,core_compounder,0.027207755527784,0.0042929828178936,neutral
production_main,2020-01-31,AAPL,APPLE INC,Information Technology,0.1026536356592341,4.916680510288358,core_compounder,-0.0701613235965447,-0.0072023149498493,neutral
production_main,2020-06-30,AAPL,APPLE INC,Information Technology,0.1612581081910911,4.835094336528193,core_compounder,0.1853637866038775,0.0298914135548784,bull
production_main,2020-07-31,AAPL,,Unknown,0.0139796600412823,0.0,core_compounder,0.2291993130982248,0.0032041284788086,
production_main,2020-11-30,AAPL,APPLE INC,Information Technology,0.1594830486320728,4.824470801065417,core_compounder,0.1033799675978721,0.0164873523999935,neutral
production_main,2020-12-31,AAPL,APPLE INC,Information Technology,0.1292026553341315,6.383554273114629,core_compounder,0.0017223215126604,0.0002225285127748,bull
production_main,2021-12-31,AAPL,APPLE INC,Information Technology,0.119160811556799,4.928844710823858,core_compounder,-0.0214810799516932,-0.0025597029201602,bull
production_main,2022-01-31,AAPL,APPLE INC,Information Technology,0.1319662377303576,5.931788824172319,core_compounder,-0.0522968645024158,-0.0069014204534781,neutral
production_main,2022-02-28,AAPL,APPLE INC,Information Technology,0.1859145696446457,5.802431253740776,core_compounder,0.0566484300752516,0.0105317684984852,bear
production_main,2022-03-31,AAPL,APPLE INC,Information Technology,0.176,5.717368924805075,core_compounder,-0.08,-0.0140799999999999,neutral
production_main,2023-04-28,AAPL,APPLE INC,Information Technology,0.0879966897769334,4.456378349388384,core_compounder,0.0511918716394332,0.0045047152477558,neutral
production_main,2023-05-31,AAPL,APPLE INC,Information Technology,0.0736034247114295,6.272650774345678,core_compounder,0.0904897838860092,0.0066603579954074,bull
production_main,2023-06-30,AAPL,APPLE INC,Information Technology,0.0790447235437648,4.649523855278307,core_compounder,0.0126947694436791,0.0010034545411274,bull
production_main,2023-07-31,AAPL,APPLE INC,Information Technology,0.1109623889244608,5.825091954486927,core_compounder,-0.0330926774036385,-0.0036720425406142,bull
production_main,2023-08-31,AAPL,APPLE INC,Information Technology,0.0008611182777199,3.656185859099612,core_compounder,-0.08,-6.888946221759285e-05,bull
production_main,2023-11-30,AAPL,APPLE INC,Information Technology,0.0774587770385191,4.434881292590586,core_compounder,-0.0167077613813065,-0.0012941627636474,neutral
production_main,2024-05-31,AAPL,APPLE INC,Information Technology,0.0980566076052041,6.338762933038973,core_compounder,0.0994815650503624,0.0097548247880949,neutral
production_main,2024-06-28,AAPL,APPLE INC,Information Technology,0.1059431369998796,7.122351636201991,core_compounder,0.0578999548366387,0.0061341028475448,neutral
production_main,2024-07-31,AAPL,APPLE INC,Information Technology,0.0941043661353859,6.422430038165013,core_compounder,0.0198090648413664,0.0018641194906315,neutral
production_main,2024-08-30,AAPL,APPLE INC,Information Technology,0.0238465585165185,5.49734432850499,core_compounder,0.0042441813119804,0.0001012091180108,neutral
production_main,2024-09-30,AAPL,,Unknown,0.0011231360756743,0.0,core_compounder,-0.037251611120921,-4.183862832689713e-05,
production_main,2024-10-31,AAPL,APPLE INC,Information Technology,0.0002859796751427,4.52896084014583,core_compounder,0.0749470290153873,2.1433327010732416e-05,neutral
production_main,2024-11-29,AAPL,APPLE INC,Information Technology,8.897874676852899e-05,2.8024031731617915,core_compounder,0.0491422358982756,4.372614563631979e-06,bull
production_main,2024-12-31,AAPL,APPLE INC,Information Technology,0.1031691606979183,3.8514144357401623,core_compounder,-0.0760856751057302,-0.0078496952417926,neutral
production_main,2025-01-31,AAPL,APPLE INC,Information Technology,0.0250803393926982,3.4902065631851964,core_compounder,0.0524625094432167,0.0013157775422285,neutral
production_main,2025-02-28,AAPL,APPLE INC,Information Technology,0.0044073098168879,4.515132866901081,core_compounder,-0.08,-0.000352584785351,neutral
production_main,2020-04-30,ABT,ABBOTT LABORATORIES,Health Care,0.0507759993358628,5.699852401805137,core_compounder,0.0214284286525381,0.0010880498790298,bear
production_main,2020-05-29,ABT,ABBOTT LABORATORIES,Health Care,0.0563105967664275,4.853665313616348,core_compounder,-0.010435668181805,-0.0005876387029738,neutral
production_main,2020-06-30,ABT,ABBOTT LABORATORIES,Health Care,0.0029663961038169,4.036481546904124,core_compounder,0.103201423227953,0.0003061362997717,bull
production_main,2020-07-31,ABT,ABBOTT LABORATORIES,Health Care,0.0002393356261547,3.270678895195568,core_compounder,0.0776607634185591,1.858698744043589e-05,bull
production_main,2021-06-30,ABT,ABBOTT LABORATORIES,Health Care,0.0358362358330886,3.7259332819827344,core_compounder,0.0549480453393873,0.0019691311113495,bull
production_main,2021-07-30,ABT,ABBOTT LABORATORIES,Health Care,0.0717498225935446,3.368923665266349,core_compounder,0.0347327103745216,0.0024920658075648,neutral
production_main,2021-08-31,ABT,ABBOTT LABORATORIES,Health Care,0.0067813747707685,3.2082774214966747,core_compounder,-0.0598156296308729,-0.0004056322016764,bull
production_main,2021-09-30,ABT,ABBOTT LABORATORIES,Health Care,0.0006068446006239,2.400329517687903,core_compounder,0.0925270612419637,5.614954752628512e-05,neutral
production_main,2021-10-29,ABT,ABBOTT LABORATORIES,Health Care,2.7511220499191515e-05,3.701128614621328,core_compounder,-0.0167911511709828,-4.619450623001668e-07,bull
production_main,2021-11-30,ABT,,Unknown,6.651494058237272e-06,0.0,core_compounder,0.1023878843536578,6.810324044138402e-07,
production_main,2024-12-31,ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,0.0347464139644543,2.5939332189704323,core_compounder,0.0117334275123861,0.0004076945295672,neutral
production_main,2025-01-31,ACI,,Unknown,0.0092497053761135,0.0,core_compounder,0.0551061684331215,0.0005097158224128,
production_main,2025-02-28,ACI,ALBERTSONS COMPANY INC CLASS A,Consumer Staples,0.0016295121347373,-0.5402794568873263,core_compounder,0.0541447150772136,8.822947025021836e-05,neutral
production_main,2023-03-31,ADI,ANALOG DEVICES INC,Information Technology,0.0181596224398104,3.1868636001172668,core_compounder,-0.08,-0.0014527697951848,bull
production_main,2022-05-31,AEE,AMEREN CORP,Utilities,0.0380942863224799,2.388086819693617,core_compounder,-0.0421920500268836,-0.0016072760342565,bear
production_main,2022-06-30,AEE,AMEREN CORP,Utilities,0.0129778373276481,2.056469984553972,core_compounder,0.0262346172930207,0.0003404685955819,bear
production_main,2022-12-30,AEE,AMEREN CORP,Utilities,0.0250370134014693,2.132127503326485,core_compounder,-0.0284301359818248,-0.0007118056955825,bear
production_main,2023-01-31,AEE,AMEREN CORP,Utilities,0.0014960588942813,0.7445046681977758,core_compounder,-0.0498494531401386,-7.457771774536626e-05,neutral
production_main,2023-02-28,AEE,,Unknown,0.0004990054560605,0.0,core_compounder,0.0537382310995442,2.6815670517713645e-05,
production_main,2023-03-31,AEE,,Unknown,9.755440974329915e-05,0.0,core_compounder,0.0325923884621353,3.179531218547923e-06,
production_main,2023-04-28,AEE,AMEREN CORP,Utilities,2.2267668241759977e-05,1.7047414022277914,core_compounder,-0.08,-1.7814134593407982e-06,neutral
production_main,2025-11-28,AEM,Agnico Eagle Mines,Materials,0.0627532487385861,1.8943262517549704,core_compounder,-0.0321772960018014,-0.0020192298597361,bull
production_main,2019-08-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.0738919961892188,3.711206748696353,core_compounder,0.0232402763561294,0.0017172704119435,neutral
production_main,2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.1434277294702522,4.097007749409062,core_compounder,0.0147847817368467,0.0021205476752291,neutral
production_main,2020-10-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.025062772901191,2.82488945917749,core_compounder,-0.0539536563480274,-0.0013522282362395,neutral
production_main,2020-11-30,AEP,,Unknown,0.0071838937832093,0.0,core_compounder,-0.0222927364494638,-0.00016014865079,
production_main,2022-12-30,AGCO,AGCO CORP,Industrials,0.037542251579569,1.1621500298484368,core_compounder,-0.0125625117017234,-0.0004716249747773,bear
production_main,2023-01-31,AGCO,AGCO CORP,Industrials,0.0022799328712519,0.0846975207064753,core_compounder,0.0272293689736491,6.208113338646972e-05,neutral
production_main,2023-02-28,AGCO,AGCO CORP,Industrials,0.0008221549365378,0.2406724027638551,core_compounder,-0.0694080332386072,-5.706415716250427e-05,neutral
production_main,2023-03-31,AGCO,,Unknown,0.0001419455697181,0.0,core_compounder,-0.0518817236387016,-7.36438081985671e-06,
production_main,2023-04-28,AGCO,,Unknown,2.9749747079830293e-05,0.0,core_compounder,-0.0673340666461974,-2.0031714525808117e-06,
production_main,2020-09-30,AIZ,ASSURANT INC,Financials,0.04,1.1311440218698166,core_compounder,0.0341986354205814,0.0013679454168232,neutral
production_main,2020-10-30,AIZ,ASSURANT INC,Financials,0.0054411844516949,1.3033414023241816,core_compounder,0.0520537968361443,0.0002832343099965,neutral
production_main,2020-11-30,AIZ,ASSURANT INC,Financials,0.0017344020112448,-0.3140208314947088,core_compounder,0.0366845103128001,6.362568846805247e-05,neutral
production_main,2022-08-31,AJG,ARTHUR J GALLAGHER,Financials,0.025940527054358,2.495684308252164,core_compounder,-0.0405943676194703,-0.0010530392914874,bear
production_main,2022-09-30,AJG,ARTHUR J GALLAGHER,Financials,0.0129069473705766,2.146466508539773,core_compounder,0.087167448311294,0.0011250656677813,bear
production_main,2023-09-29,AJG,ARTHUR J GALLAGHER,Financials,0.0242019930587991,1.2827420251493824,core_compounder,0.0388106371441332,0.0009392947707698,bear
production_main,2023-10-31,AJG,ARTHUR J GALLAGHER,Financials,0.0084280440678567,0.5096714799334827,core_compounder,0.055760390251011,0.0004699510262764,bear
production_main,2023-11-30,AJG,ARTHUR J GALLAGHER,Financials,0.002146764329488,0.4956438244900539,core_compounder,-0.08,-0.000171741146359,neutral
production_main,2024-08-30,ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,0.0319052488170299,2.8648487569170906,core_compounder,0.0554446410153715,0.0017689750671663,neutral
production_main,2024-09-30,ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,0.0015793010956955,2.174168351527584,core_compounder,-0.0284852188255084,-4.498673730225315e-05,neutral
production_main,2025-08-29,ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,0.0559611461558121,3.717811398780631,core_compounder,0.0227884526860828,0.0012752679314306,bull
production_main,2022-03-31,AM,ANTERO MIDSTREAM CORP,Energy,0.0399999999999999,0.9857683894214262,core_compounder,-0.0442182118536451,-0.0017687284741458,neutral
production_main,2022-04-29,AM,ANTERO MIDSTREAM CORP,Energy,0.0032127990738291,0.494835753606808,core_compounder,0.0755643336104379,0.0002427730210381,bear
