book,rebalance_date,top_tickers,top_weights,n_positions,cash_estimate,entered_top,left_top
concentrated_grid_presence,2019-05-31,"PEG,ELS,TSCO,CBOE,CMS,WRB,CP,NOW","0.5000,0.5000,0.2994,0.2282,0.1852,0.1392,0.1108,0.0785",10,0.0,"CBOE,CMS,CP,ELS,NOW,PEG,TSCO,WRB",
concentrated_grid_presence,2019-06-28,"PEG,ELS,VEEV,WRB,TSCO,CBOE,CP,CMS","1.0000,0.5008,0.5000,0.5000,0.3166,0.2169,0.2104,0.1868",15,0.0,VEEV,NOW
concentrated_grid_presence,2019-07-31,"PEG,ELS,WRB,TER,TSCO,CTAS,CBRE,CBOE","1.0000,0.5124,0.5000,0.5000,0.3163,0.3136,0.2300,0.2253",17,0.0,"CBRE,CTAS,TER","CMS,CP,VEEV"
concentrated_grid_presence,2019-08-30,"WRB,BKNG,AEP,TER,CTAS,DUK,CBRE,CBOE","1.0000,0.5000,0.5000,0.4768,0.3182,0.2722,0.2254,0.1887",18,0.0,"AEP,BKNG,DUK","ELS,PEG,TSCO"
concentrated_grid_presence,2019-09-30,"BKNG,AEP,DUK,ORLY,LRCX,ELS,CBRE,TTWO","1.0000,0.5031,0.2869,0.1842,0.1715,0.1079,0.0963,0.0916",14,0.0,"ELS,LRCX,ORLY,TTWO","CBOE,CTAS,TER,WRB"
concentrated_grid_presence,2019-10-31,"AEP,BKNG,LRCX,DUK,ORLY,LPX,ELS,CBRE","1.0000,1.0000,0.5000,0.2804,0.2500,0.1767,0.1086,0.1022",18,0.0,LPX,TTWO
concentrated_grid_presence,2019-11-29,"CPRT,PANW,JKHY,LRCX,ORLY,LITE,BBY,VEEV","0.5000,0.5000,0.2500,0.1749,0.1295,0.1056,0.0915,0.0704",10,0.0,"BBY,CPRT,JKHY,LITE,PANW,VEEV","AEP,BKNG,CBRE,DUK,ELS,LPX"
concentrated_grid_presence,2019-12-31,"CPRT,MCHP,LRCX,PANW,JKHY,AAPL,CP,ORLY","1.0000,0.5000,0.5000,0.4983,0.2379,0.2185,0.1425,0.1249",15,0.0,"AAPL,CP,MCHP","BBY,LITE,VEEV"
concentrated_grid_presence,2020-01-31,"CPRT,LRCX,PANW,JD,JKHY,CP,GOOG,ORLY","1.0000,0.5000,0.4721,0.2570,0.2295,0.1938,0.1568,0.1114",14,0.0,"GOOG,JD","AAPL,MCHP"
concentrated_grid_presence,2020-02-28,"LRCX,TT,NVDA,JD,DUK,CP,EDU,GOOG","0.5180,0.5000,0.3127,0.2844,0.2172,0.1852,0.1610,0.1500",13,0.0,"DUK,EDU,NVDA,TT","CPRT,JKHY,ORLY,PANW"
concentrated_grid_presence,2020-03-31,"JD,NOW,NVDA,QGEN,VRTX,CPRT,CHRW,FCN","0.5000,0.5000,0.3134,0.2500,0.1842,0.1250,0.0955,0.0948",12,0.0,"CHRW,CPRT,FCN,NOW,QGEN,VRTX","CP,DUK,EDU,GOOG,LRCX,TT"
concentrated_grid_presence,2020-04-30,"JD,NOW,NVDA,AMZN,SE,TSCO,QGEN,FTNT","1.0000,0.5424,0.5000,0.5000,0.5000,0.3106,0.2359,0.2309",20,0.0,"AMZN,FTNT,SE,TSCO","CHRW,CPRT,FCN,VRTX"
concentrated_grid_presence,2020-05-29,"NVDA,JD,SE,VEEV,MELI,FTNT,GDDY,GOOGL","0.5000,0.5000,0.5000,0.2961,0.2500,0.1804,0.1570,0.1045",10,0.0,"GDDY,GOOGL,MELI,VEEV","AMZN,NOW,QGEN,TSCO"
