date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-07-01,99768.91844315051,99768.91844315051,0.0735328779527561,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,INIT,0.0,0.0,99768.91844315051,99768.91844315051,0.0,0.0
2019-07-02,100240.24028534412,100240.2402853441,0.0731871320586936,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100240.24028534412,100240.2402853441,0.0,0.0
2019-07-03,100796.81362099171,100796.60599229748,0.0727830120795686,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100796.81362099171,100796.60599229748,0.0,0.0
2019-07-05,100812.04811996936,100811.82813936115,0.0727720132679801,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100812.04811996936,100811.82813936115,0.0,0.0
2019-07-08,100568.97717422964,100568.95718272985,0.0729479001327514,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100812.04811996936,100811.82813936115,-0.002411129922193944,-0.0024091513973495404
2019-07-09,100867.194432683,100866.98620429393,0.0727322272084684,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100867.194432683,100866.98620429393,0.0,0.0
2019-07-10,100928.27329964162,100928.01220663235,0.0726882117717228,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100928.27329964162,100928.01220663235,0.0,0.0
2019-07-11,100658.6049379778,100658.59017641863,0.0728829463499819,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,100928.27329964162,100928.01220663235,-0.0026718812563374383,-0.0026694475034555465
2019-07-12,101090.81079239368,101090.49298068057,0.0725713410136252,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,101090.81079239368,101090.49298068057,0.0,0.0
2019-07-15,101539.18054718497,101538.3964677742,0.0722508854594262,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,101539.18054718497,101538.3964677742,0.0,0.0
2019-07-16,102576.32973808766,102574.10449602937,0.0715203568122463,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,0.0,0.0
2019-07-17,102010.34904236316,102009.36284027118,0.071917170877555,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,-0.005517653996488736,-0.005505694234747671
2019-07-18,101803.83408874988,101803.2094032912,0.0720630590097724,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,-0.007530934781057486,-0.007515494251943533
2019-07-19,101284.09382385731,101284.29557256088,0.0724328512640611,0.0735328779527561,GREEN,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,-0.012597798317895204,-0.012574410761913235
2019-07-22,101963.227055974,101962.62475358209,0.0719504071730812,0.0735328779527561,WATCH,0.03,0.0,0.0735328779527561,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,-0.005977038598272366,-0.005961346145322177
2019-07-23,100911.52039856436,100893.42636088989,0.0727002791592369,0.15,WATCH,0.15,0.0,0.15,RAISE_CASH,0.07646712204724389,19.291262736612268,102576.32973808766,102574.10449602937,-0.016229956206993634,-0.016385013970114937
2019-07-24,102164.69491333484,102041.93025580328,0.0718085216187643,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,102576.32973808766,102574.10449602937,-0.004012961136393378,-0.00518819289567074
2019-07-25,102231.3273634386,102082.90533629728,0.0717617181793765,0.0717617181793765,GREEN,0.03,0.0,0.0717617181793765,RELEASE_CASH,0.07823828182062349,19.9708840110518,102576.32973808766,102574.10449602937,-0.0033633721885932832,-0.0047887248165164875
2019-07-26,102922.02622551442,102772.60142429301,0.0712801328578973,0.0717617181793765,GREEN,0.03,0.0,0.0717617181793765,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,0.0,0.0
2019-07-29,101484.19801468372,101337.60518853182,0.072290029845801,0.0717617181793765,GREEN,0.03,0.0,0.0717617181793765,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.013970072914035403,-0.013962828768310231
2019-07-30,101721.19196266652,101574.39156952614,0.0721216057520365,0.0717617181793765,GREEN,0.03,0.0,0.0717617181793765,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.011667417625618182,-0.011658845238529114
2019-07-31,100777.2507166338,100631.44699645048,0.0727971407355308,0.0717617181793765,GREEN,0.03,0.0,0.0717617181793765,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.02083883875528414,-0.020833903182063573
2019-08-01,100751.6343861151,100605.83916264694,0.0909995659101305,0.0717617181793765,WATCH,0.03,0.0,0.0717617181793765,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.021087729410259937,-0.02108307303325596
2019-08-02,100184.77624326231,100008.25681672308,0.0915144529704856,0.15,WATCH,0.15,0.0,0.15,RAISE_CASH,0.07823828182062349,19.565012285402698,102922.02622551442,102772.60142429301,-0.02659537596213335,-0.02689768060027431
2019-08-05,97209.39520459654,97229.32674109327,0.0943155234591885,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.05550445546418625,-0.05393728101047601
2019-08-06,100735.019140296,100538.86209723391,0.0910145753891571,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.021249164687317967,-0.021734774600451923
2019-08-07,101168.24838452818,100943.18958148945,0.090624826862919,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,102922.02622551442,102772.60142429301,-0.017039868969772276,-0.017800579312485243
2019-08-08,103421.82948499203,103044.943262889,0.0886500948545211,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,0.0,0.0
2019-08-09,102694.79874997618,102369.32557284755,0.0892776957107069,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,-0.00702976091833063,-0.006556534155371607
2019-08-12,101181.0537396002,100960.98700953467,0.0906133574914959,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,-0.021666371176667254,-0.020223760500675203
2019-08-13,102417.932786994,102114.57832320947,0.0895190397265755,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,-0.009706816278508335,-0.009028729700068627
2019-08-14,99349.88259320738,99258.81467962693,0.0922835010426021,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,-0.039372218728499164,-0.036742497626524706
2019-08-15,100026.8101482916,99892.11924044712,0.09165897603133,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103421.82948499203,103044.943262889,-0.03282691239950564,-0.03059659137662274
