ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
CZR,SELL,106.0,45.43000030517578,4815.580032348633,12.038950080871585,4803.541082267761,15221.245924295195,0.0,2020-03-02,2020-02-28,target_exit,,next_close
UI,SELL,41.0,131.98301696777344,5411.303695678711,13.528259239196778,5397.775436439514,20619.02136073471,0.0,2020-03-02,2020-02-28,target_exit,,next_close
SE,SELL,32.0,48.040000915527344,1537.280029296875,3.8432000732421874,1533.436829223633,22152.458189958343,108.0,2020-03-02,2020-02-28,target_rebalance,0.0455230864573887,next_close
DXCM,SELL,25.0,71.43250274658203,1785.8125686645508,4.464531421661377,1781.3480372428894,23933.806227201232,84.0,2020-03-02,2020-02-28,target_rebalance,0.0527186623318103,next_close
PENN,SELL,68.0,28.21999931335449,1918.9599533081052,4.797399883270264,1914.162553424835,25847.968780626063,149.0,2020-03-02,2020-02-28,target_rebalance,0.0371577117633519,next_close
SHOP,SELL,50.0,48.84000015258789,2442.0000076293945,6.105000019073486,2435.895007610321,28283.863788236387,88.0,2020-03-02,2020-02-28,target_rebalance,0.0379473309549793,next_close
PAYC,SELL,13.0,284.6087646484375,3699.913940429688,9.24978485107422,3690.664155578613,31974.527943815,7.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
PCTY,SELL,31.0,133.22000122070312,4129.820037841797,10.324550094604492,4119.495487747193,36094.02343156219,14.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
QRVO,SELL,42.0,100.44000244140624,4218.480102539063,10.546200256347657,4207.933902282715,40301.95733384491,18.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
FTNT,SELL,196.0,22.020000457763672,4315.92008972168,10.7898002243042,4305.130289497375,44607.08762334229,82.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
NOW,SELL,75.0,68.87999725341797,5165.999794006348,12.91499948501587,5153.084794521332,49760.17241786362,127.0,2020-03-02,2020-02-28,target_rebalance,0.0768171821318413,next_close
AMD,SELL,128.0,47.459999084472656,6074.8798828125,15.187199707031253,6059.692683105469,55819.86510096909,161.0,2020-03-02,2020-02-28,target_rebalance,0.0674104524867592,next_close
TSLA,BUY,8.0,49.574668884277344,396.5973510742188,0.9914933776855468,-397.5888444519043,55422.27625651718,133.0,2020-03-02,2020-02-28,target_rebalance,0.0583563877647062,next_close
RNG,BUY,3.0,239.09605407714844,717.2881622314453,1.7932204055786134,-719.0813826370239,54703.19487388016,34.0,2020-03-02,2020-02-28,target_rebalance,0.0723258968880089,next_close
MA,BUY,6.0,296.0190734863281,1776.1144409179688,4.440286102294922,-1780.5547270202635,52922.64014685989,6.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
PODD,BUY,9.0,181.50999450683597,1633.5899505615234,4.083974876403809,-1637.6739254379272,51284.96622142197,9.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
TREX,BUY,34.0,51.790000915527344,1760.8600311279297,4.402150077819824,-1765.2621812057496,49519.70404021622,34.0,2020-03-02,2020-02-28,target_rebalance,0.0159633270315933,next_close
