portfolio,variant,description,target_pass,score,cagr,max_dd,sharpe,avg_cash_weight,cagr_delta,max_dd_improvement,avg_cash_delta,cagr_gap,max_dd_gap,cash_action_count,estimated_cash_action_cost_usd,confirm_days,release_step,change_band,equity_drawdown_breaker_enabled
main,crisis_only_fast_reentry,Crisis-state floors only with faster confirmation and cash release.,False,-2.484865790764852,0.31497726110749236,-0.26358832581206526,1.2038439244060146,0.28682490090789564,-0.027799337985755512,0.00819852041227176,0.02084608307844743,0.0,0.01358832581206526,158,9821.136778958431,1,0.2,0.02,False
main,crisis_only_confirm2,Daily crisis-state floors only; no account equity drawdown breaker.,False,-2.9078926024267213,0.3170356397902587,-0.2661001162344976,1.2079144805038755,0.2885188786442734,-0.02574095930298914,0.005686729989839434,0.02254006081482518,0.0,0.016100116234497586,153,8600.606801582031,2,0.1,0.03,False
main,balanced_lite_dd,Lower crisis floors plus a delayed portfolio drawdown breaker.,False,-3.0502635265867695,0.3252153334819565,-0.27007726078294725,1.2184170676944812,0.2783601370199481,-0.017561265611291343,0.0017095854413897715,0.012381319190499895,0.0,0.020077260782947248,124,9628.31218901472,2,0.2,0.03,True
main,late_dd_fast_release,Late drawdown breaker intended to avoid long cash lockups.,False,-3.7645498844837366,0.3308855755647351,-0.2757281436201042,1.2275127965493624,0.2731587922708677,-0.01189102352851279,-0.003941297395767207,0.00717997444141949,0.0,0.025728143620104227,83,8047.96144699938,1,0.3,0.04,True
main,workflow_default,Workflow command-line parameters.,False,-21.322850557220114,0.2077508871930842,-0.23971245602044022,0.9556853763902285,0.42930424293261943,-0.13502571190016366,0.032074390203896797,0.16332542510317122,0.09224911280691578,0.0,302,14590.894055627694,2,0.1,0.03,True
main,strong_dd_cap,Aggressive account drawdown defense; useful as an MDD lower-bound test.,False,-21.322850557220114,0.2077508871930842,-0.23971245602044022,0.9556853763902285,0.42930424293261943,-0.13502571190016366,0.032074390203896797,0.16332542510317122,0.09224911280691578,0.0,302,14590.894055627694,2,0.1,0.03,True
