as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,ADI,53.0,434.4599914550781,23026.37954711914,0.08021379755867432,396.6036682128906,2006.3851318359375,2813.0586729812603
2026-06-18,AMAT,49.0,617.1099853515625,30238.389282226562,0.10533727333997543,388.5968933105469,11197.141510009766,5905.396092910767
2026-06-18,EQIX,16.0,1092.18994140625,17475.0390625,0.06087536439764253,1079.68994140625,200.0,0.0
2026-06-18,GOOGL,38.0,368.0299987792969,13985.139953613281,0.0487180879987368,385.45977783203125,-662.3316040039062,4160.945835056307
2026-06-18,MTDR,269.0,49.560001373291016,13331.640369415283,0.04644158233946592,60.25065231323242,-2875.7851028442383,0.0
2026-06-18,MU,27.0,1133.989990234375,30617.729736328125,0.10665872894826385,542.2100219726562,15978.059143066406,6184.706995744705
2026-06-18,ODFL,78.0,221.0399932861328,17241.11947631836,0.06006049125214492,206.24393146794017,1154.0928218190256,-914.3102047268937
2026-06-18,PR,916.0,18.43000030517578,16881.880279541016,0.058809059599745014,18.913929283455627,-443.27894410433873,527.0116034251697
2026-06-18,QSR,211.0,73.44000244140625,15495.840515136719,0.05398070554422834,80.02999877929688,-1390.4892272949219,0.0
2026-06-18,RPRX,339.0,52.959999084472656,17953.43968963623,0.06254190216049503,48.293880091304274,1581.814338684082,0.0
2026-06-18,SLB,365.0,48.09000015258789,17552.85005569458,0.061146423738220906,48.65697322595266,-206.94517177814123,166.25806240314253
2026-06-18,SU,259.0,55.33000183105469,14330.470474243164,0.04992106792947032,64.51195526123047,-2378.1259384155273,106.70151565551758
2026-06-18,TRGP,70.0,258.5799865722656,18100.599060058594,0.06305454080278643,238.41262817382812,1411.715087890625,0.0
2026-06-18,UTHR,29.0,536.5900268554688,15561.110778808594,0.05420807848864036,570.2745024582435,-976.8497924804688,4495.792356338502
2026-06-18,VRT,48.0,333.04998779296875,15986.3994140625,0.055689597388407196,328.24169921875,230.7978515625,-1215.1829542541504
