rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.5,6.128298920387914,0.5701753692490812,future_winner,monster_extreme_early,-0.04085514798744905,-0.04085514798744905,-0.04085514798744905,-0.020427573993724524,-0.020427573993724524,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-05-31,0.6222961414609975,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.778637702217672,0.766876529625121,early_scout,preferred_final_label,0.07223969440947697,0.07223969440947697,0.07223969440947697,0.03611984720473849,0.03611984720473849,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-06-28,0.5666772907487471,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.705096063972789,0.7778637573260105,early_scout,preferred_final_label,0.0158248785000501,0.0158248785000501,0.0158248785000501,0.00791243925002505,0.00791243925002505,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5797472854029794,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.987558449998945,0.763623899639984,early_scout,preferred_final_label,0.008875768055468969,0.008875768055468969,0.008875768055468969,0.004437884027734484,0.004437884027734484,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.569590679358452,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.84178948320574,0.7449454010188172,early_scout,preferred_final_label,-0.04154654478485065,-0.04154654478485065,-0.04154654478485065,-0.020773272392425324,-0.020773272392425324,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.5517961192681414,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.5,3.9270306523013128,0.7155783054989502,early_scout,preferred_final_label,0.014784676746363301,0.014784676746363301,0.014784676746363301,0.0073923383731816505,0.0073923383731816505,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.5571766038066504,0.13333333333333333,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,6.344933291774114,0.7406776192401937,early_scout,preferred_final_label,0.024529787290964,0.024529787290964,0.024529787290964,0.012264893645482,0.012264893645482,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.4980564047642445,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.200283471840607,0.7604771555699061,early_scout,preferred_final_label,0.033965920168754105,0.033965920168754105,0.033965920168754105,0.016982960084377052,0.016982960084377052,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.530655206061172,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,2.985306443430619,0.6901017294497913,early_scout,monster_extreme_early,0.014267502912259866,0.014267502912259866,0.014267502912259866,0.007133751456129933,0.007133751456129933,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6491769120517112,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.406153210205476,0.7842436997841745,early_scout,preferred_final_label,-0.06245316277637525,-0.06245316277637525,-0.06245316277637525,-0.031226581388187624,-0.031226581388187624,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.5237132088335881,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.579461361704456,0.7684012475552572,early_scout,preferred_final_label,-0.08,-0.2273409711676352,-0.08,-0.04,-0.1136704855838176,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-03-31,0.40609203511757613,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.956182040963815,0.7512677438585926,early_scout,preferred_final_label,0.16530493451003014,0.16530493451003014,0.16530493451003014,0.08265246725501507,0.08265246725501507,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-04-30,0.30687783908473637,0.29270833333333335,neutral,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.5,6.1903579190006335,0.5823874896795813,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,0.04758648889297512,0.02379324444648756,0.02379324444648756,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-05-29,0.6458215150873878,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-05-29,NVDA,NVIDIA CORP,Information Technology,0.5,4.389911268156902,0.7426869388576581,early_scout,preferred_final_label,0.07832260946163672,0.07832260946163672,0.07832260946163672,0.03916130473081836,0.03916130473081836,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-06-30,0.5888201447548584,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-06-30,NOW,SERVICENOW INC,Information Technology,0.5,6.054299839207429,0.6267856424751239,future_winner,monster_extreme_early,0.09457801615219186,0.09457801615219186,0.09457801615219186,0.04728900807609593,0.04728900807609593,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-07-31,0.6353732407408988,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-07-31,MELI,MercadoLibre,Internet,0.5,2.821122886520001,0.47317306350778887,future_winner,monster_extreme_early,0.06667615749185263,0.06667615749185263,0.06667615749185263,0.033338078745926314,0.033338078745926314,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-08-31,0.6203267756286119,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-08-31,META,META PLATFORMS INC CLASS A,Communication,0.5,5.452825269825677,0.6369857408742428,future_winner,monster_extreme_early,-0.08,-0.09962308537058073,-0.08,-0.04,-0.049811542685290366,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2020-09-30,0.6372682864483621,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-09-30,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,0.5,3.352061177036073,0.7166680070409339,early_scout,preferred_final_label,0.14601590400837772,0.14601590400837772,0.14601590400837772,0.07300795200418886,0.07300795200418886,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-10-30,0.5350227954826711,0.13333333333333333,neutral,1,concentrated_alpha
2020-10-30,CPRT,COPART INC,Industrials,0.5,3.198027154945607,0.7169357090341362,early_scout,preferred_final_label,0.03663984287947386,0.03663984287947386,0.03663984287947386,0.01831992143973693,0.01831992143973693,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-11-30,0.5120922991886949,0.0,neutral,1,concentrated_alpha
2020-11-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.722504888551189,0.7186266845112348,early_scout,preferred_final_label,0.04198381818612562,0.04198381818612562,0.04198381818612562,0.02099190909306281,0.02099190909306281,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-12-31,0.5980727285893459,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.220947763096547,0.7469266026176216,early_scout,preferred_final_label,0.02697887929800169,0.02697887929800169,0.02697887929800169,0.013489439649000845,0.013489439649000845,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-01-29,0.5157330843705985,0.2416666666666667,neutral,1,concentrated_alpha
2021-01-29,AMAT,APPLIED MATERIAL INC,Information Technology,0.5,5.929276401177598,0.6256673840963931,future_winner,preferred_final_label,0.223274281129334,0.223274281129334,0.223274281129334,0.111637140564667,0.111637140564667,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-02-26,0.5266023511875492,0.10833333333333334,neutral,1,concentrated_alpha
2021-02-26,NVDA,NVIDIA CORP,Information Technology,0.5,5.2097799610554425,0.7640539596329285,early_scout,preferred_final_label,-0.021481925497833676,-0.021481925497833676,-0.021481925497833676,-0.010740962748916838,-0.010740962748916838,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-03-31,0.5362446884921901,0.13333333333333333,neutral,1,concentrated_alpha
2021-03-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.387118239568155,0.745054536382918,early_scout,preferred_final_label,0.02951443203340065,0.02951443203340065,0.02951443203340065,0.014757216016700325,0.014757216016700325,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-04-30,0.5597354254160775,0.2416666666666667,neutral,1,concentrated_alpha
2021-04-30,NVDA,NVIDIA CORP,Information Technology,0.5,6.305034001190396,0.7567573675990951,early_scout,preferred_final_label,0.07570249518424421,0.07570249518424421,0.07570249518424421,0.037851247592122106,0.037851247592122106,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-05-28,0.4993868466466802,0.13333333333333333,neutral,1,concentrated_alpha
2021-05-28,CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,0.5,4.950516713597699,0.6441692157332182,early_scout,preferred_final_label,0.12440086370093084,0.12440086370093084,0.12440086370093084,0.06220043185046542,0.06220043185046542,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-06-30,0.4298013877457335,0.26875000000000004,neutral,1,concentrated_alpha
2021-06-30,NVDA,NVIDIA CORP,Information Technology,0.5,6.979685137241969,0.6265111020395491,future_winner,preferred_final_label,-0.021117752725536953,-0.021117752725536953,-0.021117752725536953,-0.010558876362768477,-0.010558876362768477,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-07-30,0.5736295001563784,0.10833333333333334,neutral,1,concentrated_alpha
2021-07-30,MA,MASTERCARD INC CLASS A,Financials,0.5,5.276545914807387,0.7499113405646363,early_scout,preferred_final_label,-0.08,-0.10768039463704127,-0.08,-0.04,-0.05384019731852063,risk_exit,hard_stop,-0.08,True,1,conviction_curve,rebalance,1,2021-08-31,0.5260275185160492,0.013541666666666667,neutral,1,concentrated_alpha
2021-08-31,DXCM,DEXCOM INC,Health Care,0.5,3.7631188969129448,0.6590406692926335,early_scout,preferred_final_label,0.03699942051602756,0.03699942051602756,0.03699942051602756,0.01849971025801378,0.01849971025801378,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2021-09-30,0.581856569411158,0.10833333333333334,promote_monster_early,1,concentrated_alpha
