comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.0785000000000001,0.9214999999999998,2019-08-01,0.0772756357298937,-0.0012243642701064011
rebalance_day_next_close,2019-09-30,0.5520403735285238,0.44795962647147625,2019-10-01,0.5519038289701017,-0.00013654455842204705
rebalance_day_next_close,2019-10-31,0.1957033332647599,0.8042966667352398,2019-11-01,0.1959800272605623,0.0002766939958024073
rebalance_day_next_close,2019-12-31,0.0785,0.9214999999999999,2020-01-02,0.0761419965084378,-0.002358003491562205
rebalance_day_next_close,2020-03-31,0.97125,0.0287499999999998,2020-04-01,0.9711761973667322,-7.380263326772774e-05
rebalance_day_next_close,2020-04-30,0.72,0.27999999999999986,2020-05-01,0.7207113171495827,0.0007113171495827242
rebalance_day_next_close,2020-06-30,0.0835338792233514,0.9164661207766486,2020-07-01,0.0826694238033767,-0.000864455419974694
rebalance_day_next_close,2020-08-31,0.0785,0.9214999999999998,2020-09-01,0.0753739724988701,-0.003126027501129905
rebalance_day_next_close,2020-09-30,0.4708854392339173,0.5291145607660825,2020-10-01,0.4688542962922202,-0.002031142941697095
rebalance_day_next_close,2020-11-30,0.3426845010739663,0.6573154989260336,2020-12-01,0.3434608313487327,0.0007763302747663681
rebalance_day_next_close,2021-03-31,0.5882330837463938,0.4117669162536061,2021-04-01,0.5885764015973303,0.00034331785093644207
rebalance_day_next_close,2021-06-30,0.03,0.9699999999999999,2021-07-01,0.028155249965005,-0.0018447500349949991
rebalance_day_next_close,2021-08-31,0.1525585755547782,0.8474414244452217,2021-09-01,0.1509578404685497,-0.0016007350862284886
rebalance_day_next_close,2021-09-30,0.4710933174221976,0.5289066825778023,2021-10-01,0.4698715230321176,-0.001221794390080022
rebalance_day_next_close,2021-11-30,0.6699495500506968,0.3300504499493032,2021-12-01,0.6693121723950398,-0.0006373776556569677
rebalance_day_next_close,2022-01-31,0.7578051278682876,0.2421948721317122,2022-02-01,0.7596437152266061,0.0018385873583185441
rebalance_day_next_close,2022-02-28,0.8617263303506645,0.1382736696493354,2022-03-01,0.860468007576828,-0.0012583227738365288
rebalance_day_next_close,2022-03-31,1.0,0.0,2022-04-01,1.0,0.0
rebalance_day_next_close,2022-05-31,0.8725,0.1274999999999998,2022-06-01,0.8740298846915343,0.0015298846915342557
rebalance_day_next_close,2022-06-30,0.925,0.0749999999999997,2022-07-01,0.9281116317641932,0.003111631764193157
rebalance_day_next_close,2022-08-31,0.86,0.13999999999999968,2022-09-01,0.8604819787026131,0.00048197870261312836
rebalance_day_next_close,2022-10-31,0.78,0.21999999999999978,2022-11-01,0.7806105317543667,0.00061053175436665
rebalance_day_next_close,2022-11-30,0.328564402171813,0.6714355978281865,2022-12-01,0.329004232683613,0.0004398305118000212
rebalance_day_next_close,2023-01-31,0.6281525802638155,0.37184741973618435,2023-02-01,0.6293018757851863,0.0011492955213707745
rebalance_day_next_close,2023-02-28,0.2399999999999998,0.76,2023-03-01,0.2395392014297823,-0.0004607985702174966
rebalance_day_next_close,2023-05-31,0.96,0.04,2023-06-01,0.9606974879735718,0.0006974879735718309
rebalance_day_next_close,2023-07-31,0.237244227078452,0.7627557729215477,2023-08-01,0.2365049808467744,-0.0007392462316775927
rebalance_day_next_close,2023-08-31,0.351513636255009,0.6484863637449909,2023-09-01,0.3515675836240312,5.394736902220032e-05
rebalance_day_next_close,2023-10-31,0.8194627624892058,0.180537237510794,2023-11-01,0.820612421034628,0.0011496585454221497
rebalance_day_next_close,2023-11-30,0.0785000000000002,0.9214999999999998,2023-12-01,0.0774549344638101,-0.0010450655361900901
rebalance_day_next_close,2024-01-31,0.0785,0.9214999999999995,2024-02-01,0.0772811554303023,-0.0012188445696977024
rebalance_day_next_close,2024-02-29,0.2875000000000002,0.7124999999999996,2024-03-01,0.2871571818373468,-0.00034281816265341325
rebalance_day_next_close,2024-04-30,0.734,0.266,2024-05-01,0.7336115779025663,-0.00038842209743372713
rebalance_day_next_close,2024-07-31,0.4877106941278291,0.5122893058721708,2024-08-01,0.4869846866235462,-0.0007260075042828662
rebalance_day_next_close,2024-09-30,0.2184061904652345,0.7815938095347653,2024-10-01,0.2175344603168756,-0.0008717301483588957
rebalance_day_next_close,2024-10-31,0.5201692502902954,0.4798307497097044,2024-11-01,0.5208996721937934,0.0007304219034980353
rebalance_day_next_close,2024-12-31,0.3779724850916589,0.6220275149083411,2025-01-02,0.3768142549651302,-0.0011582301265287143
rebalance_day_next_close,2025-03-31,0.86,0.1399999999999998,2025-04-01,0.8597037058128829,-0.00029629418711707434
rebalance_day_next_close,2025-04-30,0.86,0.1399999999999998,2025-05-01,0.8600703661971963,7.036619719635873e-05
rebalance_day_next_close,2025-06-30,0.3515643072196029,0.6484356927803969,2025-07-01,0.3527594828053413,0.001195175585738395
rebalance_day_next_close,2025-07-31,0.0299999999999999,0.9699999999999999,2025-08-01,0.0272556471127748,-0.0027443528872250975
rebalance_day_next_close,2025-09-30,0.0785000000000001,0.9214999999999998,2025-10-01,0.0772934559796589,-0.001206544020341191
rebalance_day_next_close,2025-12-31,0.0785,0.9215,2026-01-02,0.0769978657951551,-0.0015021342048449071
rebalance_day_next_close,2026-03-31,0.8925,0.1074999999999998,2026-04-01,0.89193946692866,-0.0005605330713399637
rebalance_day_next_close,2026-04-30,0.0785000000000001,0.9214999999999998,2026-05-01,0.0778936719384208,-0.0006063280615793004
month_mean,2019-06-30,0.5391753514301483,0.4608246485698516,,0.5412998315116805,0.0021244800815322096
month_mean,2019-07-31,0.1532962226778451,0.8467037773221546,,0.1535931097285039,0.00029688705065880616
month_mean,2019-08-31,0.0785000000000001,0.9214999999999998,,0.0772756357298937,-0.0012243642701064011
month_mean,2019-09-30,0.5761136895760173,0.4238863104239827,,0.5759172825757839,-0.00019640700023337843
month_mean,2019-10-31,0.5520403735285238,0.44795962647147625,,0.5519038289701017,-0.00013654455842204705
month_mean,2019-11-30,0.1957033332647599,0.8042966667352398,,0.1959800272605623,0.0002766939958024073
month_mean,2019-12-31,0.1107076433556847,0.8892923566443152,,0.1102692052784788,-0.0004384380772058938
month_mean,2020-01-31,0.0785,0.9214999999999999,,0.0761419965084378,-0.002358003491562205
month_mean,2020-02-29,0.0785000000000002,0.9214999999999998,,0.0771512295092187,-0.001348770490781498
month_mean,2020-03-31,0.8359424528183483,0.1640575471816514,,0.8346696627479656,-0.0012727900703827233
month_mean,2020-04-30,0.97125,0.0287499999999998,,0.9711761973667322,-7.380263326772774e-05
month_mean,2020-05-31,0.72,0.27999999999999986,,0.7207113171495827,0.0007113171495827242
month_mean,2020-06-30,0.3694648129618593,0.6305351870381406,,0.3688656787540916,-0.0005991342077676931
month_mean,2020-07-31,0.0835338792233514,0.9164661207766486,,0.0826694238033767,-0.000864455419974694
month_mean,2020-08-31,0.03,0.97,,0.028123128935223,-0.0018768710647769984
month_mean,2020-09-30,0.0785,0.9214999999999998,,0.0753739724988701,-0.003126027501129905
month_mean,2020-10-31,0.4708854392339173,0.5291145607660825,,0.4688542962922202,-0.002031142941697095
month_mean,2020-11-30,0.544,0.456,,0.5440853490836035,8.534908360346982e-05
month_mean,2020-12-31,0.3426845010739663,0.6573154989260336,,0.3434608313487327,0.0007763302747663681
month_mean,2021-01-31,0.03,0.9699999999999999,,0.0309388088765628,0.0009388088765628008
month_mean,2021-02-28,0.4568129707994138,0.543187029200586,,0.4566538353006842,-0.0001591354987295901
month_mean,2021-03-31,0.5805147897656986,0.41948521023430135,,0.5811215424563277,0.0006067526906291532
month_mean,2021-04-30,0.5882330837463938,0.4117669162536061,,0.5885764015973303,0.00034331785093644207
month_mean,2021-05-31,0.2500000000000001,0.7499999999999998,,0.2483820678015165,-0.001617932198483607
month_mean,2021-06-30,0.6374742912229903,0.3625257087770097,,0.6371272500201568,-0.0003470412028334646
month_mean,2021-07-31,0.03,0.9699999999999999,,0.028155249965005,-0.0018447500349949991
