rebalance_date,selected_theme,selected_tickers,n_positions,invested_weight,cash_weight,gross_return,turnover,cost,net_return,equity,drawdown
2021-07-30,health_care,"MRNA,DXCM,RMD",3,1.0,0.0,0.0419532190758094,1.0,0.005,0.0369532190758094,1.763902942332658,-0.05237201046199791
2021-08-31,information_technology,"ADBE,MSFT,BILL",3,1.0,0.0,-0.09429367098861628,1.0,0.005,-0.09929367098861629,1.5887585439208267,-0.14646547227478823
2021-09-30,software_ai_platforms,"MDB,DDOG,SNOW",3,1.0,0.0,0.1394144833447351,1.0,0.005,0.1344144833447351,1.8023107027614784,-0.03173806971371129
2021-10-29,software_ai_platforms,"NET,DDOG,SNOW",3,1.0,0.0,0.017523470472370697,0.5181468099777263,0.0025907340498886318,0.014932736422482065,1.829224133437234,-0.017279269520822593
2021-11-30,ai_compute_semiconductors,"AMD,QCOM,NVDA",3,1.0,0.0,-0.0430608967814049,1.0,0.005,-0.0480608967814049,1.741309981170052,-0.0645097091133292
2021-12-31,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,-0.0674053854142471,0.5718910469725892,0.002859455234862946,-0.07026484064911004,1.6189571128224336,-0.13024178533127062
2022-01-31,energy,"XOM,LNG,BKR",3,1.0,0.0,0.1190089896491333,1.0,0.005,0.1140089896491333,1.803532777540597,-0.031081530037854965
2022-02-28,energy,"XOM,FANG,WMB",3,1.0,0.0,0.04915722012524925,0.49999999999999994,0.0024999999999999996,0.04665722012524925,1.8876806033454108,0.0
2022-03-31,utilities,"ATO,SRE,NI",3,1.0,0.0,-0.05930792034001281,1.0,0.005,-0.06430792034001281,1.7662877894780868,-0.06430792034001276
2022-04-29,materials,"STLD,FCX,RGLD",3,1.0,0.0,-0.02604521411269035,1.0,0.005,-0.03104521411269035,1.7114530068691092,-0.09335668129660557
2022-05-31,energy,"VLO,XOM,KMI",3,1.0,0.0,-0.1433716919838032,1.0,0.005,-0.1483716919838032,1.457521828489172,-0.22787688451843868
2022-06-30,consumer_staples,"MNST,GIS,KO",3,1.0,0.0,0.03697449361889379,1.0,0.005,0.03197449361889379,1.5041253508935972,-0.20318863888947314
2022-07-29,information_technology,"ENPH,FSLR,CDNS",3,1.0,0.0,0.12075650355362984,1.0,0.005,0.11575650355362983,1.6782376424194168,-0.11095254173550984
2022-08-31,information_technology,"FSLR,ENPH,ANET",3,1.0,0.0,0.030831758047991938,0.08871111616738614,0.0004435555808369307,0.030388202467155005,1.7292362676852586,-0.08393598757085907
2022-09-30,health_care,"BIIB,SRPT,APLS",3,1.0,0.0,0.04191317993018892,1.0,0.005,0.03691317993018892,1.793067877176133,-0.05012115185249133
2022-10-31,energy,"FANG,DVN,XOM",3,1.0,0.0,-0.057522377223547416,1.0,0.005,-0.06252237722354742,1.6809610109719013,-0.10950983551303861
2022-11-30,ai_compute_semiconductors,"MCHP,LSCC,LRCX",3,1.0,0.0,-0.0980294390027727,1.0,0.005,-0.1030294390027727,1.5077725410259326,-0.20125653759761708
2022-12-30,health_care,"GILD,ISRG,A",3,1.0,0.0,-0.037723061368556694,1.0,0.005,-0.04272306136855669,1.443355882225857,-0.23538130355956755
2023-01-31,ai_compute_semiconductors,"LRCX,AVGO,AMAT",3,0.9999999999999999,1.1102230246251565e-16,0.023716841508036497,0.9999999999999999,0.004999999999999999,0.0187168415080365,1.4703709455131706,-0.22107005660421053
2023-02-28,consumer_discretionary,"BKNG,ABNB,MGM",3,1.0,0.0,0.008970691214035716,1.0,0.005,0.0039706912140357155,1.4762093345078933,-0.21797716632161945
2023-03-31,information_technology,"AAPL,MSFT,ANET",3,0.9999999999999999,1.1102230246251565e-16,-0.0036246871900238314,1.0,0.005,-0.008624687190023832,1.4634774907707695,-0.2247218686375515
2023-04-28,health_care,"ISRG,SYK,WST",3,1.0,0.0,-0.035438708943686184,1.0,0.005,-0.04043870894368618,1.404296350475854,-0.2560731153421224
2023-05-31,information_technology,"ADBE,NOW,AAPL",3,1.0,0.0,0.12462684674210733,1.0,0.005,0.11962684674210733,1.5722878947747299,-0.1670794879238211
2023-06-30,information_technology,"ADBE,AAPL,PANW",3,1.0,0.0,0.05288390678592134,0.2508848645548995,0.0012544243227744975,0.051629482463146845,1.65346430506502,-0.12407623295238868
2023-07-31,ai_compute_semiconductors,"ON,MRVL,AVGO",3,1.0,0.0,-0.09785549540974105,1.0,0.005,-0.10285549540974105,1.483396414825234,-0.21416980595323742
2023-08-31,information_technology,"ADBE,INTU,ANET",3,1.0,0.0,-0.07180836441417987,1.0,0.005,-0.07680836441417987,1.3694591624246495,-0.2745281378652469
2023-09-29,energy,"FANG,XOM,PSX",3,1.0,0.0,-0.025206941570758944,1.0,0.005,-0.030206941570758945,1.3280919895217476,-0.2964424240159811
2023-10-31,utilities,"NRG,PEG,ED",3,1.0,0.0,0.0652787276447966,1.0,0.005,0.0602787276447966,1.4081476848453651,-0.2540328685108071
2023-11-30,ai_compute_semiconductors,"QCOM,INTC,AMD",3,1.0,0.0,0.07678437886187821,1.0,0.005,0.0717843788618782,1.5092306917477813,-0.20048408132547835
2023-12-29,ai_compute_semiconductors,"AVGO,QCOM,LRCX",3,1.0,0.0,0.048142387588431396,0.6005358413054264,0.003002679206527132,0.045139708381904266,1.5773569250542958,-0.16439416590982026
2024-01-31,ai_compute_semiconductors,"AMD,LRCX,AVGO",3,1.0,0.0,0.19853838692464798,0.6860093540141283,0.0034300467700706418,0.19510834015457734,1.8851124165329673,-0.001360498597004156
2024-02-29,ai_compute_semiconductors,"NVDA,AMAT,AVGO",3,1.0,0.0,0.05715595748992223,0.8509647563006716,0.004254823781503358,0.05290113370841887,1.9848370005353784,0.0
2024-03-28,ai_compute_semiconductors,"NVDA,AMAT,LRCX",3,1.0,0.0,-0.03110093185251009,0.18595752222465345,0.0009297876111232673,-0.03203071946363335,1.92126124339019,-0.03203071946363334
2024-04-30,ai_compute_semiconductors,"NVDA,AMAT,NXPI",3,1.0,0.0,0.20728883039093582,0.22355399467388531,0.0011177699733694265,0.2061710604175664,2.3173697112791176,0.0
2024-05-31,ai_compute_semiconductors,"NVDA,QCOM,TER",3,1.0,0.0,0.028950034518136977,0.5,0.0025,0.02645003451813698,2.3786642201337354,0.0
2024-06-28,information_technology,"AAPL,ANET,ORCL",3,1.0,0.0,0.0006701029451110367,1.0,0.005,-0.004329897054888963,2.3683648489324085,-0.004329897054888954
2024-07-31,health_care,"HALO,VRTX,UTHR",3,1.0,0.0,0.10458360374423506,1.0,0.005,0.09958360374423506,2.6042151555702686,0.0
2024-08-30,information_technology,"ADBE,FTNT,PANW",3,1.0,0.0,-0.08321606341640761,1.0,0.005,-0.08821606341640761,2.374481546256512,-0.08821606341640764
2024-09-30,information_technology,"ORCL,CSCO,AAPL",3,1.0,0.0,0.03631268757312798,1.0,0.005,0.03131268757312798,2.4488329450626,-0.05966565787596878
2024-10-31,information_technology,"CSCO,ORCL,PANW",3,1.0,0.0,0.07627218601522637,0.1414888151552984,0.0007074440757764921,0.07556474193944987,2.6338783746090786,0.0
2024-11-29,information_technology,"ORCL,CSCO,FICO",3,1.0,0.0,-0.0698926044273395,0.22540373584848902,0.001127018679242445,-0.07101962310658194,2.4468213251357653,-0.07101962310658183
2024-12-31,information_technology,"CSCO,AAPL,DBX",3,1.0,0.0,-0.015704777274694347,0.6582951568902189,0.0032914757844510947,-0.018996253059145443,2.400340888052973,-0.08866676943302954
2025-01-31,software_ai_platforms,"APP,PLTR,GWRE",3,1.0,0.0,-0.006529121799325199,1.0,0.005,-0.0115291217993252,2.3726670655947095,-0.09917364124800876
2025-02-28,information_technology,"VRSN,FTNT,CSCO",3,1.0,0.0,-0.019242012335435627,1.0,0.005,-0.024242012335435627,2.3151488413226806,-0.12101148494896008
2025-03-31,energy,"AM,XOM,CVX",3,1.0,0.0,-0.10777875786278315,1.0,0.005,-0.11277875786278316,2.054049230730847,-0.22014271785206874
2025-04-30,software_ai_platforms,"PLTR,TTWO,GWRE",3,1.0,0.0,0.03163533512054145,1.0,0.005,0.02663533512054145,2.1087595203454534,-0.1993709577958639
2025-05-30,nuclear_power,"CEG,CCJ",2,1.0,0.0,0.10763672512041339,1.0,0.005,0.10263672512041339,2.3251956915802046,-0.11719701486773815
2025-06-30,ai_compute_semiconductors,"NVDA,AVGO,AMAT",3,1.0,0.0,0.12825760280637583,1.0,0.005,0.12325760280637582,2.611793738580094,-0.008384835170022753
2025-07-31,ai_compute_semiconductors,"NVDA,AMD,AVGO",3,1.0,0.0,-0.04363604485200258,0.4668929700219289,0.0023344648501096446,-0.04597050970211222,2.491728249180782,-0.053969889725600795
2025-08-29,communication,"GOOGL,GOOG,EA",3,0.9999999999999999,1.1102230246251565e-16,0.15644498201315685,1.0,0.005,0.15144498201315684,2.8690879890596404,0.0
2025-09-30,ai_compute_semiconductors,"LRCX,NVDA,TER",3,1.0,0.0,0.2060681348795667,1.0,0.005,0.2010681348795667,3.4459701598252286,0.0
2025-10-31,ai_compute_semiconductors,"AMD,LRCX,TER",3,1.0,0.0,-0.08658517849019831,0.5,0.0025,-0.08908517849019831,3.1389852930653013,-0.08908517849019815
2025-11-28,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,0.19998720993914032,1.0,0.005,0.19498720993914032,3.751047277400099,0.0
2025-12-31,space_launch,"RKLB,ASTS,GE",3,1.0,0.0,0.24121699280307843,1.0,0.005,0.23621699280307842,4.637108385129725,0.0
2026-01-30,memory_semiconductors,"MU,WDC,PSA",3,1.0,0.0,0.004882173125355201,1.0,0.005,-0.00011782687464479899,4.636562009141316,-0.00011782687464478858
2026-02-27,optical_networking_ai_infra,"LITE,CIEN,COHR",3,1.0,0.0,-0.024046747572998736,1.0,0.005,-0.029046747572998736,4.501884962855232,-0.029161151960158338
2026-03-31,energy,"LNG,PR,PBR",3,1.0,0.0,0.011150842815111188,1.0,0.005,0.006150842815111188,4.529575349633467,-0.0231896748070618
