rebalance_date,ticker,weight,selected_theme,theme_member_score,raw_period_forward_return,risk_clipped_return,weighted_forward_return,market_cap_current,dollar_vol_current,mom_1m_current,mom_3m_current,mom_6m_current,rs_benchmark_current,rs_acceleration_score,breakout_setup_quality_score,industry_group_strength_score
2019-04-30,QCOM,0.5,ai_compute_semiconductors,2.230612854580399,-0.245382408513191,-0.2,-0.1,89101448654.1748,1954613476.8268013,0.5102581578122467,0.763795922740697,0.3936307537354531,0.6479512257710001,1.033769478032319,0.2813720338867513,2.0137497832499984
2019-04-30,AVGO,0.33108837015615306,ai_compute_semiconductors,1.1979903300965709,-0.2104837154394733,-0.2,-0.06621767403123062,10521634820.722898,495155852.8532028,0.0588274342339383,0.2062337107488983,0.4607146805884563,0.0903890137792013,-0.5017158975178398,0.5758264583989791,2.0137497832499984
2019-04-30,AMAT,0.16891162984384697,ai_compute_semiconductors,1.097978925511648,-0.1053475411655163,-0.1053475411655163,-0.01779442487830912,39695603790.2832,311671598.7292862,0.1111950963627501,0.1595659003739764,0.3647200981282383,0.0437212034042795,1.308106649591713,0.4447133219640423,2.0137497832499984
2019-05-31,PYPL,0.5,financials,1.3015825146173279,0.0368170671729508,0.0368170671729508,0.0184085335864754,130999621582.03123,552653806.9601059,-0.0107265732882487,0.1108299745222554,0.3389044240970853,0.1292449918743877,-0.203542575899407,0.5833156571089841,1.129677624183443
2019-05-31,V,0.29987607642553055,financials,1.2000556387253567,0.0777514952011044,0.0777514952011044,0.023315813317125653,267826162246.7041,1049569335.2293396,-0.0074440888498059,0.0810075684508666,0.1909362668870471,0.099422585802999,-0.0469567706961191,0.6054824166535852,1.129677624183443
2019-05-31,MKTX,0.20012392357446948,financials,1.1440274624755473,0.0869169741496029,0.0869169741496029,0.01739416589203927,10499273624.083862,112550641.39221191,0.0578070414793379,0.2272978948972368,0.3727494264976871,0.2457129122493692,0.5862094784500482,0.5607142857142857,-0.4161957891971571
2019-06-28,QCOM,0.5,ai_compute_semiconductors,1.2895837955325975,-0.0723935860652824,-0.0723935860652824,-0.0361967930326412,79413666755.67627,765446566.7950821,0.1528055966125254,0.3460514937870631,0.3845238609656978,0.3081739888477461,1.5805389181146103,0.3272497075622574,0.2147599333119017
2019-06-28,AMAT,0.4245041304778072,ai_compute_semiconductors,1.1889653825145126,0.083637105043697,0.083637105043697,0.035504296552255614,40659121551.51367,396294316.7083168,0.1298110950945283,0.138166753405533,0.4380532734190132,0.1002892484662161,1.3355254196806434,0.5185419927521566,0.2147599333119017
2019-06-28,TER,0.0754958695221928,ai_compute_semiconductors,0.8461501244641184,0.1609308832307587,0.1609308832307587,0.012149616962480602,8169696612.01477,81814167.5156784,0.1259700007225606,0.2051497294728734,0.5562113072506336,0.1672722245335565,0.7637588558662021,0.6414529193134019,0.2147599333119017
2019-07-31,MDT,0.40964131633514034,health_care,1.3540993352792525,0.0645000944082454,0.0645000944082454,0.026421903577134472,112917787773.80608,322235266.45233154,0.0448537679595661,0.1606855840307264,0.173425827277954,0.1413096498644388,1.058014564058813,0.3593403399767501,1.024701180851589
2019-07-31,EW,0.37692386182989746,health_care,1.3399805117937933,0.0407388427212334,0.0407388427212334,0.015355441924968101,14750504365.53955,244350812.34981537,0.1488637444607927,0.2135811140055743,0.2614080451545861,0.1942051798392867,0.0667755850803977,0.5491736788103293,1.024701180851589
2019-07-31,HUM,0.2134348218349622,health_care,1.25775407617743,-0.058626247806823,-0.058626247806823,-0.01251288275550161,37703293862.98279,286680698.96499634,0.1363632607789817,0.2080530636148223,-0.0273908240239683,0.1886771294485347,2.5113844758535007,0.2519685549356985,-1.3174685683208744
2019-08-30,TGT,0.5,consumer_staples,1.6958493003143964,-0.0175140929723974,-0.0175140929723974,-0.0087570464861987,45915591894.07893,677143146.1525726,0.3055218311421763,0.3003280007453759,0.4976461965561125,0.2340087017965881,1.1560995947498005,0.3660052251224992,1.9736538096845304
2019-08-30,COST,0.4107893529107493,consumer_staples,1.2527651628037808,-0.0319239923258886,-0.0319239923258886,-0.013114036149879504,117928179096.75896,575626420.1163483,0.0759081795609057,0.2254206671052809,0.3562100761689453,0.1591013681564932,0.4051020280550044,0.5313751254098831,1.9736538096845304
2019-08-30,DG,0.0892106470892507,consumer_staples,0.9663003354189428,0.0147996637837162,0.0147996637837162,0.0013202875828486707,36511552085.87647,247829071.5845871,0.1811579913376142,0.2127732440903342,0.3195694785183338,0.1464539451415465,-0.4016011568377076,0.5055850352980193,1.9736538096845304
2019-09-30,DOCU,0.45658756258860667,information_technology,1.1500601259684637,0.0741576425059737,0.0741576425059737,0.03385945723911979,10895009437.820436,325085674.3543434,0.3339078115338962,0.2225073307709213,0.1875719005328284,0.2183208872912818,1.7574982835923811,0.474723505291625,-0.2681528105390033
2019-09-30,TYL,0.32663376709388975,information_technology,1.0941135326580849,0.002311279074258,0.002311279074258,0.0007549417908301688,12638841862.5,59864578.03833008,0.0251904413768082,0.1904222327295117,0.2689128737654742,0.1862357892498722,1.8609269967936428,0.6011689702141958,-0.2681528105390033
2019-09-30,AAPL,0.21677867031750372,information_technology,1.0372379920984391,0.0874838286199071,0.0874838286199071,0.018964628042507838,243912382440.1474,5695764686.773148,0.0715756164804675,0.115459824106453,0.1801229259692609,0.1112733806268135,1.3974266955292582,0.5936337946703729,-0.1770015221344773
2019-10-31,BKNG,0.5,consumer_discretionary,1.5791261031026318,-0.0781915855386354,-0.0781915855386354,-0.0390957927693177,5079803089.416504,425101350.75855255,0.055283528781618,0.1097945750467306,0.1231857559452751,0.0738095134004421,1.0609303008018631,0.7192631696434991,0.3258986768164428
2019-10-31,HD,0.3923113794228063,consumer_discretionary,1.3346321230570721,-0.0831108726925682,-0.0831108726925682,-0.032605341111054675,229304297866.8213,519805622.6352692,0.0400354406875638,0.112479399458891,0.1850217368672961,0.0764943378126026,0.0458191004558287,0.6135656816274013,-0.0235209636910274
2019-10-31,LULU,0.10768862057719363,consumer_discretionary,1.1074649544915447,0.084754923819091,0.084754923819091,0.009127140833203042,24839232519.53125,306817450.58555603,0.0800507534435341,0.1416196983956481,0.1434729342273926,0.1056346367493596,0.0394825181104931,0.7232969917776583,-0.6614108517855204
2019-11-29,AAPL,0.5,information_technology,2.1525685889879558,0.1083926015562706,0.1083926015562706,0.0541963007781353,286242411539.8025,5662711254.926376,0.1019171219016108,0.2841450038077053,0.5526303450388541,0.2108414220058012,0.5668169730866612,0.6466177881185121,0.016144920046884
2019-11-29,QRVO,0.4162244232553504,information_technology,2.00218275448313,0.1268499412582064,0.1268499412582064,0.052798043640172036,13031043545.516968,221136085.97862244,0.3050720234922295,0.458910802733423,0.6840658902019428,0.3856072209315189,1.9068404981138585,0.5299853367804058,2.536202856500501
2019-11-29,UI,0.08377557674464961,information_technology,1.6949391720384694,-0.0388465489538204,-0.0388465489538204,-0.0032543920431455688,13771775457.000135,51426544.33742523,0.5327867847117089,0.7873035805872137,0.6514161090121253,0.7139999987853096,0.83492560672109,0.4022603151378487,-0.3455891153519345
2019-12-31,AMD,0.5,ai_compute_semiconductors,2.068568877402281,-0.0098164549398456,-0.0098164549398456,-0.0049082274699228,46089300613.40332,2020307818.3190155,0.1713920516717533,0.5945758082538986,0.4679897870149732,0.4957644826863447,-0.6322891317403965,0.5532279382042342,2.801934800340968
2019-12-31,INTC,0.26983467266859196,ai_compute_semiconductors,1.4467183953932676,0.0700530637146057,0.0700530637146057,0.01890274551686265,229650426292.41943,1020798840.7930564,0.031007967924179,0.1855672902691694,0.2590545869395824,0.0867559647016156,1.184773292173216,0.528544655112884,2.801934800340968
2019-12-31,AMAT,0.23016532733140796,ai_compute_semiconductors,1.4260304378507784,-0.053548367294285,-0.053548367294285,-0.012324977486351568,55703787406.92139,348762541.37304306,0.0542315589528543,0.2245315361873145,0.377688539550912,0.1257202106197608,-1.1907868706854887,0.6633862433157723,2.801934800340968
2020-01-31,ADBE,0.5,information_technology,2.2002215797004983,0.0027446908991024,0.0027446908991024,0.0013723454495512,171237992963.50098,730527260.0933838,0.0646736522474709,0.2612334687319513,0.1765849476474856,0.20256478025202,1.476083885252299,0.6750011698036031,1.1484489944220997
2020-01-31,AAPL,0.25279455176989213,information_technology,1.79096422486824,-0.0235180143340505,-0.0235180143340505,-0.005945225892094194,326448322987.3657,10548256461.357422,0.0540099683218058,0.276162279702979,0.4950763786418817,0.2174935912230478,-0.3403432835301303,0.4979472682617092,-0.3478946715928621
2020-01-31,NOW,0.24720544823010787,information_technology,1.788153877986062,-0.0049348369980887,-0.0049348369980887,-0.0012199185920550371,12758036302.18506,599476599.0315437,0.1980377387757985,0.3531906671706126,0.2344161435206078,0.2945219786906814,1.9378528376504296,0.6715096817851203,1.1484489944220997
2020-02-28,ADBE,0.5,information_technology,2.265129516254517,-0.0954803868659867,-0.0954803868659867,-0.04774019343299335,168302252178.833,1094687478.118286,-0.0185975330626618,0.1208834100633871,0.2232658318654867,0.1802047963306294,0.755097752388026,0.3619149802958648,1.316235919222307
2020-02-28,ENPH,0.25955092333736796,information_technology,2.038113299093968,-0.3489893168819029,-0.2,-0.051910184667473595,6028647880.279541,442598110.55150986,0.5039926030492505,1.276615560187223,0.4718966199856425,1.3359369464544657,-0.2373508168598093,0.4554462018769366,0.8209539890430151
2020-02-28,NOW,0.240449076662632,information_technology,2.0283727580024027,-0.13252253731594,-0.13252253731594,-0.03186492173460696,11750653567.886353,653313527.1066666,0.0420541949602548,0.1693681967429521,0.2526506482692121,0.2286895830101944,1.0062879739263932,0.4452469524144837,1.316235919222307
2020-03-31,GILD,0.41576866629606635,health_care,2.4982150905983977,0.092572992633253,0.092572992633253,0.038488949682163175,75195968790.28851,1551044411.8573952,0.0007455766270516,0.1621162439783348,0.2017061785012666,0.3597699789727003,1.293041755911825,0.2246109299177342,1.698786615416937
2020-03-31,QGEN,0.3696620750342429,health_care,2.4783524199936293,0.0344913522019192,0.0344913522019192,0.012750144825698355,9341740065.74286,113612271.11747552,0.1517165390774484,0.2362557466354085,0.2617530888697974,0.433909481629774,2.4643380158316237,0.6609104243437788,0.9579183889066196
2020-03-31,VRTX,0.2145692586696907,health_care,2.400212772800458,0.0738411155876304,0.0738411155876304,0.015844033430980797,60718176621.276855,563619341.1901093,0.0243661105760049,0.0866785204444915,0.4044976951951025,0.2843322554388571,0.3686823741617953,0.6168657496306811,2.1561303355797885
2020-04-30,AMZN,0.5,consumer_discretionary,2.7411958071495426,0.0557172401598176,0.0557172401598176,0.0278586200799088,61579150403.60309,13699238348.34442,0.2689001176660717,0.3225137540204938,0.4035207117392376,0.4355674806547983,2.140505615603214,0.621526852331895,2.204081032323467
