ticker,trade_count,win_rate,compound_realized_return,avg_realized_return,best_trade_return,worst_trade_return,avg_alpha_vs_benchmark,avg_holding_days,max_holding_days,dominant_exit_reason,churn_tag
NVDA,7,1.0,12.05925375939014,0.48637381330950824,1.204553159997663,0.1261434895450042,0.37855295069539807,149.0,306.0,scheduled_rebalance,normal
SHOP,6,0.8333333333333334,4.103656566306009,0.38046795830132396,1.3528614546132998,-0.0799999999999999,0.27696580313429225,97.16666666666667,186.0,scheduled_rebalance,normal
LRCX,8,0.75,2.9014744483443815,0.22037271659136243,0.6561393313959738,-0.1873394855467244,0.18633633662682608,121.0,305.0,scheduled_rebalance,normal
AVGO,7,0.5714285714285714,2.009708415667752,0.21796229766190583,1.0162036799018508,-0.0799999999999999,0.19092989383662104,140.42857142857142,368.0,scheduled_rebalance,normal
TSLA,3,0.6666666666666666,1.909298217453744,0.6576528179154796,1.9758363540247024,-0.1410227766743048,0.6944081078547765,71.66666666666667,123.0,scheduled_rebalance,normal
ORLY,9,0.8888888888888888,1.3649262787603793,0.10515230037479749,0.3162968064458131,-0.0436782967429589,0.0490157255900384,121.77777777777777,302.0,scheduled_rebalance,normal
GOOGL,5,0.6,1.2329829034791833,0.22193310693276497,0.6562260705667828,-0.1087501987408543,0.1747734693648754,128.0,305.0,scheduled_rebalance,normal
PYPL,5,0.6,1.0593204231958397,0.18037678132292817,0.6706210314264016,-0.0598425651240399,0.08355326906510267,42.0,152.0,scheduled_rebalance,profitable_reentry_churn
MELI,5,0.8,0.9967642191520105,0.15950545671397715,0.3391375697563408,-0.1154218671976929,0.0787529789085984,97.6,184.0,scheduled_rebalance,normal
MSFT,7,0.7142857142857143,0.9684340872196069,0.11048481666425182,0.374124648726873,-0.0425021852935882,0.0840372381278067,86.42857142857143,244.0,scheduled_rebalance,normal
PLTR,2,1.0,0.9548058535598845,0.40770413961620144,0.5714878113686244,0.2439204678637785,0.33412057348582747,137.5,184.0,scheduled_rebalance,normal
MA,8,0.75,0.9434026979248882,0.09749024139043883,0.429967107943328,-0.1237730598551221,0.03802087772877665,190.75,368.0,scheduled_rebalance,normal
VST,2,1.0,0.9370721326451641,0.4451992704029715,0.8344662719945748,0.0559322688113683,0.39063295221782934,31.0,62.0,scheduled_rebalance,normal
JD,4,0.5,0.8753198832007687,0.2590874292628646,1.1799998273108816,-0.0799999999999999,0.22382073225412505,75.0,243.0,scheduled_rebalance,profitable_reentry_churn
VRT,2,1.0,0.8647449948078669,0.4200067225068801,0.809460310443703,0.0305531345700571,0.3710665419303854,137.0,274.0,scheduled_rebalance,normal
NOW,9,0.6666666666666666,0.8481027152144249,0.09452823489838053,0.6737972483963153,-0.1674032163039291,0.057013955637171425,88.66666666666667,215.0,scheduled_rebalance,normal
ANET,2,1.0,0.8352199855960338,0.3630860041813769,0.5140279440096396,0.2121440643531142,0.25971013797530573,184.5,337.0,scheduled_rebalance,patient_winner
UNH,8,0.875,0.8307563827671522,0.08263468243731258,0.3050225743621724,-0.0178740898036995,-0.040778008577739736,98.625,153.0,scheduled_rebalance,normal
FTNT,6,0.5,0.8233266935718333,0.12249092600378426,0.4229058271818224,-0.0799999999999999,0.10079803315106896,30.833333333333332,123.0,scheduled_rebalance,profitable_reentry_churn
AMAT,6,0.8333333333333334,0.7915397653998093,0.1184787067858903,0.5649495438398822,-0.0799999999999999,0.07546123794543268,65.66666666666667,274.0,scheduled_rebalance,profitable_reentry_churn
MRNA,3,0.3333333333333333,0.7716488131434147,0.31026687702534317,1.0885191319449867,-0.093704263259965,0.23039900693902093,20.666666666666668,32.0,scheduled_rebalance,normal
SE,4,1.0,0.7679262518581182,0.15620438078275933,0.2317360297118276,0.0216560120795183,0.12097233379949453,46.25,154.0,single_period_hold,profitable_reentry_churn
WDC,1,1.0,0.7531829350968839,0.7531829350968839,0.7531829350968839,0.7531829350968839,0.7880167657907567,91.0,91.0,scheduled_rebalance,normal
TPL,1,1.0,0.7298449685436856,0.7298449685436856,0.7298449685436856,0.7298449685436856,0.6684189783430503,91.0,91.0,scheduled_rebalance,normal
APP,2,1.0,0.7252270353343941,0.32336117938641185,0.4847853900011794,0.1619369687716443,0.29311363058347245,15.0,30.0,scheduled_rebalance,normal
SMCI,1,1.0,0.7207407407407407,0.7207407407407407,0.7207407407407407,0.7207407407407407,0.6978716712591264,57.0,57.0,scheduled_rebalance,normal
BLDR,4,1.0,0.6877753209707149,0.1522872881799324,0.4606325009500833,0.0270614294968889,0.1696192531929909,122.25,213.0,scheduled_rebalance,normal
CCJ,2,1.0,0.6653157759188699,0.29053347930361173,0.3032175356191522,0.2778494229880712,0.2427878275235927,61.0,92.0,scheduled_rebalance,normal
ADBE,4,0.75,0.637337240823481,0.14577896815174604,0.475484998809343,-0.0114734169847851,0.12764360471750164,84.0,213.0,scheduled_rebalance,normal
VEEV,3,0.6666666666666666,0.624524855674796,0.20080960970404102,0.5631236246130751,-0.0006037365515909,0.10364287576203617,19.666666666666668,59.0,single_period_hold,normal
DKS,5,0.4,0.6139323824833331,0.1378058540773676,0.7264728606170967,-0.1009074835690299,0.09068140242712346,102.8,150.0,scheduled_rebalance,normal
GOOG,6,0.8333333333333334,0.5999009923620837,0.08524375979555769,0.2568506484990869,-0.0257489616007687,0.015455722128784884,126.66666666666667,398.0,scheduled_rebalance,normal
LNG,3,0.6666666666666666,0.5587049181855184,0.19568108150316207,0.6234102918027524,-0.0799999999999999,0.2666549144030302,91.33333333333333,274.0,single_period_hold,normal
CPRT,6,0.8333333333333334,0.5488533232411188,0.07834745401650788,0.2037688955483931,-0.0245593468728989,0.08294930626212577,65.66666666666667,92.0,scheduled_rebalance,profitable_reentry_churn
ETR,5,0.6,0.5386925495984758,0.10981298751000679,0.5187414038992142,-0.1127000779268678,0.10263245487466624,80.0,186.0,scheduled_rebalance,normal
XYZ,6,0.3333333333333333,0.531233621628326,0.10032494933513475,0.5414328505522035,-0.0981725623727849,0.07868500244433178,35.833333333333336,63.0,scheduled_rebalance,profitable_reentry_churn
HD,6,0.8333333333333334,0.5210366280696026,0.07671198066557376,0.2669907540048706,-0.0562986646943539,0.00435255059476463,147.83333333333334,275.0,scheduled_rebalance,normal
DUOL,2,1.0,0.5139323902603201,0.23295166376327558,0.3119289701006607,0.1539743574258905,0.191001712925803,61.5,123.0,scheduled_rebalance,normal
BKNG,7,0.7142857142857143,0.5059234087098028,0.06632505755832795,0.2705915449583767,-0.0799999999999999,-0.002125054067483861,126.0,546.0,scheduled_rebalance,normal
TMUS,7,0.7142857142857143,0.48718716960721364,0.0642729620959501,0.2880632672218608,-0.0843896477451103,0.022185154246321056,78.71428571428571,154.0,scheduled_rebalance,normal
BILL,1,1.0,0.4862982818434911,0.4862982818434911,0.4862982818434911,0.4862982818434911,0.4777101996016082,62.0,62.0,scheduled_rebalance,normal
TPR,2,1.0,0.47315643246272665,0.21831881682226756,0.3238854164666784,0.1127522171778567,0.2658880199896815,59.5,91.0,scheduled_rebalance,normal
AMD,4,0.5,0.472699984043637,0.1181020960018752,0.4380155721447383,-0.0799999999999999,0.0977948159205708,30.75,62.0,single_period_hold,profitable_reentry_churn
TECH,1,1.0,0.4710805119856394,0.4710805119856394,0.4710805119856394,0.4710805119856394,0.2915586072497385,179.0,179.0,scheduled_rebalance,normal
MU,3,0.3333333333333333,0.4673180178894949,0.1693587236709769,0.5798768604327664,-0.0629830273459488,0.172565547713875,58.333333333333336,119.0,scheduled_rebalance,normal
AEM,2,1.0,0.4647612059855988,0.21556547765266915,0.3288713666230265,0.1022595886823118,0.20609918366615157,60.5,91.0,scheduled_rebalance,normal
