book,ticker,name,sector,first_sleeve,last_sleeve,entry_date,exit_date,status,months_held,total_return,recent_3m_return,weighted_contribution,avg_weight,max_weight,entry_score,exit_score,entry_regime,exit_regime,journey_tag
concentrated_grid_presence,APH,AMPHENOL CORP CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0032420130872498,0.1213240304878213,0.1213240304878213,1.8598402868446997,1.8598402868446997,,,normal
concentrated_grid_presence,FAST,FASTENAL,Industrials,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.08000000000000007,-0.08000000000000007,-0.0044444444444444,0.1222911015792612,0.1222911015792612,1.3817579598354304,1.3817579598354304,,,normal
concentrated_grid_presence,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,early_scout,early_scout,2019-04-30,2019-07-31,closed,4,-0.014255191275814427,-0.026590016059413357,0.0450430945531662,0.656428257950493,1.0,1.2351880704056903,2.230837622229662,,,normal
concentrated_grid_presence,GDDY,GODADDY INC CLASS A,Information Technology,early_scout,early_scout,2019-04-30,2019-04-30,closed,1,-0.07999999999999996,-0.07999999999999996,-0.0012100749007898,0.0845558507734748,0.0845558507734748,0.5397609519105595,0.5397609519105595,,,normal
concentrated_grid_presence,GPK,GRAPHIC PACKAGING HOLDING,Materials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.14421253059401407,0.07120212713778717,0.0354805208160461,0.14729654356258945,0.2234737125945912,1.6013144642273192,1.1078315574660216,,,normal
concentrated_grid_presence,MKTX,MARKETAXESS HOLDINGS INC,Financials,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,0.21717793149307485,0.21717793149307485,0.0392003733696218,0.19309873642667896,0.200707112192773,1.1288277717964266,1.1288277717964266,,,short_big_win_review
concentrated_grid_presence,NOW,SERVICENOW INC,Information Technology,future_winner,future_winner,2019-04-30,2019-06-28,closed,3,0.015448853611271796,0.015448853611271796,0.0205488673303552,0.31662024774816544,0.3203191108919956,5.122969634968438,5.122969634968438,,,normal
concentrated_grid_presence,TSCO,TRACTOR SUPPLY,Consumer Discretionary,early_scout,early_scout,2019-04-30,2019-08-30,closed,5,-0.09956845497917444,-0.15432816894553025,0.006118101290625701,0.28025065867506543,0.5,1.0492742410363922,1.9655528437682768,,,normal
concentrated_grid_presence,VICI,VICI PPTYS INC,Real Estate,early_scout,early_scout,2019-04-30,2019-06-28,closed,3,-0.05123300790793017,-0.05123300790793017,0.0047156489136135,0.4912786880361528,0.5,1.4296997182792492,1.4296997182792492,,,normal
concentrated_grid_presence,WRB,WR BERKLEY CORP,Financials,early_scout,early_scout,2019-04-30,2019-09-30,closed,6,0.16207864775081515,0.017751228443892986,0.020458671497621702,0.134207176516418,0.1793973662114543,1.235880995401271,2.2172105754340663,,,normal
