rebalance_date,ticker,weight,baseline_weight,stage,months_held,cum_return,peak_return,period_forward_return,weighted_forward_return,monster_onset_score,sector,portfolio_defensive_rotation_action
2019-04-30,NOW,0.33,0.0595444207774419,scout,1,-0.04085514798744905,0.0,-0.040855147987449,-0.01348219883585817,1.3991064104455901,Information Technology,promote_monster_early
2019-04-30,CDNS,0.33,0.0452918634267932,scout,1,-0.07999999999999996,0.0,-0.08,-0.026400000000000003,1.3609303319627026,Information Technology,promote_monster_early
2019-04-30,V,0.33,0.1282829760799901,scout,1,-0.022662075384390246,0.0,-0.0226620753843903,-0.0074784848768488,0.964392806908908,Financials,neutral
2019-05-31,NOW,0.16546090522686943,0.0863999999999999,confirm,2,0.03232535585954244,0.03232535585954244,0.0762976558685986,0.012624279206706491,0.9182163224092048,Information Technology,promote_monster_early
2019-05-31,CDNS,0.33,,scout,2,0.06589791711267368,0.06589791711267368,0.1585846925137757,0.05233294852954598,0.3193982846249879,Information Technology,neutral
2019-05-31,V,0.11870858685478677,0.0619869804905915,confirm,2,0.06076894480011874,0.06076894480011874,0.0853655814260176,0.010133627537119784,0.7501049387149126,Financials,neutral
2019-05-31,SHOP,0.035687646225403255,0.0288,scout,1,0.12512764973378965,0.12512764973378965,0.1251276497337896,0.0044655112967156565,0.9437698511235185,Software,neutral
2019-05-31,HEI,0.03158881666486419,0.0254922365628166,scout,1,0.10429661035737237,0.10429661035737237,0.1042966103573723,0.0032946065033458093,0.8990263015806937,Industrials,neutral
2019-05-31,PYPL,0.038554045028076286,0.0311131894156197,scout,1,0.05067973659302649,0.05067973659302649,0.0506797365930264,0.0019539088466185854,0.866644345373617,Financials,neutral
2019-06-28,NOW,0.14344137076539676,0.065897359954733,confirm,3,0.015448853611271796,0.03232535585954244,-0.0163480458486064,-0.002344986105859656,0.8007565067780389,Information Technology,neutral
2019-06-28,CDNS,0.33,,confirm,3,0.11246493325620377,0.11246493325620377,0.0436880637403549,0.014417061034317119,0.8172650420678548,Information Technology,neutral
2019-06-28,V,0.23040620900194003,0.0749765490015257,winner,3,0.0841224632259665,0.0841224632259665,0.0220156505715278,0.0050725425868971144,0.8285435192938255,Financials,neutral
2019-06-28,SHOP,0.11016799279603885,0.0506114786691813,confirm,2,0.2177702198395275,0.2177702198395275,0.082339608423682,0.009071189387648858,0.7763688045084536,Software,neutral
2019-06-28,HEI,0.00027469730239739626,0.0001261966956819,confirm,2,0.12560921856810126,0.12560921856810126,0.0192997135106949,5.301579238430471e-06,1.0833163488106181,Industrials,neutral
2019-06-28,PYPL,0.00031898892495035885,0.000146544388811,confirm,2,-0.005761062271518402,0.05067973659302649,-0.0537183662145822,-1.7135563888879256e-05,0.7829864422475407,Financials,neutral
2019-06-28,ADBE,0.06471563995591938,0.0459472025957668,scout,1,-0.0013353160166402755,0.0,-0.0013353160166403,-8.64158305602661e-05,1.1436430627339493,Information Technology,neutral
2019-06-28,MKTX,0.04384900960527019,0.0311321858105614,scout,1,0.05251747193076883,0.05251747193076883,0.0525174719307688,0.0023028391311367886,0.9042063910144859,Financials,neutral
2019-06-28,HD,0.07682609164808701,0.1136353763968075,scout,1,0.021173007615439277,0.021173007615439277,0.0211730076154392,0.0016266394235293763,0.79130881495317,Consumer Discretionary,neutral
2019-07-31,NOW,0.0669906889054024,0.0605051802090915,confirm,4,-0.03320396794989544,0.03232535585954244,-0.0479126264096332,-0.003209699850448505,0.055517659791883445,Information Technology,neutral
2019-07-31,CDNS,0.33,,confirm,4,0.04623780348644213,0.11246493325620377,-0.0595318807721099,-0.01964552065479627,0.5897519598359616,Information Technology,neutral
