rebalance_date,target_n,single_name_cap,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2019-04-30,3,0.5,-0.13606822553032863,0.0025,0.5,-0.13856822553032863,0.0,3,"AMZN,MU,AAPL",0.8614317744696713,-0.13856822553032866
2019-05-31,3,0.5,0.07438343356119727,0.005,1.0,0.06938343356119726,0.0,3,"V,TGT,KO",0.9212008687610921,-0.07879913123890792
2019-06-28,3,0.5,0.01442459935698881,0.005,1.0,0.009424599356988809,0.0,3,"AMZN,HD,AAPL",0.9298828178764754,-0.07011718212352458
2019-07-31,3,0.5,-0.018919800572829777,0.005,1.0,-0.023919800572829778,0.0,3,"GOOG,GOOGL,INTC",0.9076402063167691,-0.09235979368323088
2019-08-30,3,0.5,-0.02800456107771994,0.003741296508501504,0.7482593017003009,-0.03174585758622144,0.0,3,"ABT,CRM,GOOG",0.8788263895875084,-0.12117361041249164
2019-09-30,3,0.5,0.05306718552400311,0.003805979371861039,0.7611958743722078,0.04926120615214207,0.0,3,"INTC,NRG,GOOG",0.9221184375369212,-0.07788156246307876
2019-10-31,3,0.5,0.005361143631175047,0.003805979371861039,0.7611958743722078,0.0015551642593140077,0.0,3,"GOOG,CRM,GOOGL",0.9235524831738331,-0.0764475168261669
2019-11-29,3,0.5,-0.03558881393950567,0.0025,0.5,-0.038088813939505674,0.0,3,"XYZ,CRM,GOOG",0.8883754644788565,-0.11162453552114349
2019-12-31,3,0.5,0.022720739256760884,0.005,1.0,0.017720739256760883,0.0,3,"AVGO,V,PLNT",0.9041181344469902,-0.09588186555300982
2020-01-31,3,0.5,0.0086520513474539,0.005,1.0,0.0036520513474538998,0.0,3,"XYZ,AMZN,PYPL",0.9074200202981547,-0.09257997970184528
2020-02-28,3,0.5,-0.23460116941086734,0.005,1.0,-0.23960116941086734,0.0,3,"ETSY,CSGP,HUBS",0.6900011222878839,-0.3099988777121161
2020-03-31,3,0.5,0.23468523681478387,0.005,1.0,0.22968523681478387,0.0,3,"AMZN,VEEV,MOH",0.8484841934630432,-0.15151580653695684
2020-04-30,3,0.5,0.03830793944648257,0.0025,0.5,0.03580793944648257,0.0,3,"AMZN,ABT,COST",0.8788666640838654,-0.12113333591613462
2020-05-29,3,0.5,0.1653642801895801,0.0032450817084646467,0.6490163416929293,0.16211919848111545,0.0,3,"SE,COST,ABT",1.0213478232369133,0.0
2020-06-30,3,0.5,0.12924886296300733,0.004445761520250581,0.8891523040501161,0.12480310144275675,0.0,3,"MELI,NOW,SE",1.1488151992286888,0.0
