date,equity_usd,cash_usd,cash_weight,stock_value_usd,position_count,fill_mode
2019-06-03,99880.6275726509,52131.656633014674,0.5219396183218341,47748.97093963623,2,next_close
2019-06-04,101030.35951602935,80725.18140018462,0.7990190452343868,20305.178115844727,2,next_close
2019-06-05,101259.77121341704,80725.18140018462,0.7972088069411758,20534.589813232422,2,next_close
2019-06-06,101312.25064456939,80725.18140018462,0.7967958552553557,20587.069244384766,2,next_close
2019-06-07,101510.71692264556,80725.18140018462,0.795238018678361,20785.535522460938,2,next_close
2019-06-10,101689.5408057022,80725.18140018462,0.7938395705259984,20964.359405517578,2,next_close
2019-06-11,101530.2467230606,80725.18140018462,0.7950850510624189,20805.065322875977,2,next_close
2019-06-12,101712.2699550247,53122.97106586455,0.5222867515330702,48589.298889160156,2,next_close
2019-06-13,101309.70223117826,20332.934103736865,0.2007007587223898,80976.7681274414,2,next_close
2019-06-14,100825.13045383451,20332.934103736865,0.20166533891118388,80492.19635009766,2,next_close
2019-06-17,100762.73238254545,20332.934103736865,0.20179022167186708,80429.7982788086,2,next_close
2019-06-18,101720.22444797514,20332.934103736865,0.19989077112326029,81387.29034423828,2,next_close
2019-06-19,103107.26265598295,20332.934103736865,0.19720176425959085,82774.3285522461,2,next_close
2019-06-20,102440.74397922514,20332.934103736865,0.19848483439226447,82107.80987548828,2,next_close
2019-06-21,101730.60970188139,20332.934103736865,0.19987036510763023,81397.67559814453,2,next_close
2019-06-24,101447.4413058853,20332.934103736865,0.20042825961897656,81114.50720214844,2,next_close
2019-06-25,100290.78572727201,20332.934103736865,0.20273980262782748,79957.85162353516,2,next_close
2019-06-26,101184.06441379545,20332.934103736865,0.20094996402382775,80851.1303100586,2,next_close
2019-06-27,101042.73561740873,20332.934103736865,0.2012310333790457,80709.80151367188,2,next_close
2019-06-28,101939.71755100248,20332.934103736865,0.19946037317166285,81606.78344726562,2,next_close
2019-07-01,101424.90930198669,20207.154953231802,0.19923266475956306,81217.75434875488,2,next_close
2019-07-02,102452.97644065856,20207.154953231802,0.1972334592439676,82245.82148742676,2,next_close
2019-07-03,102870.38777183532,20207.154953231802,0.1964331562358928,82663.23281860352,2,next_close
2019-07-05,102624.4343874359,20207.154953231802,0.19690393495319203,82417.2794342041,2,next_close
2019-07-08,102667.5702669525,20207.154953231802,0.19682120557338495,82460.4153137207,2,next_close
2019-07-09,103096.48548912047,20207.154953231802,0.19600236474951627,82889.33053588867,2,next_close
2019-07-10,102616.49166893004,20207.154953231802,0.19691917570545897,82409.33671569824,2,next_close
2019-07-11,103185.80415367126,20207.154953231802,0.19583270314139284,82978.64920043945,2,next_close
2019-07-12,103956.06655906676,20207.154953231802,0.19438168085890692,83748.91160583496,2,next_close
2019-07-15,103960.70497154235,20207.154953231802,0.194373008135749,83753.55001831055,2,next_close
2019-07-16,104008.43333457946,20207.154953231802,0.19428381243113652,83801.27838134766,2,next_close
2019-07-17,103755.04019187926,20207.154953231802,0.19475829719560345,83547.88523864746,2,next_close
2019-07-18,103854.77793907165,20207.154953231802,0.19457125954365537,83647.62298583984,2,next_close
2019-07-19,103299.87841819762,20207.154953231802,0.1956164446914978,83092.72346496582,2,next_close
2019-07-22,102968.14685081481,20207.154953231802,0.196246660460044,82760.99189758301,2,next_close
2019-07-23,103608.14671348571,20207.154953231802,0.1950344214640954,83400.9917602539,2,next_close
2019-07-24,104179.74111961364,20207.154953231802,0.19396434216544098,83972.58616638184,2,next_close
2019-07-25,104611.41980003356,20207.154953231802,0.1931639489441794,84404.26484680176,2,next_close
2019-07-26,104520.68328880309,20207.154953231802,0.1933316384604665,84313.52833557129,2,next_close
2019-07-29,104416.30719017028,20207.154953231802,0.19352489565091704,84209.15223693848,2,next_close
2019-07-30,104441.75033592223,20207.154953231802,0.19347775088255725,84234.59538269043,2,next_close
2019-07-31,103308.52624534606,20207.154953231802,0.19560006988428133,83101.37129211426,2,next_close
2019-08-01,103319.30657014844,20643.1549969673,0.19979958908213993,82676.15157318115,2,next_close
2019-08-02,103088.26814851759,20643.1549969673,0.20024737409718674,82445.1131515503,2,next_close
2019-08-05,100524.37358293531,20643.1549969673,0.20535472404546884,79881.21858596802,2,next_close
2019-08-06,102089.99978384016,81572.20444234846,0.7990224763940154,20517.7953414917,2,next_close
2019-08-07,102096.37346395491,81572.20444234846,0.7989725949585027,20524.169021606445,2,next_close
2019-08-08,102509.05680974959,81572.20444234846,0.7957560724974905,20936.852367401123,2,next_close
2019-08-09,102398.13206609724,81572.20444234846,0.7966180905496811,20825.92762374878,2,next_close
2019-08-12,102169.5512059593,81572.20444234846,0.7984003402139889,20597.34676361084,2,next_close
2019-08-13,102424.46723684309,81572.20444234846,0.7964132657260836,20852.26279449463,2,next_close
2019-08-14,101716.44220861433,81572.20444234846,0.8019569173983568,20144.23776626587,2,next_close
2019-08-15,101857.69159826277,81572.20444234846,0.8008448175330504,20285.487155914307,2,next_close
2019-08-16,102123.65158971785,81572.20444234846,0.7987591823495022,20551.447147369385,2,next_close
2019-08-19,102471.46727117537,81572.20444234846,0.7960479791557962,20899.262828826904,2,next_close
2019-08-20,102922.08616765974,81572.20444234846,0.7925626799817058,21349.88172531128,2,next_close
2019-08-21,103077.42853292463,81572.20444234846,0.7913682520348571,21505.224090576172,2,next_close
2019-08-22,102980.91195806501,81572.20444234846,0.7921099443707158,21408.707515716553,2,next_close
2019-08-23,102470.90157827376,81572.20444234846,0.7960523737564508,20898.697135925293,2,next_close
2019-08-26,102700.20637258528,81572.20444234846,0.7942749807767017,21128.001930236816,2,next_close
2019-08-27,102710.80949529646,81572.20444234846,0.7941929855599471,21138.605052947998,2,next_close
2019-08-28,102935.88802083967,81572.20444234846,0.7924564115659442,21363.68357849121,2,next_close
2019-08-29,103296.53987630842,81572.20444234846,0.7896896114819182,21724.33543395996,2,next_close
2019-08-30,103293.72156270979,81572.20444234846,0.7897111577379448,21721.517120361328,2,next_close
2019-09-03,102897.67694291113,82182.11535843847,0.7986780440537458,20715.561584472656,2,next_close
2019-09-04,102969.75522049902,82182.11535843847,0.7981189736972184,20787.639862060547,2,next_close
2019-09-05,103343.72194108008,82182.11535843847,0.7952308453269509,21161.6065826416,2,next_close
2019-09-06,103481.41809281347,82182.11535843847,0.7941726821401747,21299.302734375,2,next_close
2019-09-09,103176.66660508154,82182.11535843847,0.7965184189657755,20994.551246643066,2,next_close
2019-09-10,103055.89529911993,53695.8226596546,0.5210359145762828,49360.07263946533,2,next_close
2019-09-11,102814.27783062933,20620.50050213812,0.20056067053359275,82193.77732849121,2,next_close
2019-09-12,103098.70265057562,20620.50050213812,0.2000073713053943,82478.2021484375,2,next_close
2019-09-13,102586.64965680121,20620.50050213812,0.20100569197963897,81966.14915466309,2,next_close
2019-09-16,101603.50244000433,20620.50050213812,0.20295068582221643,80983.00193786621,2,next_close
2019-09-17,102455.05692914008,20620.50050213812,0.2012638626163632,81834.55642700195,2,next_close
2019-09-18,102149.81020977972,20620.50050213812,0.20186528452466895,81529.3097076416,2,next_close
2019-09-19,101956.64837506293,20620.50050213812,0.20224772813522168,81336.1478729248,2,next_close
2019-09-20,101660.38038495062,20620.50050213812,0.20283713698547887,81039.8798828125,2,next_close
2019-09-23,102240.71613934515,20620.50050213812,0.2016857987774086,81620.21563720703,2,next_close
2019-09-24,102126.06056073187,20620.50050213812,0.201912228758453,81505.56005859375,2,next_close
2019-09-25,102721.28660443304,20620.50050213812,0.20074223351139586,82100.78610229492,2,next_close
2019-09-26,102589.768812685,20620.50050213812,0.20099958057014783,81969.26831054688,2,next_close
2019-09-27,102291.79821637152,20620.50050213812,0.20158508171418443,81671.2977142334,2,next_close
2019-09-30,103137.47621014593,20620.50050213812,0.1999321804241475,82516.97570800781,2,next_close
2019-10-01,102095.67450272557,20520.355136270497,0.2009914253098223,81575.31936645508,2,next_close
2019-10-02,100739.70245682713,20520.355136270497,0.20369680112033955,80219.34732055664,2,next_close
2019-10-03,100566.15764702794,80292.14328850743,0.7984012233053663,20274.014358520508,2,next_close
2019-10-04,100754.99369133946,80292.14328850743,0.7969048515300444,20462.85040283203,2,next_close
2019-10-07,100770.22016228673,80292.14328850743,0.7967844384898622,20478.076873779297,2,next_close
2019-10-08,100741.14037407872,80292.14328850743,0.797014437104457,20448.99708557129,2,next_close
2019-10-09,101045.15587700841,80292.14328850743,0.7946164523338316,20753.012588500977,2,next_close
2019-10-10,101171.01715935704,80292.14328850743,0.7936279138326467,20878.87387084961,2,next_close
2019-10-11,100913.96572197911,80292.14328850743,0.795649469467037,20621.82243347168,2,next_close
2019-10-14,100931.65387810704,80292.14328850743,0.7955100328136355,20639.51058959961,2,next_close
2019-10-15,101094.54601372716,80292.14328850743,0.7942282393513587,20802.402725219727,2,next_close
2019-10-16,101157.43350537296,52777.652453737224,0.5217377569285004,48379.78105163574,2,next_close
2019-10-17,100951.44053269383,20199.875118265118,0.20009496656685397,80751.56541442871,2,next_close
2019-10-18,100787.10827256199,20199.875118265118,0.2004212191864649,80587.23315429688,2,next_close
2019-10-21,100461.59266282078,20199.875118265118,0.20107062393547706,80261.71754455566,2,next_close
2019-10-22,101513.36288071629,20199.875118265118,0.19898735048311883,81313.48776245117,2,next_close
2019-10-23,100744.13599778172,20199.875118265118,0.20050670858609476,80544.2608795166,2,next_close
2019-10-24,101604.76769639012,20199.875118265118,0.1988083391777962,81404.892578125,2,next_close
2019-10-25,102186.51890183445,20199.875118265118,0.19767651677879486,81986.64378356934,2,next_close
2019-10-28,102533.90224839207,20199.875118265118,0.19700679165931081,82334.02713012695,2,next_close
2019-10-29,102642.29992295262,20199.875118265118,0.19679873827289476,82442.4248046875,2,next_close
2019-10-30,102777.32737351414,20199.875118265118,0.19654018677538265,82577.45225524902,2,next_close
2019-10-31,101028.24654770848,20199.875118265118,0.1999428457735941,80828.37142944336,2,next_close
2019-11-01,101366.41667747495,20140.400392532312,0.19868908315674727,81226.01628494263,2,next_close
2019-11-04,100831.61691093442,20140.400392532312,0.1997429081229802,80691.2165184021,2,next_close
2019-11-05,100928.9574718475,20140.400392532312,0.19955026681168433,80788.55707931519,2,next_close
2019-11-06,101323.09213829038,20140.400392532312,0.19877404022612907,81182.69174575806,2,next_close
2019-11-07,98029.08829307553,20140.400392532312,0.2054533072093762,77888.68790054321,2,next_close
2019-11-08,98518.17558097836,20140.400392532312,0.20443334718452671,78377.77518844604,2,next_close
2019-11-11,98921.8648357391,20140.400392532312,0.20359907717040795,78781.46444320679,2,next_close
2019-11-12,98514.42182731626,20140.400392532312,0.20444113683005696,78374.02143478394,2,next_close
2019-11-13,98340.41606712338,20140.400392532312,0.20480287960938917,78200.01567459106,2,next_close
2019-11-14,98613.57172966,20140.400392532312,0.20423558379718118,78473.17133712769,2,next_close
2019-11-15,98468.77841377255,20140.400392532312,0.20453590180535164,78328.37802124023,2,next_close
2019-11-18,98686.19741630551,20140.400392532312,0.20408528162829584,78545.7970237732,2,next_close
2019-11-19,98337.08933448789,20140.400392532312,0.20480980806769572,78196.68894195557,2,next_close
2019-11-20,97921.88950920102,20140.400392532312,0.20567822468989289,77781.4891166687,2,next_close
2019-11-21,98001.97038078305,20140.400392532312,0.20551015774762005,77861.56998825073,2,next_close
2019-11-22,98394.85457420346,20140.400392532312,0.20468956918213277,78254.45418167114,2,next_close
2019-11-25,98770.6216754913,20140.400392532312,0.20391083958854844,78630.22128295898,2,next_close
2019-11-26,98966.90917396542,20140.400392532312,0.20350640997718977,78826.5087814331,2,next_close
2019-11-27,99660.57702064511,20140.400392532312,0.2020899436329788,79520.1766281128,2,next_close
2019-11-29,99298.09003639218,20140.400392532312,0.20282767156096326,79157.68964385986,2,next_close
2019-12-02,98889.96091103551,19731.706089258158,0.19953194345995764,79158.25482177734,2,next_close
2019-12-03,97899.40046334264,19731.706089258158,0.20155083683731526,78167.69437408447,2,next_close
2019-12-04,98009.43503212926,19731.706089258158,0.20132455699586216,78277.7289428711,2,next_close
2019-12-05,99845.94370293614,19731.706089258158,0.19762150927196767,80114.23761367798,2,next_close
2019-12-06,100996.15533089635,19731.706089258158,0.19537086361961653,81264.44924163818,2,next_close
2019-12-09,99793.326290369,19731.706089258158,0.19772570794809205,80061.62020111084,2,next_close
2019-12-10,100371.65434670445,19731.706089258158,0.19658643884757307,80639.94825744629,2,next_close
2019-12-11,101558.83672738072,19731.706089258158,0.19428842161933113,81827.13063812256,2,next_close
2019-12-12,101634.17891335484,19731.706089258158,0.19414439414205165,81902.47282409668,2,next_close
2019-12-13,102270.36873269078,19731.706089258158,0.1929366866842136,82538.66264343262,2,next_close
2019-12-16,103391.79557442662,19731.706089258158,0.1908440218068781,83660.08948516846,2,next_close
2019-12-17,103717.91917824742,19731.706089258158,0.1902439447840027,83986.21308898926,2,next_close
2019-12-18,103983.84546303746,19731.706089258158,0.18975741858163991,84252.1393737793,2,next_close
2019-12-19,104052.01249337193,19731.706089258158,0.1896331038336722,84320.30640411377,2,next_close
2019-12-20,104391.84677529332,19731.706089258158,0.18901577756097432,84660.14068603516,2,next_close
2019-12-23,105595.45447182652,19731.706089258158,0.18686132076378997,85863.74838256836,2,next_close
2019-12-24,105521.21151375768,19731.706089258158,0.18699279326114987,85789.50542449951,2,next_close
2019-12-26,106794.26245522496,19731.706089258158,0.1847637282717408,87062.5563659668,2,next_close
2019-12-27,106594.52616524693,19731.706089258158,0.18510993762164962,86862.82007598877,2,next_close
2019-12-30,106337.19344735143,19731.706089258158,0.18555789794308908,86605.48735809326,2,next_close
2019-12-31,106493.67708230016,19731.706089258158,0.18528523598644409,86761.97099304199,2,next_close
2020-01-02,108820.0329278707,21627.711099028544,0.1987475147463341,87192.32182884216,2,next_close
2020-01-03,109561.3753560781,21627.711099028544,0.1974026980652421,87933.66425704956,2,next_close
2020-01-06,110353.72502458091,21627.711099028544,0.1959853289430062,88726.01392555237,2,next_close
2020-01-07,112324.41788041587,21627.711099028544,0.19254683449198098,90696.70678138733,2,next_close
2020-01-08,114735.09237802024,21627.711099028544,0.18850127411560577,93107.3812789917,2,next_close
2020-01-09,114391.69105660911,21627.711099028544,0.1890671507629485,92763.97995758057,2,next_close
2020-01-10,114475.54767358299,21627.711099028544,0.18892865366058847,92847.83657455444,2,next_close
2020-01-13,120525.64563500877,21627.711099028544,0.17944488897013963,98897.93453598022,2,next_close
2020-01-14,121056.22934472557,21627.711099028544,0.17865839053552898,99428.51824569702,2,next_close
2020-01-15,118805.78975808616,21627.711099028544,0.18204256832152002,97178.07865905762,2,next_close
2020-01-16,118076.14263284202,21627.711099028544,0.18316749359165593,96448.43153381348,2,next_close
2020-01-17,118466.0698407888,21627.711099028544,0.18256460375612082,96838.35874176025,2,next_close
2020-01-21,121156.38495385642,21627.711099028544,0.1785107000944743,99528.67385482788,2,next_close
2020-01-22,123442.5440343618,21627.711099028544,0.17520467735182285,101814.83293533325,2,next_close
2020-01-23,123066.79390847679,21627.711099028544,0.17573961596101056,101439.08280944824,2,next_close
2020-01-24,121251.58884179588,21627.711099028544,0.17837053770278835,99623.87774276733,2,next_close
2020-01-27,118919.50602853294,21627.711099028544,0.18186849089197613,97291.7949295044,2,next_close
2020-01-28,120763.54829156394,21627.711099028544,0.17909138481764342,99135.8371925354,2,next_close
2020-01-29,122545.68775308128,21627.711099028544,0.17648692088298096,100917.97665405273,2,next_close
2020-01-30,127920.67408502098,21627.711099028544,0.16907127212802162,106292.96298599243,2,next_close
2020-01-31,128514.04391229148,21627.711099028544,0.1682906431128186,106886.33281326294,2,next_close
2020-02-03,142536.13696187493,28427.374052939376,0.19943976775898614,114108.76290893555,2,next_close
2020-02-04,143663.3365163183,28427.374052939376,0.19787493971859965,115235.9624633789,2,next_close
2020-02-05,142995.47904866692,28427.374052939376,0.1987991105877161,114568.10499572754,2,next_close
2020-02-06,144252.36268514153,28427.374052939376,0.19706695629649806,115824.98863220215,2,next_close
2020-02-07,143197.18524068352,28427.374052939376,0.19851908405293794,114769.81118774414,2,next_close
2020-02-10,144124.07908528802,28427.374052939376,0.19724236389477268,115696.70503234863,2,next_close
2020-02-11,144513.95141499993,28427.374052939376,0.19671023990828845,116086.57736206055,2,next_close
2020-02-12,146779.31465047356,28427.374052939376,0.19367425253778878,118351.94059753418,2,next_close
2020-02-13,145582.88021749016,28427.374052939376,0.19526591320676553,117155.50616455078,2,next_close
2020-02-14,145620.76208394524,28427.374052939376,0.19521511662294416,117193.38803100586,2,next_close
2020-02-18,145818.0407399511,28427.374052939376,0.19495100817899597,117390.66668701172,2,next_close
2020-02-19,146521.36532491204,28427.374052939376,0.19401521402630598,118093.99127197266,2,next_close
2020-02-20,145095.52180379388,28427.374052939376,0.19592178793347206,116668.14775085449,2,next_close
2020-02-21,142367.69512837884,28427.374052939376,0.19967573421277374,113940.32107543945,2,next_close
2020-02-24,138207.4383534765,28427.374052939376,0.20568628137245487,109780.06430053711,2,next_close
2020-02-25,136788.08491414544,28427.374052939376,0.20782054278179066,108360.71086120605,2,next_close
2020-02-26,137807.89773458,28427.374052939376,0.20628261892283495,109380.52368164062,2,next_close
2020-02-27,133931.98347371575,28427.374052939376,0.21225231879372763,105504.60942077637,2,next_close
2020-02-28,135437.74528829096,70297.8305849218,0.5190416485100722,65139.91470336914,2,next_close
2020-03-02,136947.86116729258,71031.60465941903,0.5186762615638687,65916.25650787354,2,next_close
2020-03-03,134979.3877938795,71031.60465941903,0.5262403824789009,63947.78313446045,2,next_close
2020-03-04,137165.34757171152,71031.60465941903,0.5178538597168861,66133.74291229248,2,next_close
2020-03-05,135585.3994897413,71031.60465941903,0.523888301592484,64553.794830322266,2,next_close
2020-03-06,133363.32242141245,71031.60465941903,0.532617239655799,62331.71776199341,2,next_close
2020-03-09,129870.24920592782,71031.60465941903,0.5469428532995905,58838.64454650879,2,next_close
2020-03-10,133125.15014354227,106471.35624019142,0.7997839335797077,26653.79390335083,2,next_close
2020-03-11,131697.65518275736,106471.35624019142,0.8084529378479876,25226.298942565918,2,next_close
2020-03-12,129591.29020396706,106471.35624019142,0.8215934579601254,23119.933963775635,2,next_close
2020-03-13,131254.4747285032,106471.35624019142,0.8111826774700438,24783.118488311768,2,next_close
2020-03-16,129328.67459956642,106471.35624019142,0.8232617907038257,22857.318359375,2,next_close
2020-03-17,130650.34185878273,106471.35624019142,0.8149336214923504,24178.98561859131,2,next_close
2020-03-18,129945.23895732399,106471.35624019142,0.8193555769685279,23473.88271713257,2,next_close
2020-03-19,129980.76954356667,106471.35624019142,0.8191316039601119,23509.413303375244,2,next_close
2020-03-20,129029.79677287575,106471.35624019142,0.8251687509638356,22558.440532684326,2,next_close
2020-03-23,128735.89523021218,106471.35624019142,0.8270525951584354,22264.538990020752,2,next_close
2020-03-24,130054.15458766457,106471.35624019142,0.8186693964353374,23582.798347473145,2,next_close
2020-03-25,129923.3633889341,106471.35624019142,0.819493534211106,23452.007148742676,2,next_close
2020-03-26,131640.47533504007,106471.35624019142,0.8088041004805675,25169.119094848633,2,next_close
2020-03-27,130226.38650127884,67826.47079845902,0.5208350828178201,62399.915702819824,2,next_close
