source_run_id,source_commit_sha,source_branch,portfolio_policy,metric_mode,official_metric_source,candidate_source,target_book_source,source_artifact_name,source_of_truth_level,generated_at,production_mutation_allowed,portfolio,rebalance_date,cash_weight,target_cash_weight,explicit_cash_weight,implicit_cash_weight,cash_source,stock_count,broker_cash_weight,broker_cash_source,cash_drift,cash_contract_drift_flag,crisis_state,crisis_bucket,cash_audit_status,cash_reason,green_avg_cash,latest_cash,latest_crisis_state,mdd_improvement,reentry_cash_normalization_days,cash_trap_flag
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,concentrated,2020-04-30,0.6784661189083041,0.6784661189083041,0.678466118908304,1.1102230246251565e-16,explicit_cash_row,5,0.6792470391212527,broker_cash_ledger,0.0007809202129486215,False,GREEN,GREEN,OK,reentry_delay,0.22851346050796456,0.07850000000000024,GREEN,0.19337179638558233,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,main,2020-04-30,0.21950000000000014,0.21950000000000014,0.2194999999999999,2.498001805406602e-16,explicit_cash_row,15,0.222519398364523,broker_cash_ledger,0.003019398364522863,False,GREEN,GREEN,OK,reentry_delay,0.1643965069424834,0.1923253545256508,GREEN,0.06510037149869496,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,main,2020-05-29,0.030000000000000027,0.030000000000000027,0.0299999999999999,1.2836953722228372e-16,explicit_cash_row,15,0.0358798573146481,broker_cash_ledger,0.005879857314648074,False,GREEN,GREEN,OK,cap_residual,0.1643965069424834,0.1923253545256508,GREEN,0.06510037149869496,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,concentrated,2020-05-29,0.07850000000000013,0.07850000000000013,0.0785,1.249000902703301e-16,explicit_cash_row,5,0.0790130707907771,broker_cash_ledger,0.000513070790776976,False,GREEN,GREEN,OK,cap_residual,0.22851346050796456,0.07850000000000024,GREEN,0.19337179638558233,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,main,2020-06-30,0.08000000000000096,0.08000000000000096,0.0799999999999998,1.1657341758564144e-15,explicit_cash_row,15,0.0801857903495943,broker_cash_ledger,0.0001857903495933455,False,WATCH,WATCH,OK,cap_residual,0.1643965069424834,0.1923253545256508,GREEN,0.06510037149869496,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,concentrated,2020-06-30,0.18000000000000005,0.18000000000000005,0.18,5.551115123125783e-17,explicit_cash_row,5,0.1802569725147881,broker_cash_ledger,0.00025697251478803973,False,WATCH,WATCH,OK,reentry_delay,0.22851346050796456,0.07850000000000024,GREEN,0.19337179638558233,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,concentrated,2020-07-31,0.030000000000000027,0.030000000000000027,0.03,2.7755575615628914e-17,explicit_cash_row,5,0.029709143111477,broker_cash_ledger,-0.00029085688852302505,False,GREEN,GREEN,OK,cap_residual,0.22851346050796456,0.07850000000000024,GREEN,0.19337179638558233,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,main,2020-07-31,0.0700000000000005,0.0700000000000005,0.0700000000000002,3.0531133177191805e-16,explicit_cash_row,15,0.0630438234171549,broker_cash_ledger,-0.0069561765828456,False,GREEN,GREEN,OK,cap_residual,0.1643965069424834,0.1923253545256508,GREEN,0.06510037149869496,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,concentrated,2020-08-31,0.0785632398077516,0.0785632398077516,0.0785632398077514,1.942890293094024e-16,explicit_cash_row,5,0.0752570153025017,broker_cash_ledger,-0.003306224505249894,False,GREEN,GREEN,OK,cap_residual,0.22851346050796456,0.07850000000000024,GREEN,0.19337179638558233,62.0,True
27814870719,d992ae134314caf599f4e017e860fb262db1ca60,master,alphaops_vnext_production,broker_ledger_next_close,outputs/account_evaluation/official_metrics.json,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/candidate_replay_book.csv,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,minimal_operating_minimal_27814870719,GITHUB_ARTIFACT,2026-06-19T12:32:34.003120+00:00,False,main,2020-08-31,0.03000000000000036,0.03000000000000036,0.0299999999999996,7.598088824778415e-16,explicit_cash_row,15,0.0270855511860861,broker_cash_ledger,-0.002914448813914259,False,GREEN,GREEN,OK,cap_residual,0.1643965069424834,0.1923253545256508,GREEN,0.06510037149869496,62.0,True
