date,signal_date,ticker,target_weight,actual_weight,shares,price
2019-06-03,2019-05-31,AWI,0.33,0.33056651109035967,391.0,84.33500671386719
2019-06-03,2019-05-31,HEI,0.33,0.33011365919090957,271.0,121.5122299194336
2019-06-03,2019-05-31,SBAC,0.33,0.3299310753366755,165.0,199.46424865722656
2019-07-01,2019-06-28,ACM,0.33,0.3305080140287265,969.0,36.200035095214844
2019-07-01,2019-06-28,HD,0.33,0.3295148092090905,196.0,178.43072509765625
2019-07-01,2019-06-28,LPX,0.33,0.3306930078879995,1478.0,23.74659538269043
2019-08-01,2019-07-31,CTAS,0.33,0.330186975219397,562.0,60.32117462158203
2019-08-01,2019-07-31,HD,0.33,0.33068635046368217,188.0,180.5945281982422
2019-08-01,2019-07-31,TER,0.33,0.33031015635706373,637.0,53.23884963989258
2019-09-03,2019-08-30,BKNG,0.33,0.33039799233782036,445.0,76.246826171875
2019-09-03,2019-08-30,HD,0.33,0.33140883604200544,179.0,190.13209533691406
2019-09-03,2019-08-30,RMD,0.33,0.33002305099092216,261.0,129.8518524169922
2019-10-01,2019-09-30,LHX,0.33,0.3307889603127718,190.0,179.4381561279297
2019-10-01,2019-09-30,MLM,0.33,0.32833288084598805,132.0,256.3644714355469
2019-10-01,2019-09-30,SHW,0.33,0.32943768760722,198.0,171.4847412109375
2019-11-01,2019-10-31,AAPL,0.33,0.3303794779199805,558.0,61.425201416015625
2019-11-01,2019-10-31,BKNG,0.33,0.3307123114799023,430.0,79.79021453857422
2019-11-01,2019-10-31,ORLY,0.33,0.33080928629677014,1178.0,29.134000778198242
2019-12-02,2019-11-29,AAPL,0.33,0.33085935812736345,535.0,63.6181640625
2019-12-02,2019-11-29,BABA,0.33,0.3298423756975777,182.0,186.4346160888672
2019-12-02,2019-11-29,QRVO,0.33,0.33031870469787655,330.0,102.97000122070312
2020-01-02,2019-12-31,BABA,0.33,0.32890549488058746,182.0,208.7144775390625
2020-01-02,2019-12-31,RMD,0.33,0.32958359157011996,258.0,147.53623962402344
2020-01-02,2019-12-31,TSLA,0.33,0.3303227770906595,1330.0,28.68400001525879
2020-02-03,2020-01-31,BABA,0.33,0.3301153673342558,239.0,202.38002014160156
