ticker,peak_market_value_usd,peak_weight,trough_market_value_usd,trough_weight,peak_to_trough_value_delta_usd
MRNA,70739.90211486816,0.369415594919759,0.0,0.0,-70739.90211486816
UI,57151.849060058594,0.2984565102592686,0.0,0.0,-57151.849060058594
TSLA,19858.920623779297,0.1037066034497066,0.0,0.0,-19858.920623779297
ROKU,18746.80053710937,0.0978989264363533,0.0,0.0,-18746.80053710937
ENPH,11358.049697875977,0.059313634325586,0.0,0.0,-11358.049697875977
