date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99758.20493671416,99758.20493671416,0.0304754844407212,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,INIT,0.0,0.0,99758.20493671416,99758.20493671416,0.0,0.0
2019-06-04,102837.02145740508,102837.02145740508,0.0295630851545262,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,102837.02145740508,102837.02145740508,0.0,0.0
2019-06-05,106436.78519794464,106433.40072048188,0.0285632417094256,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,106436.78519794464,106433.40072048188,0.0,0.0
2019-06-06,106821.60902759552,106817.45482397442,0.0284603429030706,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,106821.60902759552,106817.45482397442,0.0,0.0
2019-06-07,108820.57953998566,108812.20154820314,0.0279375430202153,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,108820.57953998566,108812.20154820314,0.0,0.0
2019-06-10,108983.25914356232,108974.44392250942,0.0278958405747282,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,108983.25914356232,108974.44392250942,0.0,0.0
2019-06-11,108911.01667377472,108902.39898831179,0.0279143443448836,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,108983.25914356232,108974.44392250942,-0.0006628767606631225,-0.0006611177043387428
2019-06-12,110051.1839787674,110039.4723317993,0.0276251423425818,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,110051.1839787674,110039.4723317993,0.0,0.0
2019-06-13,109704.36042377472,109693.70222848265,0.0277124775226733,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,110051.1839787674,110039.4723317993,-0.0031514749996655045,-0.0031422370172228264
2019-06-14,108648.34479877472,108640.78984987426,0.0279818309981046,0.0304754844407212,GREEN,0.03,0.0,0.0304754844407212,HOLD_CASH,0.0,0.0,110051.1839787674,110039.4723317993,-0.012747152091188152,-0.012710734178255856
