signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-08-02,2019-08-05,concentrated,WATCH,0.0304754844407212,0.25,0.25,-0.00959393662559238,0.0,0.0275169709804461,0.2195245155592788,63.505831546571585,RAISE_CASH
2019-09-03,2019-09-04,concentrated,GREEN,0.25,0.15,0.03,-0.040080579754489865,0.0,0.0803355970142685,0.1,28.415676166651735,RELEASE_CASH
2019-09-04,2019-09-05,concentrated,GREEN,0.15,0.0777895555743822,0.03,-0.011289698533029413,0.0,0.0777895555743822,0.07221044442561779,21.13451538011049,RELEASE_CASH
2019-09-10,2019-09-11,concentrated,GREEN,0.0777895555743822,0.45,0.03,-0.08123084331203023,0.45,0.0835497250904451,0.3722104444256178,101.40728368753602,RAISE_CASH
2019-09-11,2019-09-12,concentrated,GREEN,0.45,0.35,0.03,-0.062426513921536975,0.0,0.0806708162352579,0.10000000000000003,27.80222183038423,RELEASE_CASH
2019-09-12,2019-09-13,concentrated,GREEN,0.35,0.24999999999999997,0.03,-0.05925603709046501,0.0,0.0802584791026852,0.1,27.89623718115341,RELEASE_CASH
2019-09-13,2019-09-16,concentrated,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.06609644727151842,0.0,0.0809557101635579,0.1,27.69339590621515,RELEASE_CASH
2019-09-16,2019-09-17,concentrated,GREEN,0.14999999999999997,0.0813420506982006,0.03,-0.07043131331242147,0.0,0.0813420506982006,0.06865794930179937,18.925462441533394,RELEASE_CASH
2019-09-18,2019-09-19,concentrated,GREEN,0.0813420506982006,0.45,0.03,-0.11734272303397608,0.45,0.0856552612211848,0.3686579493017994,96.4916862208271,RAISE_CASH
2019-09-20,2019-09-23,concentrated,GREEN,0.45,0.65,0.03,-0.1505398565952797,0.65,0.0912470446637442,0.2,50.378726987660556,RAISE_CASH
2019-11-07,2019-11-08,concentrated,GREEN,0.65,0.85,0.03,-0.18771686731759663,0.85,0.0330714275684838,0.19999999999999996,48.17387901693641,RAISE_CASH
2019-11-13,2019-11-14,concentrated,GREEN,0.85,0.75,0.03,-0.1791597042960119,0.65,0.0308263093962979,0.09999999999999998,24.340688305866415,RELEASE_CASH
2019-11-14,2019-11-15,concentrated,GREEN,0.75,0.65,0.03,-0.17587172326870237,0.65,0.0303258749321531,0.09999999999999998,24.43818805308911,RELEASE_CASH
2019-12-02,2019-12-03,concentrated,GREEN,0.65,0.85,0.03,-0.1883662052569013,0.85,0.0302783597378859,0.19999999999999996,48.13536888903818,RAISE_CASH
2019-12-11,2019-12-12,concentrated,GREEN,0.85,0.75,0.03,-0.17947391426014858,0.65,0.0281499932155575,0.09999999999999998,24.331370918745343,RELEASE_CASH
2019-12-12,2019-12-13,concentrated,GREEN,0.75,0.85,0.03,-0.18001634446855974,0.85,0.0281950606787015,0.09999999999999998,24.31528603024788,RAISE_CASH
2019-12-17,2019-12-18,concentrated,GREEN,0.85,0.75,0.03,-0.17969662252695096,0.65,0.0280804257252691,0.09999999999999998,24.32476686612543,RELEASE_CASH
2019-12-18,2019-12-19,concentrated,GREEN,0.75,0.65,0.03,-0.17964040460859854,0.65,0.0280456865481912,0.09999999999999998,24.326433917359367,RELEASE_CASH
2020-02-13,2020-02-14,concentrated,GREEN,0.65,0.55,0.03,-0.11755872254575572,0.45,0.0261667239973715,0.09999999999999998,26.167365558391396,RELEASE_CASH
2020-02-14,2020-02-18,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.11565472357895701,0.45,0.0260310596307698,0.09999999999999998,26.22382556118133,RELEASE_CASH
2020-02-25,2020-02-26,concentrated,WATCH,0.45000000000000007,0.65,0.25,-0.1451663968354141,0.65,0.0276780145835599,0.19999999999999996,50.69740946419961,RAISE_CASH
2020-03-09,2020-03-10,concentrated,DEFENSE_REVIEW,0.65,0.85,0.45,-0.2042548724600881,0.85,0.2246934964811819,0.19999999999999996,47.1930635514165,RAISE_CASH
2020-04-27,2020-04-28,concentrated,DEFENSE_REVIEW,0.85,0.75,0.45,-0.17909098644381782,0.65,0.3265544318776889,0.09999999999999998,24.3427260223748,RELEASE_CASH
2020-04-28,2020-04-29,concentrated,DEFENSE_REVIEW,0.75,0.85,0.45,-0.18819030172419138,0.85,0.3363741748946411,0.09999999999999998,24.072900578624594,RAISE_CASH
2020-05-05,2020-05-06,concentrated,DEFENSE_REVIEW,0.85,0.75,0.45,-0.17894886012470912,0.65,0.1882367378507074,0.09999999999999998,24.34694054796716,RELEASE_CASH
2020-05-06,2020-05-07,concentrated,DEFENSE_REVIEW,0.75,0.65,0.45,-0.17782900754095854,0.65,0.1872551813645268,0.09999999999999998,24.38014796094658,RELEASE_CASH
2020-07-06,2020-07-07,concentrated,WATCH,0.65,0.55,0.25,-0.11035206053777702,0.45,0.074452221312042,0.09999999999999998,26.381067437526717,RELEASE_CASH
2020-07-07,2020-07-08,concentrated,WATCH,0.55,0.45000000000000007,0.25,-0.10745927141176648,0.45,0.0739197170064125,0.09999999999999998,26.466848409561518,RELEASE_CASH
2020-07-20,2020-07-21,concentrated,GREEN,0.45000000000000007,0.3500000000000001,0.03,-0.07817397265904646,0.0,0.0700958122354032,0.09999999999999998,27.335256469710163,RELEASE_CASH
2020-07-21,2020-07-22,concentrated,GREEN,0.3500000000000001,0.45,0.03,-0.09851950403929122,0.45,0.0723551199717576,0.09999999999999992,26.731942718745913,RAISE_CASH
2020-07-24,2020-07-27,concentrated,GREEN,0.45,0.65,0.03,-0.1310808247612596,0.65,0.0769843281395997,0.2,51.53277907570918,RAISE_CASH
2020-07-27,2020-07-28,concentrated,GREEN,0.65,0.55,0.03,-0.11136033679897561,0.45,0.0725445110255999,0.09999999999999998,26.35116863951633,RELEASE_CASH
2020-07-28,2020-07-29,concentrated,GREEN,0.55,0.65,0.03,-0.12053614879986474,0.65,0.0740833178179346,0.09999999999999998,26.07907480952798,RAISE_CASH
2020-07-29,2020-07-30,concentrated,GREEN,0.65,0.55,0.03,-0.11005161092735627,0.45,0.0717717302011735,0.09999999999999998,26.38997678366524,RELEASE_CASH
2020-07-30,2020-07-31,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.10656951525469349,0.45,0.0711605564677071,0.09999999999999998,26.493232686016864,RELEASE_CASH
2020-08-04,2020-08-05,concentrated,GREEN,0.45000000000000007,0.3500000000000001,0.03,-0.07515765689724996,0.0,0.0287861168322521,0.09999999999999998,27.42470042388031,RELEASE_CASH
2020-08-05,2020-08-06,concentrated,GREEN,0.3500000000000001,0.2500000000000001,0.03,-0.055781792720705936,0.0,0.0279020377129132,0.09999999999999998,27.999260265845155,RELEASE_CASH
2020-08-06,2020-08-07,concentrated,GREEN,0.2500000000000001,0.45,0.03,-0.08957824968905681,0.45,0.0292498707491497,0.1999999999999999,53.99416224369048,RAISE_CASH
2020-08-10,2020-08-11,concentrated,GREEN,0.45,0.65,0.03,-0.12064666033198468,0.65,0.0310829462715196,0.2,52.151595538386175,RAISE_CASH
2020-08-13,2020-08-14,concentrated,GREEN,0.65,0.55,0.03,-0.11861470524239748,0.45,0.0308554536316458,0.09999999999999998,26.136052103374787,RELEASE_CASH
2020-08-14,2020-08-17,concentrated,GREEN,0.55,0.65,0.03,-0.12347034650357258,0.65,0.0312090244351124,0.09999999999999998,25.99206593324896,RAISE_CASH
2020-08-17,2020-08-18,concentrated,GREEN,0.65,0.55,0.03,-0.11125642199684616,0.45,0.0300297009594057,0.09999999999999998,26.35425006451732,RELEASE_CASH
2020-08-18,2020-08-19,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.09513551225694106,0.45,0.0288845113956793,0.09999999999999998,26.832289509266435,RELEASE_CASH
2020-09-01,2020-09-02,concentrated,GREEN,0.45000000000000007,0.3500000000000001,0.03,-0.05024878935529231,0.0,0.0263279446645158,0.09999999999999998,28.163332511101267,RELEASE_CASH
2020-09-02,2020-09-03,concentrated,GREEN,0.3500000000000001,0.2500000000000001,0.03,-0.07985195798521827,0.0,0.0276069035766807,0.09999999999999998,27.285498535042567,RELEASE_CASH
2020-09-03,2020-09-04,concentrated,GREEN,0.2500000000000001,0.65,0.03,-0.14502469631332926,0.65,0.0303883376949814,0.3999999999999999,101.41162652548672,RAISE_CASH
2020-09-15,2020-09-16,concentrated,WATCH,0.65,0.55,0.25,-0.1107695183709998,0.45,0.027355301104213,0.09999999999999998,26.368688402222897,RELEASE_CASH
2020-09-16,2020-09-17,concentrated,WATCH,0.55,0.45000000000000007,0.25,-0.11188056840629046,0.45,0.0274145380687409,0.09999999999999998,26.335742014548256,RELEASE_CASH
2020-09-17,2020-09-18,concentrated,WATCH,0.45000000000000007,0.65,0.25,-0.12499901001487745,0.65,0.0281372288458508,0.19999999999999996,51.893471789871654,RAISE_CASH
2020-09-18,2020-09-21,concentrated,WATCH,0.65,0.55,0.25,-0.11436659621516387,0.45,0.0271818644337386,0.09999999999999998,26.262022889972865,RELEASE_CASH
2020-09-21,2020-09-22,concentrated,WATCH,0.55,0.45000000000000007,0.25,-0.1064871015654636,0.45,0.0266546584903322,0.09999999999999998,26.49567653037024,RELEASE_CASH
2020-09-23,2020-09-24,concentrated,WATCH,0.45000000000000007,0.65,0.25,-0.12103066661831796,0.65,0.0274367129238293,0.19999999999999996,52.128821370568005,RAISE_CASH
2020-09-25,2020-09-28,concentrated,DEFENSE_REVIEW,0.65,0.55,0.45,-0.10613706369317633,0.45,0.0261877886411191,0.09999999999999998,26.50605633602694,RELEASE_CASH
2020-09-28,2020-09-29,concentrated,DEFENSE_REVIEW,0.55,0.45000000000000007,0.45,-0.09149431263984797,0.45,0.0252777916601128,0.09999999999999998,26.940263381166925,RELEASE_CASH
2020-10-07,2020-10-08,concentrated,REENTRY_READY,0.45000000000000007,0.3500000000000001,0.3,-0.07191053118992308,0.0,0.1991451553709784,0.09999999999999998,27.520988672819435,RELEASE_CASH
2020-10-08,2020-10-09,concentrated,GREEN,0.3500000000000001,0.45,0.03,-0.09689041453170999,0.45,0.2059118761512058,0.09999999999999992,26.780250727178156,RAISE_CASH
2020-10-21,2020-10-22,concentrated,GREEN,0.45,0.65,0.03,-0.12940071173185552,0.65,0.2171717589793892,0.2,51.63242113222463,RAISE_CASH
2020-11-24,2020-11-25,concentrated,GREEN,0.65,0.55,0.03,-0.11682477233651012,0.45,0.0699922601556456,0.09999999999999998,26.189129662040752,RELEASE_CASH
2020-11-25,2020-11-27,concentrated,GREEN,0.55,0.45000000000000007,0.03,-0.11302601758605235,0.45,0.0693398868744866,0.09999999999999998,26.301775576008733,RELEASE_CASH
2020-12-01,2020-12-02,concentrated,GREEN,0.45000000000000007,0.65,0.03,-0.13471934905171845,0.65,0.0281404269559184,0.19999999999999996,51.31698999685692,RAISE_CASH
2020-12-03,2020-12-04,concentrated,GREEN,0.65,0.55,0.03,-0.1184221638290418,0.45,0.0266975054392561,0.09999999999999998,26.14176160685919,RELEASE_CASH
