fill_date,gross_value,portfolio,price_return,reason,relative_return,signal_date,ticker
2024-12-23,1602.6498413085938,main,0.0284579006868102,weekly_relative_trim,-0.0613419417099373,2024-12-20,ALSN
2024-12-23,185.1752471923828,main,-0.0488896412337106,weekly_relative_exit,-0.1319358799393395,2024-12-20,CTAS
2024-12-23,5565.0,main,-0.0432848791652705,weekly_relative_trim,-0.0789309881360831,2024-12-20,TLN
2024-12-31,6536.370231628418,main,-0.0847327366914302,daily_hard_stop_exit,-0.0639054677223677,2024-12-30,COHR
2025-01-13,167.82000732421875,main,-0.0435694288338925,weekly_relative_trim,-0.0622956535770337,2025-01-10,PANW
2025-01-14,11423.022979736328,main,-0.0823978943985035,daily_hard_stop_exit,-0.0504925416073699,2025-01-13,APO
2025-01-14,20313.799285888672,main,0.1666979665829591,daily_trailing_stop_exit,0.1007877252541269,2025-01-13,DUOL
2025-01-14,21091.201171875,main,-0.0838531955237269,daily_hard_stop_exit,-0.0519984440722526,2025-01-13,PLTR
2025-01-21,1838.18505859375,main,-0.0397860236608378,weekly_relative_trim,-0.0605785519498063,2025-01-17,WTM
2025-01-27,4017.4251708984375,main,-0.0760805825767626,weekly_relative_trim,-0.1115347768443508,2025-01-24,EXPE
2025-01-28,1171.9400100708008,main,0.209240218089572,daily_trailing_stop_exit,0.0546269616022714,2025-01-27,ANET
2025-01-28,7587.694152832031,main,-0.1110038093462733,daily_hard_stop_exit,-0.1997539836684894,2025-01-27,AVGO
2025-01-28,4250.643157958984,main,-0.0875196819283923,daily_hard_stop_exit,-0.1099445744984495,2025-01-27,EXPE
2025-02-10,4169.900085449219,main,0.0196299730379299,weekly_relative_trim,-0.0690055667160493,2025-02-07,ISRG
2025-02-18,3356.092193603516,main,-0.0442283037921623,weekly_relative_trim,-0.0629299613467766,2025-02-14,COR
2025-02-24,27204.00009155273,main,0.2102937790731733,daily_trailing_stop_exit,0.2059159760334996,2025-02-21,PLTR
2025-02-26,8778.888233184814,main,-0.1008590755378369,daily_hard_stop_exit,-0.0955179044135722,2025-02-25,IBKR
2025-02-27,8653.229736328125,main,-0.0942425629688098,daily_hard_stop_exit,-0.0893218482060945,2025-02-26,APP
2025-02-28,10397.49984741211,main,-0.1045708492518807,daily_hard_stop_exit,-0.1289451516011638,2025-02-27,TLN
2025-03-05,958.9735107421876,main,-0.1125692328859567,daily_hard_stop_exit,-0.0804018509565688,2025-03-04,MS
2025-03-05,1208.579833984375,main,-0.0888268610041375,daily_hard_stop_exit,-0.0557988711574517,2025-03-04,SCHW
2025-03-07,1352.4000549316406,main,-0.2303610372285689,daily_hard_stop_exit,-0.215498088418092,2025-03-06,APP
2025-03-07,3990.228713989258,main,-0.0908728023286126,daily_hard_stop_exit,-0.0733161145115808,2025-03-06,NRG
2025-03-10,2783.911376953125,main,-0.0788459205938267,weekly_relative_trim,-0.0662903900134476,2025-03-07,COST
2025-03-10,2180.8494873046875,main,-0.0746387333257051,weekly_relative_trim,-0.0620258578672179,2025-03-07,ETR
2025-03-10,5791.31982421875,main,-0.0903988730644185,daily_hard_stop_exit,-0.1336337550643419,2025-03-07,ISRG
2025-03-10,4174.86003112793,main,-0.1036833469714263,daily_hard_stop_exit,-0.0914663559181401,2025-03-07,LYV
2025-03-11,7258.100646972656,main,-0.0982587098577374,daily_hard_stop_exit,-0.0609557150307651,2025-03-10,BKNG
2025-03-11,2772.232360839844,main,-0.1074077696589509,daily_hard_stop_exit,-0.0704832507143267,2025-03-10,COST
2025-03-11,1257.9658813476562,main,-0.0981428224204413,daily_hard_stop_exit,-0.0383119519667377,2025-03-10,CRS
2025-03-11,2232.890625,main,-0.0845374957988076,daily_hard_stop_exit,-0.0466668854232789,2025-03-10,ETR
2025-03-11,6984.375518798828,main,-0.0854230595130414,daily_hard_stop_exit,-0.0475890829026647,2025-03-10,EXPE
2025-03-11,6768.370178222656,main,-0.0821937780107985,daily_hard_stop_exit,-0.0428017364842724,2025-03-10,GS
2025-03-11,1398.1422386169434,main,-0.1705452744728315,daily_hard_stop_exit,-0.1362326111027574,2025-03-10,IBKR
2025-03-11,1983.5069274902344,main,-0.1098342548338795,daily_hard_stop_exit,-0.0716285365036246,2025-03-10,JBL
2025-03-11,4526.900177001953,main,-0.0843922449059477,daily_hard_stop_exit,-0.0465156258299589,2025-03-10,PLTR
2025-03-11,1765.5999755859375,main,-0.1184448663249115,daily_hard_stop_exit,-0.0819769270715313,2025-03-10,TLN
2025-03-12,2652.1807556152344,main,-0.1300402179919315,daily_hard_stop_exit,-0.0850961777169775,2025-03-11,DKS
2025-03-12,7290.265869140625,main,-0.0854380433801372,daily_hard_stop_exit,-0.039621096713333,2025-03-11,MA
2025-03-21,4380.8763427734375,main,-0.0808426704151445,daily_hard_stop_exit,-0.051130143386899,2025-03-20,GILD
2025-03-31,5480.781555175781,main,-0.0946695896924556,daily_hard_stop_exit,-0.0517228951706364,2025-03-28,AVGO
2025-04-07,1676.429801940918,main,-0.0809311826979923,daily_hard_stop_exit,0.0203649160286589,2025-04-04,AEM
2025-04-07,4380.890899658203,main,-0.0857344779341402,daily_hard_stop_exit,0.015032220752716,2025-04-04,BKNG
2025-04-07,2872.033332824707,main,-0.1115836467808406,daily_hard_stop_exit,-0.0136659403676899,2025-04-04,CSCO
2025-04-07,7228.568572998047,main,-0.1070900937099069,daily_hard_stop_exit,-0.0086771258027987,2025-04-04,MA
2025-04-07,3589.4599609375,main,-0.1106640147474192,daily_hard_stop_exit,0.0244033904923088,2025-04-04,MELI
2025-04-07,1475.5508422851562,main,-0.0989425546695842,daily_hard_stop_exit,0.0003684024886776,2025-04-04,THG
2025-04-08,1335.1690979003906,main,-0.0921762331060151,daily_hard_stop_exit,0.009678914248812,2025-04-07,BRO
2025-04-09,1535.0062255859375,main,-0.0913155532547047,daily_hard_stop_exit,0.0267173405987539,2025-04-08,RYAN
2025-04-09,4207.611030578613,main,-0.0844946297910606,daily_hard_stop_exit,0.0732387728832593,2025-04-08,TW
2025-04-09,2406.508178710937,main,-0.0947327586281556,daily_hard_stop_exit,0.0228562598617876,2025-04-08,WSO
2025-05-05,617.5549926757812,main,-0.0529985538928435,weekly_relative_trim,-0.0626731681513016,2025-05-02,PG
2025-05-19,321.3476257324219,main,-0.0542821514023887,weekly_relative_trim,-0.1111494022221722,2025-05-16,AEM
2025-05-19,1595.175811767578,main,-0.0338138685374899,weekly_relative_trim,-0.0919119039694645,2025-05-16,PPL
2025-05-19,1733.561279296875,main,-0.0064954158446657,weekly_relative_trim,-0.0662361455575983,2025-05-16,RSG
2025-05-19,954.7899742126464,main,-0.0150605070505329,weekly_relative_trim,-0.0701423130624172,2025-05-16,VZ
2025-05-27,1567.639617919922,main,-0.0333416273176534,weekly_relative_trim,-0.0677940885835332,2025-05-23,TKO
2025-06-09,8715.959838867188,main,-0.001185345364269,weekly_relative_trim,-0.0689855838243928,2025-06-06,PLTR
2025-06-11,6931.080047607422,main,-0.1222177167946353,daily_hard_stop_exit,-0.1373112873847848,2025-06-10,RBRK
2025-06-12,7311.3603515625,main,-0.0892390189790333,daily_hard_stop_exit,-0.102339427391889,2025-06-11,FRHC
2025-06-16,8539.841918945312,main,-0.0155314398438363,weekly_relative_trim,-0.0790684263248613,2025-06-13,BKNG
2025-06-16,8479.959411621094,main,-0.0174231137172575,weekly_relative_trim,-0.080838012747056,2025-06-13,MA
2025-06-16,3740.715148925781,main,-0.0569708521117667,weekly_relative_trim,-0.0637474176628288,2025-06-13,RL
2025-06-16,3048.277587890625,main,-0.0603124848946045,weekly_relative_trim,-0.0670650376209822,2025-06-13,TXRH
2025-06-23,3931.199989318848,main,-0.0650610886339846,weekly_relative_trim,-0.0702796234683533,2025-06-20,LI
2025-06-23,8087.478332519531,main,-0.0682276424602609,weekly_relative_exit,-0.1269551875451443,2025-06-20,MA
2025-06-30,5407.799835205078,main,-0.0313608568759541,weekly_relative_trim,-0.0858747693058005,2025-06-27,ORLY
2025-06-30,10733.027770996094,main,-0.048004178851705,weekly_relative_exit,-0.1379324121695531,2025-06-27,RSG
2025-07-14,3751.300048828125,main,-0.0590162365259095,weekly_relative_trim,-0.0680243298601616,2025-07-11,AXON
2025-07-14,5408.504356384277,main,-0.0146302551881464,weekly_relative_trim,-0.0662310348807692,2025-07-11,ETR
2025-07-14,7140.75,main,0.0101418124550269,weekly_relative_trim,-0.09805478308417,2025-07-11,MELI
2025-07-14,6720.825805664063,main,0.035611327167049,weekly_relative_trim,-0.0753133158085558,2025-07-11,NRG
2025-07-21,7566.280303955078,main,0.0576233274434048,weekly_relative_trim,-0.0616177799742942,2025-07-18,UBER
2025-07-24,4255.56005859375,main,-0.0904847090947247,daily_hard_stop_exit,-0.1142332645924417,2025-07-23,AXON
2025-07-28,23710.20195007324,main,0.0061453891615776,weekly_relative_exit,-0.1206313647355008,2025-07-25,BKNG
2025-07-28,4002.087867736816,main,-0.0633525194805194,weekly_relative_trim,-0.091947344525299,2025-07-25,EQT
2025-07-28,7062.330322265625,main,-0.0003892234681918,weekly_relative_exit,-0.126342600360216,2025-07-25,MELI
2025-08-07,6440.459747314453,main,-0.1739053421656866,daily_hard_stop_exit,-0.1883442632190463,2025-08-06,SMCI
2025-08-11,11152.341766357422,main,-0.0071248663632262,weekly_relative_exit,-0.1323385128271681,2025-08-08,NRG
2025-08-11,7446.315596580505,main,-0.0401716913141226,weekly_relative_trim,-0.069591059591717,2025-08-08,PR
