rebalance_date,ticker,weight,target_weight,sector,industry_group,primary_lane,holding_state,hold_replace_decision,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,selection_confirmation_score,breakout_setup_quality_score,volatility_contraction_score,rs_benchmark_1m,ticker_ret_1m,rs_benchmark_3m,ticker_ret_3m,atr14_pct,price_above_ma50,price_above_ma200,spy_1m_return,qqq_1m_return,benchmark_risk_score,linked_mdd_position_pnl_usd
2020-01-31,AMD,0.12,0.12,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.3559666666666666,0.5474072351465707,-0.165539022063466,0.0098680852283298,0.0248582506427423,0.2952730912034367,0.3852048210217811,0.038373865979783,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-10391.040618896484
2020-01-31,PENN,0.0561538461538461,0.0561538461538461,Consumer Discretionary,Hotels Restaurants & Leisure,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.5359657008769305,-0.3918033688604398,0.152067758958914,0.1670579243733265,0.3092240089571949,0.3991557387755393,0.0434605568641409,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-7349.159673213959
2020-01-31,NOW,0.12,0.12,Information Technology,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.6714131657020547,-0.2105598189447637,0.183047573361386,0.1980377387757985,0.2779806737718773,0.3679124035902217,0.0244022405756346,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-7092.551746368406
2020-01-31,STM,0.0561538461538461,0.0561538461538461,Semiconductors,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.246716875,0.5020592510415657,-0.4828754261279804,0.0199414242986579,0.0349315897130704,0.1407233981724229,0.2306551279907673,0.0652507561466566,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-6091.173843383789
2020-01-31,PCTY,0.0561538461538461,0.0561538461538461,Industrials,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,1.0,0.6033213332139465,-0.0724127107352279,0.1594014895106356,0.1743916549250481,0.2930117545856783,0.3829434844040227,0.027686944824106,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-5490.659820556641
2020-01-31,FTNT,0.0561538461538461,0.0561538461538461,Information Technology,Software - Infrastructure,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.6638196771922171,0.1890906166273114,0.0655644092612099,0.0805545746756224,0.3244871099964117,0.4144188398147561,0.022556720101141,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-5348.75205039978
2020-01-31,PAYC,0.0561538461538461,0.0561538461538461,Industrials,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.5218045392028053,0.0941987191707499,0.186701976356675,0.2016921417710875,0.4141573928467517,0.5040891226650961,0.0431462640792025,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-5013.379196166992
2020-01-31,QRVO,0.0561538461538461,0.0561538461538461,Information Technology,Semiconductors,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.4158113249841888,0.2668796449690774,-0.1042098371607561,-0.0892196717463436,0.2192446220403463,0.3091763518586907,0.0409327639508258,0.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-4940.039932250977
2020-01-31,TSLA,0.0561538461538461,0.0561538461538461,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.414925,0.5437404816284678,-0.3204102632905627,0.5401696919290566,0.5551598573434691,0.9758945091012334,1.0658262389195778,0.0460014038769898,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-4490.511753082275
2020-01-31,SHOP,0.0561538461538461,0.0561538461538461,Software,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.1861666666666666,0.7145989427703042,0.2348732489393631,0.1562458769220306,0.1712360423364431,0.3950955805403098,0.4850273103586542,0.0330754656351334,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-4477.873001098633
2020-01-31,DXCM,0.0561538461538461,0.0561538461538461,Health Care,Medical Devices,MARKET_LEADER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,0.414925,0.8214285714285715,0.6719059704455115,0.0856315496541819,0.1006217150685944,0.4709473639694865,0.560879093787831,0.0314107775210697,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-4077.289726257324
2020-01-31,SE,0.0561538461538461,0.0561538461538461,Internet,Internet Content & Information,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,0.2451249999999999,0.7488340182866965,0.3227009463656165,0.1098233677880588,0.1248135332024713,0.430229605212888,0.5201613350312324,0.0309113395509876,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-2543.1602058410635
2020-01-31,RNG,0.0561538461538461,0.0561538461538461,Information Technology,Software - Application,MARKET_LEADER,NEW,new_entry,GREEN,quality_compounder,neutral,neutral,1.0,0.6970528235846665,0.011530101094045,0.2038395155657703,0.2188296809801828,0.1828517754730958,0.2727835052914402,0.0259807485470451,1.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-1944.3337860107422
2020-01-31,UI,0.0561538461538461,0.0561538461538461,Information Technology,Communication Equipment,QUALITY_COMPOUNDER,HOLD,keep_prior_holding,GREEN,quality_compounder,neutral,neutral,1.0,0.4616964222972568,0.6009377997485377,-0.1502427067343082,-0.1352525413198957,0.2030689437054518,0.2930006735237962,0.0729622871007453,0.0,1.0,-0.0004038059280832,0.0303841367569082,0.0,-429.02293395996094
