ticker,position_pnl_usd,avg_weight,max_weight,days_held,sector,industry_group,primary_lane
AMD,-10391.040618896484,0.08891175240727403,0.1319265336343616,20,Information Technology,Semiconductors,MARKET_LEADER
PENN,-7349.159673213959,0.03808565309124893,0.0672734945196095,20,Consumer Discretionary,Hotels Restaurants & Leisure,MARKET_LEADER
NOW,-7092.551746368406,0.08977128253130032,0.1188023195771566,20,Information Technology,Software - Application,QUALITY_COMPOUNDER
STM,-6091.173843383789,0.0289112957028173,0.0570073496351782,20,Semiconductors,Semiconductors,MARKET_LEADER
PCTY,-5490.659820556641,0.027713753285009697,0.0525983494718184,20,Industrials,Software - Application,MARKET_LEADER
FTNT,-5348.75205039978,0.02729079081836327,0.0522882679705156,20,Information Technology,Software - Infrastructure,QUALITY_COMPOUNDER
PAYC,-5013.379196166992,0.02745154690275532,0.0504001860182163,20,Industrials,Software - Application,MARKET_LEADER
QRVO,-4940.039932250977,0.02761020296105308,0.0546920573418242,20,Information Technology,Semiconductors,MARKET_LEADER
TSLA,-4490.511753082275,0.05243701236684939,0.0618482023238817,20,Consumer Discretionary,Auto Manufacturers & Parts,MARKET_LEADER
SHOP,-4477.873001098633,0.043015209487159985,0.0587568277430578,20,Software,Software - Application,MARKET_LEADER
DXCM,-4077.289726257324,0.05527687101096822,0.0704740016783142,20,Health Care,Medical Devices,MARKET_LEADER
PODD,-3623.509963989258,0.014093661372621276,0.0150281710349155,13,Health Care,Medical Devices,MARKET_LEADER
SE,-2543.1602058410635,0.051780076023166845,0.05936727180595,20,Internet,Internet Content & Information,MARKET_LEADER
RNG,-1944.3337860107422,0.0647565503846488,0.0733702897110958,20,Information Technology,Software - Application,MARKET_LEADER
MA,-456.33251953125,0.014802007286013984,0.0155722221932565,13,Financials,Consumer Finance,QUALITY_COMPOUNDER
UI,-429.02293395996094,0.046009789349108786,0.0476959144617984,7,Information Technology,Communication Equipment,MARKET_LEADER
