ticker,Name,sector,portfolio_sleeve_label,score,style_row_compounder_fit,market_style_regime_label
NVDA,NVIDIA,Information Technology,core_compounder,4.047041543002574,0.7830585883202074,breakout_growth
NTES,NetEase,Internet,core_compounder,2.021624075407937,0.7716577560541391,breakout_growth
UI,UBIQUITI INC,Information Technology,unassigned,-2.299230471790413,0.7616876183567257,breakout_growth
VRSK,VERISK ANALYTICS INC,Industrials,early_scout,0.7946308395093733,0.7573672382976335,breakout_growth
COST,COSTCO WHOLESALE CORP,Consumer Staples,core_compounder,4.604078323268808,0.7481220236564355,breakout_growth
AAPL,APPLE INC,Information Technology,core_compounder,5.041469780830435,0.7413795269842536,breakout_growth
WDC,Western Digital,Information Technology,future_winner,2.795420416053572,0.7284215748589652,breakout_growth
ZTO,ZTO Express,Industrials,future_winner,1.0380349336752333,0.7014928288018374,breakout_growth
